cluster,coef1,coef2,coef3
0,53.703920459865984,-17.57797509101166,2.002953286446786
1,0.27532050426379656,-0.00027603361935440144,8.590969004164829e-08
2,5.695285352173861,-0.1553923430233802,0.0011816367256964888
3,1.3522104323581774,-0.007497494747616478,1.5329821998339745e-05
4,2.8148711610979036,-0.013974663046205097,2.0422424080488583e-05
5,1.2400286076778675,-0.00329561425123752,2.4330516969236875e-06
6,26.218322737221282,-5.60352475886366,0.4200599404414138
7,2.1184164782534496,-0.008106945339533028,8.459158863518418e-06
