accumulation,production
232.65722222222223,73.75299722613427
181.58833333333334,83.75670820507383
213.0551111111111,79.68455097366254
238.00799999999998,84.02901822162156
190.76766666666666,83.12505398591672
246.33166666666665,66.68975229374018
150.25777777777776,75.26674855124521
168.869,92.90726169148984
239.47444444444443,75.38380711458124
234.68555555555554,78.67067650529535
86.03055555555557,65.02796138952655
177.23377777777776,78.04951019996213
237.49888888888887,72.72609403348723
152.37244444444445,84.55968636190681
48.51488888888888,52.102295795195936
204.33522222222223,84.27417630118126
115.16577777777776,70.56733682694613
168.02166666666665,91.42393229826952
127.47099999999999,69.35785981213886
219.49055555555555,75.92392561993827
249.32333333333332,81.98872081968948
165.2832222222222,90.45134866739346
255.768,80.1968857738623
222.59955555555553,79.71077494862794
156.00866666666667,73.84129560736896
239.42911111111107,79.64690347153669
251.88188888888888,81.07606056488092
121.81155555555554,74.84180535568532
180.19244444444445,71.43756788243272
253.7091111111111,70.71182635233171
91.22466666666665,63.396086216202534
15.13455555555555,37.517334300070964
162.47299999999998,91.94925149926333
161.74177777777777,78.08600937706825
104.38844444444443,61.06346573652297
242.56811111111108,74.79855143211881
189.71766666666667,78.58722940593648
217.1064444444444,79.91386996374808
194.20844444444444,77.99951704548306
208.53344444444443,83.75929168433892
190.8201111111111,80.253068412906
171.14944444444444,89.71199159499676
164.76188888888888,92.15915808243344
239.53755555555554,80.17938656907384
153.03599999999997,80.89261662640446
194.80322222222225,83.31080456912268
245.85399999999998,74.08919419888268
237.47944444444443,80.0019946892355
240.35842696629211,73.99464470948602
234.95533333333333,80.97561288498314
166.031,83.94517950370626
189.71811111111109,76.97443392491157
138.35977777777777,76.01345271124949
242.079,75.19952200694462
33.429222222222215,40.4380667541511
252.97755555555554,75.6277367471836
184.71855555555553,72.37859690896403
227.40433333333334,79.94570132947844
239.5011111111111,91.42007356078948
122.46677777777776,73.36153889984605
222.10688888888888,77.44896546498707
154.45755555555553,75.13395972417406
157.81466666666665,79.86806013238412
71.08533333333332,67.01913152363763
156.93377777777778,75.47874318688272
225.84744444444442,74.48944799855413
189.40088888888886,82.965504301266
153.84022222222222,74.77223540257535
193.06577777777778,78.34225804974207
240.56677777777776,63.32944901324932
247.62866666666667,73.78097687651601
237.5758888888889,75.346185503332
115.00766666666665,68.59670732969927
171.20444444444442,78.77624255532116
238.99911111111112,89.55185826340575
151.9563333333333,71.90104240265437
217.646,70.05120254084223
250.59888888888887,84.3712573865348
230.5173333333333,77.26821202997411
208.19722222222222,77.12062089982317
