,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,mean
generation_0,0.1167609691619873,0.535973310470581,2.9869346618652344,16.564623832702637,16.340688467025757,7.308996248245239
generation_1,0.13573384284973145,0.6012351512908936,1.9162569046020508,2.8018717765808105,3.5079805850982666,1.7926156520843506
generation_2,0.17221379280090332,0.7228085994720459,2.488632917404175,3.909822702407837,4.004518032073975,2.259599208831787
generation_3,0.19459009170532227,1.329965591430664,2.6310598850250244,7.4321653842926025,4.652572154998779,3.2480706214904784
generation_4,0.306485652923584,1.736748218536377,2.343144655227661,6.779627561569214,3.231599807739258,2.8795211791992186
