,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,mean
generation_0,0.20521283149719238,0.4776945114135742,2.438910484313965,3.9725749492645264,10.438860654830933,3.506650686264038
generation_1,0.15549612045288086,0.3072957992553711,1.408344030380249,2.1607446670532227,2.334399700164795,1.2732560634613037
generation_2,0.34123730659484863,0.5830168724060059,1.8378403186798096,3.977625608444214,5.6575047969818115,2.479444980621338
generation_3,0.509817361831665,0.7148756980895996,1.8588919639587402,5.240925550460815,4.744956731796265,2.613893461227417
generation_4,0.3813788890838623,0.6321258544921875,1.9607141017913818,7.9984071254730225,5.026780843734741,3.199881362915039
