accumulation,fitted_production
0.0,0.0
23.689847095955887,333.57797780860307
47.379694191911774,653.8037307497843
71.06954128786766,960.8822747254994
94.75938838382355,1255.0186256377037
118.44923547977943,1536.4177993883527
142.13908257573533,1805.2848118794018
165.8289296716912,2061.8246790128064
189.5187767676471,2306.242416690522
213.20862386360298,2538.743040814504
236.89847095955886,2759.531567286708
260.5883180555148,2968.8130120090896
284.27816515147066,3166.7923908836033
307.96801224742654,3353.6747198122057
331.6578593433824,3529.6650146968514
355.3477064393383,3694.9682914394966
379.0375535352942,3849.789565942096
402.7274006312501,3994.3338541066055
426.41724772720596,4128.806171834981
450.10709482316184,4253.411535029178
473.7969419191177,4368.35495959115
497.4867890150736,4473.841461422853
521.1766361110296,4570.0760564262455
544.8664832069854,4657.26376050328
568.5563303029413,4735.609589555912
592.2461773988972,4805.318559486097
615.9360244948531,4866.595686195793
639.625871590809,4919.645985586953
663.3157186867649,4964.674473561532
687.0055657827207,5001.886166021488
710.6954128786766,5031.486078868774
734.3852599746325,5053.679228005347
758.0751070705884,5068.670629333159
781.7649541665443,5076.665298754171
805.4548012625002,5077.868252170333
829.144648358456,5072.484505483605
852.8344954544119,5060.7190745959415
876.5243425503678,5042.776975409297
900.2141896463237,5018.863223825625
923.9040367422796,4989.182835746884
947.5938838382355,4953.940827075027
971.2837309341913,4913.342213712012
994.9735780301472,4867.592011559795
1018.6634251261031,4816.895236520329
1042.353272222059,4761.456904495567
1066.043119318015,4701.482031387467
1089.7329664139709,4637.175633097989
1113.4228135099268,4568.742725529086
1137.1126606058826,4496.388324582704
1160.8025077018385,4420.317446160813
1184.4923547977944,4340.735106165359
1208.1822018937503,4257.8463204983
1231.8720489897062,4171.856105061597
1255.561896085662,4082.9694757571983
1279.251743181618,3991.391448487058
1302.9415902775738,3897.327039153133
1326.6314373735297,3800.9812636573815
1350.3212844694856,3702.559137901761
1374.0111315654415,3602.2656777882266
1397.7009786613974,3500.3058992187225
1421.3908257573532,3396.884818095221
1445.0806728533091,3292.2074503196645
1468.770519949265,3186.4788117940197
1492.460367045221,3079.903918420226
1516.1502141411768,2972.68778610025
1539.8400612371327,2865.035430736051
1563.5299083330885,2757.1518682295778
1587.2197554290444,2649.2421144827777
1610.9096025250003,2541.5111853976227
1634.5994496209562,2434.1640968760603
1658.289296716912,2327.4058648200516
1681.979143812868,2221.441505131551
1705.6689909088238,2116.476033712497
1729.3588380047797,2012.7144664648667
1753.0486851007356,1910.3618192906024
1776.7385321966915,1809.6231080916639
1800.4283792926474,1710.703348770014
1824.1182263886033,1613.807557227592
1847.8080734845591,1519.1407493663646
1871.497920580515,1426.9079410882875
1895.187767676471,1337.314148295314
1918.8776147724268,1250.564386889397
1942.5674618683827,1166.8636727724925
1966.2573089643386,1086.417021846563
1989.9471560602944,1009.4294500135554
2013.6370031562503,936.1059731754225
2037.3268502522062,866.6516072341431
2061.0166973481623,801.2713680916345
2084.706544444118,740.1702716498919
2108.396391540074,683.5533338108293
2132.08623863603,631.6255704764352
2155.776085731986,584.5919975486595
2179.4659328279417,542.6576309294453
2203.1557799238976,506.0274865207553
2226.8456270198535,474.9065802245652
2250.5354741158094,449.49992794279217
2274.2253212117653,430.01254557739895
2297.915168307721,416.6494490303742
2321.605015403677,409.61565420362865
2345.294862499633,409.11617699916394
