accumulation,production
327.34416666666664,7048.123430400001
685.0009333333335,6452.7424116
1004.7930333333334,6229.9471368
386.99420000000003,7316.314736400001
639.8774333333333,6751.033212
806.9342666666668,6314.481800400001
855.6513666666667,6042.667250400001
929.0702000000001,6599.587483200001
448.86473333333333,7501.361071200001
671.2013666666667,6781.8298368
70.28673333333332,1827.0631536
1229.9725333333336,6783.4680216
544.6265000000001,6621.302421600001
795.3084666666666,7076.873136
694.1604333333333,6363.0594132000015
270.5712666666667,6485.768198400001
452.6307333333333,6953.0834748
1114.192,5913.653601600001
194.25673333333333,4905.367488000001
581.6407666666667,7241.880435600002
1334.9982,5847.1766796
751.7173333333333,6537.387774
493.71423333333337,6877.9660872
259.41446666666667,5601.6467232
509.87089999999995,5424.375752400001
616.11,5202.458950800001
284.30886666666663,5477.669584800001
432.7378,5175.348822
555.8163,4937.569376400001
544.4959,4232.8022544000005
593.3042333333333,5428.2883884
314.6939,5583.846340800001
469.7357666666667,5218.517610000001
46.66253333333332,1204.3102776
608.1868333333334,5252.5881864
368.5326333333333,4748.7190572
521.11,5248.2367548
518.1843000000001,5712.4199436
242.15513333333334,5350.0204584
353.59299999999996,6485.6946012
611.3606,4881.827932800001
157.06359999999998,4008.3448176
408.22403333333335,5530.314727200001
612.4634666666667,5476.5342996
515.6515666666667,5019.214926000001
350.96479999999997,5369.8759152
293.9445333333333,6071.862766800001
489.2173,5550.6048636000005
646.482,5710.636562400001
327.6080666666667,6157.753046400001
417.2086,5155.391482800001
587.4480666666666,5521.5434496
613.5440333333333,5253.5114976
621.2265333333332,5725.3841484
341.2006666666667,5546.9882844
450.93983333333335,5190.6994068
53.85266666666665,1400.7932136000002
621.0237999999999,5687.661044400001
400.3260333333333,5794.0471764
571.1297666666667,5751.6898392
536.6906333333334,5461.991328
241.7276,5272.9302192000005
346.37046666666663,5444.245132800001
628.8631666666668,5132.7132288
161.83823333333333,3879.1639836000004
408.38626666666664,5543.084736
629.2496,5752.59981
556.8327,5216.0157876
376.14486666666664,6253.455634800001
504.0480666666667,9777.4936164
1043.9986000000001,9090.9504996
1761.8392333333336,5981.867491200001
586.9875666666667,10676.892978
899.1483999999999,9598.9561752
1403.6374666666668,7531.9146024
1519.3894666666667,6672.564432000001
1629.1929,6422.9881584
654.9442666666666,10716.8103552
932.0563999999999,8625.3367464
108.19563333333332,2663.3225555999998
2072.8476,5393.7888060000005
747.8647333333333,8713.169982
1298.8448333333333,8135.975173200001
1135.2414666666666,8317.702652400001
462.2201,9561.8902488
711.8738333333334,11001.4766472
1906.7871333333335,5328.377001600001
313.7633333333333,7814.9086668
824.159,9913.529144400001
2231.2995666666666,4631.7101052
1211.5372666666667,7638.7372416
729.8306,9850.874712000003
