accumulation,production
418.14026666666666,5599.112522400001
1363.9203,4033.547979600001
2317.693933333334,2651.6855436000005
488.0486000000001,5309.0746524
1092.9763333333335,4575.8499696
1881.4294,2896.8713988
2031.0484000000001,2495.6734644
2146.7791333333334,2498.2031376000004
537.5249,5648.7537168
1210.9944333333335,4438.0696236
86.52276666666666,1685.4908568
2708.6360000000004,2491.7658276
833.8422,4730.8111776000005
1757.1683333333335,3026.5207896
1503.6873,3253.5253824
347.38736666666665,5155.0923492
584.7818333333333,5625.279102
2539.5467,1932.1615260000003
262.8494,4641.973900800001
943.9095000000001,5164.197578400001
2870.623866666667,2292.0835932000005
1639.5464,2707.1832216000003
720.1726333333334,5398.953865200001
255.33013333333332,4319.8496928
936.6561999999999,4056.1564284
2078.3690333333334,2626.4375316
269.40936666666664,4419.8182812000005
686.2978,4485.816576
1607.6379666666667,3657.7680384000005
1752.1624333333334,3287.9795280000003
1904.539533333333,2996.0582448000005
282.2156,3935.5155708
820.0134333333333,4390.2093132
56.085599999999985,1156.8741804000001
2354.2515000000003,1934.9817948000002
483.15409999999997,4285.82577
1430.2561333333333,3939.9133380000003
1070.5989666666667,4270.9086708
241.1216,3756.777258
341.4371666666667,4883.653731600001
2224.430433333333,2256.9188724000005
179.82626666666667,3310.9761852
560.7511333333334,4458.848636400001
2467.1943333333334,2155.0823964
1253.6071666666667,4096.79787
410.01663333333335,4646.4686532000005
168.362,3119.6013876000006
276.9122,3594.667422
724.4227333333333,3021.4045248
171.26406666666668,3039.5349803999998
233.33753333333334,3379.6204284
498.9071,3568.988854800001
568.5201000000001,3256.9077252
653.6690666666668,3619.0434744000004
203.4055666666667,3494.7068316000004
243.6832666666667,3055.3936488
39.788366666666654,785.8366224
889.9778,2972.6060496
198.7778,3161.3241540000004
439.7764,3723.1220160000003
309.82613333333336,3598.5175416
165.71873333333332,2786.9870868000007
201.45430000000002,3700.5599676
807.8451333333335,2602.1638092000003
126.18256666666666,2386.8964356
212.34536666666668,3236.8750716000004
964.2917333333335,2939.5956684000002
380.99739999999997,3377.7047580000003
193.9397,3274.8979188000003
188.37023333333335,3500.7477564
256.61446666666666,3894.9546192000003
647.0536000000001,3261.1800000000003
184.5122333333333,3264.5419392000003
229.18343333333334,3570.3906912
437.24063333333334,3830.2845528000007
511.6797000000001,3347.5562340000006
595.2943333333335,3718.0048176
188.16913333333332,3087.3094584
242.68933333333334,3388.4396640000004
45.2538,873.0603372
809.9383666666668,3267.1222644
171.69246666666666,2842.634706
382.63626666666664,3968.2599624000004
296.34973333333335,3856.1964696
182.79573333333337,2978.142162
175.24523333333332,3247.1214936
714.6846,2640.7159116000003
126.04163333333332,2444.4807684
196.96516666666668,3325.513881600001
875.4622666666668,2864.6232684
344.0717333333333,3705.9750984
178.50126666666665,3154.0844364000004
