accumulation,fitted_production
0.0,0.0
35.07945763867965,375.98511938874856
70.1589152773593,736.9205706493348
105.23837291603894,1083.037432970138
140.3178305547186,1414.5667855395386
175.39728819339825,1731.7397075459153
210.47674583207788,2034.7872781776477
245.55620347075754,2323.940576623116
280.6356611094372,2599.4306820707
315.7151187481168,2861.488673708778
350.7945763867965,3110.3456307257306
385.87403402547613,3346.2326323099373
420.95349166415576,3569.380757649776
456.03294930283545,3780.021085933629
491.1124069415151,3978.3846963498745
526.1918645801948,4164.702668086892
561.2713222188744,4339.206080333061
596.350779857554,4502.126012276761
631.4302374962336,4653.693543106373
666.5096951349134,4794.139752010275
701.589152773593,4923.695718176846
736.6686104122726,5042.592520794467
771.7480680509523,5151.061239051519
806.8275256896319,5249.332952136378
841.9069833283115,5337.638739237425
876.9864409669913,5416.20967954304
912.0658986056709,5485.2768522416045
947.1453562443505,5545.071336521494
982.2248138830302,5595.82421157109
1017.3042715217098,5637.766556578774
1052.3837291603895,5671.129450732921
1087.463186799069,5696.143973221917
1122.5426444377488,5713.041203234135
1157.6221020764285,5722.052219957957
1192.701559715108,5723.408102581764
1227.7810173537878,5717.339930293935
1262.8604749924673,5704.078782282849
1297.939932631147,5683.855737736888
1333.0193902698268,5656.9018758444245
1368.0988479085063,5623.448275793847
1403.178305547186,5583.726016773527
1438.2577631858655,5537.966177971853
1473.3372208245453,5486.399838577197
1508.416678463225,5429.258077777945
1543.4961361019045,5366.771974762466
1578.5755937405843,5299.172608719148
1613.6550513792638,5226.69105883637
1648.7345090179435,5149.558404302515
1683.813966656623,5068.005724305948
1718.8934242953028,4982.264098035064
1753.9728819339825,4892.564604678239
1789.052339572662,4799.138323423848
1824.1317972113418,4702.216333460277
1859.2112548500213,4602.029713975904
1894.290712488701,4498.8095441590995
1929.3701701273808,4392.786903198251
1964.4496277660603,4284.192870281737
1999.52908540474,4173.258524597941
2034.6085430434196,4060.2149453352376
2069.6880006820993,3945.293211682005
2104.767458320779,3828.7244028266273
2139.846915959459,3710.739597957481
2174.926373598138,3591.569876262957
2210.005831236818,3471.4463169314113
2245.0852888754976,3350.5999991512376
2280.1647465141773,3229.2620021108137
2315.244204152857,3107.66340499853
2350.3236617915363,2986.035287002746
2385.403119430216,2864.6087273118596
2420.482577068896,2743.6148051142372
2455.5620347075755,2623.28459959827
2490.6414923462553,2503.8491899523233
2525.7209499849346,2385.539655364789
2560.8004076236143,2268.5870750240438
2595.879865262294,2153.222528118464
2630.959322900974,2039.677093836427
2666.0387805396535,1928.1818513663093
2701.118238178333,1818.967879896513
2736.1976958170126,1712.266258615397
2771.2771534556923,1608.3080667113377
2806.356611094372,1507.3243833727267
2841.436068733052,1409.5462877879518
2876.515526371731,1315.2048591453638
2911.594984010411,1224.5311766333691
2946.6744416490906,1137.7563194403333
2981.7538992877703,1055.111366754633
3016.83335692645,976.8273977646782
3051.9128145651293,903.1354916587942
3086.992272203809,834.2667276254164
3122.071729842489,770.4521848528739
3157.1511874811686,711.9229425295911
3192.2306451198483,658.9100798439191
3227.3101027585276,611.6446759842457
3262.3895603972073,570.3578101389512
3297.469018035887,535.280561496438
3332.548475674567,506.64400924502814
3367.627933313246,484.67923257315306
3402.707390951926,469.6173106691859
3437.7868485906056,461.68932272147043
3472.8663062292853,461.1263479184384
