accumulation,fitted_production
0.0,0.0
42.617945001115956,1057.565665446305
85.23589000223191,2072.7998356606145
127.85383500334787,3046.3524869399344
170.47178000446382,3978.873595581269
213.0897250055798,4871.013137881626
255.70767000669574,5723.4210901380075
298.3256150078117,6536.747428647422
340.94356000892765,7311.642129706873
383.5615050100436,8048.755169613367
426.1794500111596,8748.73652466391
468.7973950122755,9412.236171155504
511.41534001339147,10039.904085385157
554.0332850145074,10632.390243649876
596.6512300156234,11190.344622246661
639.2691750167394,11714.417197472525
681.8871200178553,12205.257945624468
724.5050650189712,12663.516842999496
767.1230100200872,13089.843865894616
809.7409550212031,13484.88899060683
852.3589000223192,13849.302193433152
894.9768450234351,14183.733450670576
937.594790024551,14488.832738616116
980.212735025667,14765.25003356677
1022.8306800267829,15013.635311819551
1065.448625027899,15234.63854967146
1108.0665700290149,15428.909723419505
1150.6845150301308,15597.098809360688
1193.3024600312467,15739.855783792018
1235.9204050323626,15857.830623010494
1278.5383500334788,15951.673303313135
1321.1562950345947,16022.033800996933
1363.7742400357106,16069.562092358894
1406.3921850368265,16094.90815369603
1449.0101300379424,16098.721961305342
1491.6280750390586,16081.65349148384
1534.2460200401745,16044.352720528528
1576.8639650412904,15987.469624736414
1619.4819100424063,15911.65418040449
1662.0998550435222,15817.55636382977
1704.7178000446384,15705.826151309268
1747.3357450457543,15577.113519139977
1789.9536900468702,15432.068443618911
1832.571635047986,15271.340901043071
1875.189580049102,15095.580867709457
1917.807525050218,14905.438319915085
1960.425470051334,14701.563233956953
2003.04341505245,14484.605586132064
2045.6613600535659,14255.21535273743
2088.279305054682,14014.042510070065
2130.897250055798,13761.737034426955
2173.515195056914,13498.948902105114
2216.1331400580298,13226.328089401564
2258.7510850591457,12944.524572613278
2301.3690300602616,12654.18832803729
2343.9869750613775,12355.969331970575
2386.6049200624934,12050.517560710174
2429.2228650636093,11738.482990553071
2471.8408100647252,11420.515597796266
2514.4587550658416,11097.265358736775
2557.0767000669575,10769.38224967162
2599.6946450680734,10437.516246897774
2642.3125900691894,10102.317326712266
2684.9305350703053,9764.435465412074
2727.548480071421,9424.520639294236
2770.166425072537,9083.22282465575
2812.784370073653,8741.191997793592
2855.402315074769,8399.078135004822
2898.020260075885,8057.531212586376
2940.6382050770007,7717.201206835343
2983.256150078117,7378.738094048639
3025.874095079233,7042.791850523354
3068.492040080349,6710.012452556413
3111.109985081465,6381.049876444886
3153.7279300825808,6056.55409848574
3196.3458750836967,5737.175094976002
3238.9638200848126,5423.562842212659
3281.5817650859285,5116.367316492731
3324.1997100870444,4816.238494113205
3366.8176550881603,4523.826351371128
3409.4356000892767,4239.780864563469
3452.0535450903926,3964.7520099872327
3494.6714900915085,3699.38976393943
3537.2894350926244,3444.3441027170875
3579.9073800937404,3200.2650026171823
3622.5253250948563,2967.8024399367123
3665.143270095972,2747.6063909727573
3707.761215097088,2540.326832022191
3750.379160098204,2346.6137393821546
3792.99710509932,2167.1170893495746
3835.615050100436,2002.4868582214885
3878.232995101552,1853.3730222948434
3920.850940102668,1720.4255578667285
3963.468885103784,1604.2944412340696
4006.0868301049,1505.629648693957
4048.704775106016,1425.0811565433364
4091.3227201071318,1363.2989410792363
4133.940665108248,1320.932978598685
4176.558610109364,1298.6332453985874
4219.17655511048,1297.049717776054
