accumulation,production
382.5173666666667,6423.740840400001
632.9312,6988.1019492
1028.4513000000002,6598.502514000001
430.9103,6575.4994224
557.9985666666666,6445.6965588
870.2608666666666,6473.310451200001
901.8901666666667,5906.019013200001
966.0542666666668,6537.499676400001
459.7879333333334,6465.553305600001
590.2005666666666,6070.2881724
66.47233333333331,1216.1893164
1131.8139999999999,6106.8770376
532.8552,6763.1010672
811.9685999999999,7197.9219840000005
684.2915,6933.891996
303.3578666666666,4918.0056996
475.7846333333333,6879.976065600001
1074.7477666666666,6024.253242000001
201.28196666666665,3456.0611064000004
550.6673000000001,7396.999152000001
1189.8374333333334,5914.853568
746.2234333333333,6378.311613600001
480.9119,6584.7168252
860.2124,11301.247652400001
2257.3385333333335,10284.0864636
3937.2982666666667,7174.015364399999
1006.6749666666667,11108.728396800001
1902.5032666666666,10816.6589232
3133.1404,7102.529894400001
3387.9724666666666,6957.957880800001
3640.4713666666667,8158.556416800002
1107.4735333333333,11126.704795200001
2070.7272666666668,10074.1674972
130.35639999999995,2285.3012748
4488.3827666666675,8045.677099200001
1581.7184000000002,11201.6084556
2900.7416333333335,9107.43252
2465.170766666667,9582.544843200001
685.2609333333332,9589.446498000001
1227.4495000000002,12374.925088800002
4196.378333333333,6612.3537576
427.3007666666667,6976.601642400001
1742.5605,11486.986497600003
4840.733766666666,7372.6356936
2676.9360333333334,9330.878920800002
1399.5371,11904.6494772
500.77609999999993,8263.0991796
1331.3522,9571.722033600003
2547.0251333333335,6697.856671200001
559.9963666666667,8424.204471600002
1077.5583333333334,8589.0086208
1985.4010333333335,6528.329877600001
2152.999466666667,6164.4221904000005
2365.260433333334,6635.289050400001
621.2488,8047.8715440000005
1220.3767,8902.902288000001
94.71513333333331,1617.7074432
2909.5545333333334,6293.3721924
895.6528333333334,8349.6622656
1803.0933,6996.067126800001
1471.6448666666668,8699.2413468
427.1900333333333,6852.639414000001
701.1160333333333,9293.667024000002
2703.4177,5675.4774936
281.34226666666666,4807.396459200001
985.2641666666667,9220.388469600002
3140.4453000000003,5656.0846596
1622.8768,7530.725025600001
818.0822999999999,8977.0212384
384.23273333333333,6702.5611968
724.9059,6585.060956400001
1194.7816333333333,6651.149037600001
415.92436666666663,6503.7235356
617.3174,6511.6048692
959.5476333333334,6262.8549456
1030.0644,5760.58755
1115.5482333333334,6966.622534800001
430.2023666666666,6003.7069152
666.0893666666667,6199.4409072
77.0717333333333,1381.3399968
1351.9714,6769.3624608
537.1247333333333,6644.6960592
889.4412666666666,6580.0415988
767.3241666666668,6574.0462704
330.4752666666667,5392.8899484
456.50553333333335,7082.3050788
1277.0109666666667,5990.589506400001
224.59439999999998,4015.7707068000004
591.3755,7171.756300800002
1424.8012333333334,6356.050524
859.4344000000001,6053.6001648
493.89436666666666,7339.570504800001
