,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,mean
generation_0,1.0824427604675293,3.6880955696105957,40.25592279434204,68.46196556091309,217.09390473365784,66.11646628379822
generation_1,1.5754175186157227,3.1930646896362305,6.499867677688599,8.185963153839111,7.439000368118286,5.3786626815795895
generation_2,1.3513579368591309,3.849501609802246,5.306748390197754,4.495006322860718,6.082956790924072,4.217114210128784
generation_3,1.767874002456665,7.517459392547607,6.174361944198608,4.64734411239624,5.275041103363037,5.076416110992431
generation_4,2.099620819091797,10.411535024642944,6.724571228027344,5.73782205581665,5.200955629348755,6.034900951385498
