_id,_index,location_number_ja,area_division_name_ja,sewer_supply_availability,city_code,residence_display_name_ja,side_road_name_ja,u_road_distance_to_nearest_station_name_ja,building_structure_name_ja,proximity_to_transportation_facilitites,regulations_use_category_name_ja,side_road_azimuth_name_ja,current_usage_status_of_surrounding_land_name_ja,front_road_name_ja,u_ground_hierarchy_ja,use_category_name_ja,gas_supply_availability,nearest_station_name_ja,front_road_width,u_underground_hierarchy_ja,year_on_year_change_rate,u_regulations_building_coverage_ratio_ja,water_supply_availability,u_cadastral_ja,point_id,front_road_pavement_condition,usage_category_name_ja,prefecture_code,regulations_forest_law_name_ja,regulations_park_law_name_ja,city_county_name_ja,front_road_azimuth_name_ja,target_year_name_ja,u_regulations_floor_area_ratio_ja,prefecture_name_ja,regulations_fireproof_name_ja,depth_ratio,u_current_years_price_ja,ward_town_village_name_ja,frontage_ratio,place_name_ja,land_price_type,usage_status_name_ja,regulations_altitude_district_name_ja,pause_flag,standard_lot_number_ja,last_years_price,location,shape,front_road_condition,side_road_condition,park_forest_law,lon,lat
SYVqd5cBJx74NFADfKY6,bi007_land_prices_2011-2020_202506161517,大字筒井字北内開２８２番１１,市街化区域,True,38401,,,"1,000m",LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,-0.3,60(%),True,154(㎡),3523355,1,建物などの敷地,38,,,伊予郡,北,平成28年7月1日,200(%),愛媛県,,15.0,"69,000(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-2,69200.0,愛媛県伊予郡松前町大字筒井字北内開２８２番１１,(1.0：1.5),北　4.0m　道路,,,132.70568132400513,33.79337874645161
1oJkd5cBJx74NFADHTrB,bi007_land_prices_2011-2020_202506161517,下吾川字北西原２０２５番２６,市街化区域,True,38210,,,470m,W（木造）,0.0,第一種住居地域,,中規模一般住宅が多く見られる住宅地域,私道,2F,住宅地,False,新川,40.0,,-2.7,60(%),True,175(㎡),3028588,1,建物などの敷地,38,,,伊予市,東,平成29年1月1日,200(%),愛媛県,,15.0,"57,500(円/㎡)",,10.0,伊予,0,住宅,,0,伊予-2,59100.0,愛媛県伊予市下吾川字北西原２０２５番２６,(1.0：1.5),東　4.0m　私道,,,132.70434021949768,33.775232385687914
pIJkd5cBJx74NFAD3Jyz,bi007_land_prices_2011-2020_202506161517,大字北黒田字美居７０１番５外,市街化区域,False,38401,,,300m,W（木造）,0.0,第一種低層住居専用地域,,農家住宅、一般住宅等が建ち並ぶ既成住宅地域,町道,1F,住宅地,False,地蔵町,40.0,,-0.3,50(%),True,331(㎡),3028629,1,建物などの敷地,38,,,伊予郡,西,平成29年1月1日,80(%),愛媛県,,12.0,"59,300(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-2,59500.0,愛媛県伊予郡松前町大字北黒田字美居７０１番５外,(1.0：1.2),西　4.0m　町道,,,132.70613193511963,33.777979108846736
p4Jld5cBJx74NFADBrHz,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３８０番４,市街化区域,True,38210,,,700m,W（木造）,0.0,近隣商業地域,,店舗、一般住宅が混在する既成商業地域,市区町村道,2F,商業地,False,郡中,130.0,,-2.9,80(%),True,225(㎡),3523257,1,建物などの敷地,38,,,伊予市,西,平成29年7月1日,200(%),愛媛県,,10.0,"50,500(円/㎡)",,10.0,伊予,1,店舗兼住宅,,0,伊予5-2,52000.0,愛媛県伊予市下吾川字宮田１３８０番４,(1.0：1.0),西　13.0m　市区町村道,,,132.70384669303894,33.76567167554386
W4Nld5cBJx74NFAD7TnK,bi007_land_prices_2011-2020_202506161517,下吾川字馬塚９４３番３,市街化区域,True,38210,,,650m,W（木造）,0.0,準工業地域,,店舗、事業所等が多い路線商業地域,国道,2F,商業地,False,鳥ノ木,340.0,,-,60(%),True,994(㎡),17008190,1,建物などの敷地,38,,,伊予市,西,平成29年1月1日,200(%),愛媛県,,25.0,"83,100(円/㎡)",,10.0,伊予,0,診療所,,0,伊予5-3,0.0,愛媛県伊予市下吾川字馬塚９４３番３,(1.0：2.5),西　34.0m　国道,,,132.70858883857727,33.76440515817967
tIRnd5cBJx74NFADvimo,bi007_land_prices_2011-2020_202506161517,大字筒井字義農１３２０番８,市街化区域,True,38401,,,120m,RC（鉄筋 コンクリート造）,0.0,商業地域,,小規模の店舗が建ち並ぶ県道沿いの商業地域,都道府県道,5F,商業地,False,松前,66.0,,-0.7,80(%),True,138(㎡),3523356,1,建物などの敷地,38,,,伊予郡,北,平成29年7月1日,400(%),愛媛県,,10.0,"68,000(円/㎡)",松前町,10.0,松前,1,店舗兼共同住宅,,0,松前5-1,68500.0,愛媛県伊予郡松前町大字筒井字義農１３２０番８,(1.0：1.0),北　6.6m　都道府県道,,,132.70415782928467,33.78636142065308
OG9od5cBxLgMoUYlPn7v,bi007_land_prices_2011-2020_202506161517,大字筒井字中須賀３９６番１３,市街化区域,True,38401,,,700m,W（木造）,0.0,第一種中高層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,182(㎡),3028628,1,建物などの敷地,38,,,伊予郡,東,平成29年1月1日,200(%),愛媛県,,15.0,"80,200(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-1,80200.0,愛媛県伊予郡松前町大字筒井字中須賀３９６番１３,(1.0：1.5),東　4.0m　道路,,,132.7068293094635,33.790213441977144
RG9od5cBxLgMoUYlPn7v,bi007_land_prices_2011-2020_202506161517,大字筒井字南内開３４８番４,市街化区域,True,38401,,,450m,S（鉄骨造）,0.0,第二種住居地域,,店舗併用住宅、事業所等が建ち並ぶ近隣商業地域,県道,2F,商業地,False,松前,100.0,,-1.6,60(%),True,330(㎡),16008100,1,建物などの敷地,38,,,伊予郡,東,平成29年1月1日,200(%),愛媛県,,40.0,"88,100(円/㎡)",松前町,10.0,松前,0,店舗兼住宅,,0,松前5-1,89500.0,愛媛県伊予郡松前町大字筒井字南内開３４８番４,(1.0：4.0),東　10.0m　県道,,,132.70540237426758,33.78972303222247
pIRod5cBJx74NFADgI4Z,bi007_land_prices_2011-2020_202506161517,大字浜字仁右衛門１１４０番８,市街化区域,False,38401,,,650m,W（木造）,0.0,第一種低層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,町道,2F,住宅地,False,地蔵町,40.0,,-1.1,50(%),True,162(㎡),3028631,1,建物などの敷地,38,,,伊予郡,北西,平成29年1月1日,80(%),愛媛県,,15.0,"63,800(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-3,64500.0,愛媛県伊予郡松前町大字浜字仁右衛門１１４０番８,(1.0：1.5),北西　4.0m　町道,,,132.7074408531189,33.78252706067664
xYVpd5cBJx74NFADXgnU,bi007_land_prices_2011-2020_202506161517,下吾川字北野４８３番１４,市街化区域,True,38210,,,260m,W（木造）,0.0,第一種住居地域,,小規模の建売住宅が建ち並ぶ新興住宅地域,市道,2F,住宅地,False,鳥ノ木,60.0,,-1.0,60(%),True,132(㎡),13023304,1,建物などの敷地,38,,,伊予市,西,平成29年1月1日,200(%),愛媛県,,12.0,"57,400(円/㎡)",,10.0,伊予,0,住宅,,0,伊予-3,58000.0,愛媛県伊予市下吾川字北野４８３番１４,(1.0：1.2),西　6.0m　市道,,,132.71188259124756,33.76560924202788
K4Vpd5cBJx74NFADxzsr,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３１８番２,市街化区域,True,38210,,,500m,W（木造）,0.0,第一種住居地域,,一般住宅、農家住宅が混在する住宅地域,市区町村道,2F,住宅地,False,新川,38.0,,-1.7,60(%),True,186(㎡),3523253,1,建物などの敷地,38,,,伊予市,東,平成29年7月1日,200(%),愛媛県,,10.0,"52,400(円/㎡)",,15.0,伊予,1,住宅,,0,伊予-1,53300.0,愛媛県伊予市下吾川字宮田１３１８番２,(1.5：1.0),東　3.8m　市区町村道,,,132.70543456077576,33.76884680580589
gYVqd5cBJx74NFADG2ZM,bi007_land_prices_2011-2020_202506161517,大字筒井字中須賀３９６番１３,市街化区域,True,38401,,,700m,W（木造）,0.0,第一種中高層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,182(㎡),3028628,1,建物などの敷地,38,,,伊予郡,東,平成29年7月1日,200(%),愛媛県,,15.0,"80,200(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-1,80200.0,愛媛県伊予郡松前町大字筒井字中須賀３９６番１３,(1.0：1.5),東　4.0m　道路,,,132.7068293094635,33.790213441977144
FoVqd5cBJx74NFADt8u5,bi007_land_prices_2011-2020_202506161517,大字筒井字北内開２８２番１１,市街化区域,True,38401,,,"1,000m",LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,154(㎡),3523355,1,建物などの敷地,38,,,伊予郡,北,平成29年7月1日,200(%),愛媛県,,15.0,"69,000(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-2,69000.0,愛媛県伊予郡松前町大字筒井字北内開２８２番１１,(1.0：1.5),北　4.0m　道路,,,132.70568132400513,33.79337874645161
A4Jjd5cBJx74NFAD4hoj,bi007_land_prices_2011-2020_202506161517,大字筒井字中須賀３９６番１３,市街化区域,True,38401,,,700m,W（木造）,0.0,第一種中高層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,182(㎡),3028628,1,建物などの敷地,38,,,伊予郡,東,平成30年1月1日,200(%),愛媛県,,15.0,"80,200(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-1,80200.0,愛媛県伊予郡松前町大字筒井字中須賀３９６番１３,(1.0：1.5),東　4.0m　道路,,,132.7068293094635,33.790213441977144
E4Jjd5cBJx74NFAD4hoj,bi007_land_prices_2011-2020_202506161517,大字筒井字南内開３４８番４,市街化区域,True,38401,,,450m,S（鉄骨造）,0.0,第二種住居地域,,店舗併用住宅、事業所等が建ち並ぶ近隣商業地域,県道,2F,商業地,False,松前,100.0,,-1.4,60(%),True,330(㎡),16008100,1,建物などの敷地,38,,,伊予郡,東,平成30年1月1日,200(%),愛媛県,,40.0,"86,900(円/㎡)",松前町,10.0,松前,0,店舗兼住宅,,0,松前5-1,88100.0,愛媛県伊予郡松前町大字筒井字南内開３４８番４,(1.0：4.0),東　10.0m　県道,,,132.70540237426758,33.78972303222247
_m1kd5cBxLgMoUYlXn9P,bi007_land_prices_2011-2020_202506161517,大字筒井字義農１３２０番８,市街化区域,True,38401,,,120m,RC（鉄筋 コンクリート造）,0.0,商業地域,,小規模の店舗が建ち並ぶ県道沿いの商業地域,都道府県道,5F,商業地,False,松前,66.0,,-0.4,80(%),True,138(㎡),3523356,1,建物などの敷地,38,,,伊予郡,北,平成30年7月1日,400(%),愛媛県,,10.0,"67,700(円/㎡)",松前町,10.0,松前,1,店舗兼共同住宅,,0,松前5-1,68000.0,愛媛県伊予郡松前町大字筒井字義農１３２０番８,(1.0：1.0),北　6.6m　都道府県道,,,132.70415782928467,33.78636142065308
r25ld5cBxLgMoUYlbgmk,bi007_land_prices_2011-2020_202506161517,大字浜字仁右衛門１１４０番８,市街化区域,False,38401,,,650m,W（木造）,0.0,第一種低層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,町道,2F,住宅地,False,地蔵町,40.0,,-1.1,50(%),True,162(㎡),3028631,1,建物などの敷地,38,,,伊予郡,北西,平成30年1月1日,80(%),愛媛県,,15.0,"63,100(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-3,63800.0,愛媛県伊予郡松前町大字浜字仁右衛門１１４０番８,(1.0：1.5),北西　4.0m　町道,,,132.7074408531189,33.78252706067664
x4Nld5cBJx74NFADsRNg,bi007_land_prices_2011-2020_202506161517,大字筒井字中須賀３９６番１３,市街化区域,True,38401,,,700m,W（木造）,0.0,第一種中高層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,182(㎡),3028628,1,建物などの敷地,38,,,伊予郡,東,平成30年7月1日,200(%),愛媛県,,15.0,"80,200(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-1,80200.0,愛媛県伊予郡松前町大字筒井字中須賀３９６番１３,(1.0：1.5),東　4.0m　道路,,,132.7068293094635,33.790213441977144
xoNld5cBJx74NFAD5TSh,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３１８番２,市街化区域,True,38210,,,500m,W（木造）,0.0,第一種住居地域,,一般住宅、農家住宅が混在する住宅地域,市区町村道,2F,住宅地,False,新川,38.0,,-1.1,60(%),True,186(㎡),3523253,1,建物などの敷地,38,,,伊予市,東,平成30年7月1日,200(%),愛媛県,,10.0,"51,800(円/㎡)",,15.0,伊予,1,住宅,,0,伊予-1,52400.0,愛媛県伊予市下吾川字宮田１３１８番２,(1.5：1.0),東　3.8m　市区町村道,,,132.70543456077576,33.76884680580589
_25md5cBxLgMoUYlWYN3,bi007_land_prices_2011-2020_202506161517,下吾川字北野４８３番１４,市街化区域,True,38210,,,260m,W（木造）,0.0,第一種住居地域,,小規模の建売住宅が建ち並ぶ新興住宅地域,市道,2F,住宅地,False,鳥ノ木,60.0,,-1.0,60(%),True,132(㎡),13023304,1,建物などの敷地,38,,,伊予市,西,平成30年1月1日,200(%),愛媛県,,12.0,"56,800(円/㎡)",,10.0,伊予,0,住宅,,0,伊予-3,57400.0,愛媛県伊予市下吾川字北野４８３番１４,(1.0：1.2),西　6.0m　市道,,,132.71188259124756,33.76560924202788
LW5md5cBxLgMoUYl08La,bi007_land_prices_2011-2020_202506161517,大字筒井字北内開２８２番１１,市街化区域,True,38401,,,"1,000m",LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,154(㎡),3523355,1,建物などの敷地,38,,,伊予郡,北,平成30年7月1日,200(%),愛媛県,,15.0,"69,000(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-2,69000.0,愛媛県伊予郡松前町大字筒井字北内開２８２番１１,(1.0：1.5),北　4.0m　道路,,,132.70568132400513,33.79337874645161
q29od5cBxLgMoUYlE2N2,bi007_land_prices_2011-2020_202506161517,下吾川字北西原２０２５番２６,市街化区域,True,38210,,,470m,W（木造）,0.0,第一種住居地域,,中規模一般住宅が多く見られる住宅地域,私道,2F,住宅地,False,新川,40.0,,-2.6,60(%),True,175(㎡),3028588,1,建物などの敷地,38,,,伊予市,東,平成30年1月1日,200(%),愛媛県,,15.0,"56,000(円/㎡)",,10.0,伊予,0,住宅,,0,伊予-2,57500.0,愛媛県伊予市下吾川字北西原２０２５番２６,(1.0：1.5),東　4.0m　私道,,,132.70434021949768,33.775232385687914
T29od5cBxLgMoUYl2cvu,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３８０番４,市街化区域,True,38210,,,700m,W（木造）,0.0,近隣商業地域,,店舗、一般住宅が混在する既成商業地域,市区町村道,2F,商業地,False,郡中,130.0,,-2.0,80(%),True,225(㎡),3523257,1,建物などの敷地,38,,,伊予市,西,平成30年7月1日,200(%),愛媛県,,10.0,"49,500(円/㎡)",,10.0,伊予,1,店舗兼住宅,,0,伊予5-2,50500.0,愛媛県伊予市下吾川字宮田１３８０番４,(1.0：1.0),西　13.0m　市区町村道,,,132.70384669303894,33.76567167554386
o4Rpd5cBJx74NFADE-H-,bi007_land_prices_2011-2020_202506161517,大字北黒田字美居７０１番５外,市街化区域,False,38401,,,300m,W（木造）,0.0,第一種低層住居専用地域,,農家住宅、一般住宅等が建ち並ぶ既成住宅地域,町道,1F,住宅地,False,地蔵町,40.0,,-0.3,50(%),True,331(㎡),3028629,1,建物などの敷地,38,,,伊予郡,西,平成30年1月1日,80(%),愛媛県,,12.0,"59,100(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-2,59300.0,愛媛県伊予郡松前町大字北黒田字美居７０１番５外,(1.0：1.2),西　4.0m　町道,,,132.70613193511963,33.777979108846736
nYVpd5cBJx74NFADvzbj,bi007_land_prices_2011-2020_202506161517,下吾川字馬塚９４３番３,市街化区域,True,38210,,,650m,W（木造）,0.0,準工業地域,,店舗、事業所等が多い路線商業地域,国道,2F,商業地,False,鳥ノ木,340.0,,-1.4,60(%),True,994(㎡),17008190,1,建物などの敷地,38,,,伊予市,西,平成30年1月1日,200(%),愛媛県,,25.0,"81,900(円/㎡)",,10.0,伊予,0,診療所,,0,伊予5-3,83100.0,愛媛県伊予市下吾川字馬塚９４３番３,(1.0：2.5),西　34.0m　国道,,,132.70858883857727,33.76440515817967
4oJjd5cBJx74NFAD8CLC,bi007_land_prices_2011-2020_202506161517,大字浜字仁右衛門１１４０番８,市街化区域,False,38401,,,650m,W（木造）,0.0,第一種低層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,町道,2F,住宅地,False,地蔵町,40.0,,-1.0,50(%),True,162(㎡),3028631,1,建物などの敷地,38,,,伊予郡,北西,平成31年1月1日,80(%),愛媛県,,15.0,"62,500(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-3,63100.0,愛媛県伊予郡松前町大字浜字仁右衛門１１４０番８,(1.0：1.5),北西　4.0m　町道,,,132.7074408531189,33.78252706067664
ioJld5cBJx74NFADG739,bi007_land_prices_2011-2020_202506161517,大字筒井字義農１３２０番８,市街化区域,True,38401,,,120m,RC（鉄筋 コンクリート造）,0.0,商業地域,,小規模の店舗が建ち並ぶ県道沿いの商業地域,都道府県道,5F,商業地,False,松前,66.0,,-0.4,80(%),True,138(㎡),3523356,1,建物などの敷地,38,,,伊予郡,北,令和元年7月1日,400(%),愛媛県,,10.0,"67,400(円/㎡)",松前町,10.0,松前,1,店舗兼共同住宅,,0,松前5-1,67700.0,愛媛県伊予郡松前町大字筒井字義農１３２０番８,(1.0：1.0),北　6.6m　都道府県道,,,132.70415782928467,33.78636142065308
gIJld5cBJx74NFADhPhr,bi007_land_prices_2011-2020_202506161517,大字筒井字中須賀３９６番１３,市街化区域,True,38401,,,700m,W（木造）,0.0,第一種中高層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,182(㎡),3028628,1,建物などの敷地,38,,,伊予郡,東,平成31年1月1日,200(%),愛媛県,,15.0,"80,200(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-1,80200.0,愛媛県伊予郡松前町大字筒井字中須賀３９６番１３,(1.0：1.5),東　4.0m　道路,,,132.7068293094635,33.790213441977144
gYJld5cBJx74NFADhPhr,bi007_land_prices_2011-2020_202506161517,大字筒井字南内開３４８番４,市街化区域,True,38401,,,450m,S（鉄骨造）,0.0,第二種住居地域,,店舗併用住宅、事業所等が建ち並ぶ近隣商業地域,県道,2F,商業地,False,松前,100.0,,-0.7,60(%),True,330(㎡),16008100,1,建物などの敷地,38,,,伊予郡,東,平成31年1月1日,200(%),愛媛県,,40.0,"86,300(円/㎡)",松前町,10.0,松前,0,店舗兼住宅,,0,松前5-1,86900.0,愛媛県伊予郡松前町大字筒井字南内開３４８番４,(1.0：4.0),東　10.0m　県道,,,132.70540237426758,33.78972303222247
PW5md5cBxLgMoUYlO3L5,bi007_land_prices_2011-2020_202506161517,大字筒井字北内開２８２番１１,市街化区域,True,38401,,,"1,000m",LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,154(㎡),3523355,1,建物などの敷地,38,,,伊予郡,北,令和元年7月1日,200(%),愛媛県,,15.0,"69,000(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-2,69000.0,愛媛県伊予郡松前町大字筒井字北内開２８２番１１,(1.0：1.5),北　4.0m　道路,,,132.70568132400513,33.79337874645161
CG5md5cBxLgMoUYlq6np,bi007_land_prices_2011-2020_202506161517,下吾川字北野４８３番１４,市街化区域,True,38210,,,260m,W（木造）,0.0,第一種住居地域,,小規模の建売住宅が建ち並ぶ新興住宅地域,市道,2F,住宅地,False,鳥ノ木,60.0,,-0.7,60(%),True,132(㎡),13023304,1,建物などの敷地,38,,,伊予市,西,平成31年1月1日,200(%),愛媛県,,12.0,"56,400(円/㎡)",,10.0,伊予,0,住宅,,0,伊予-3,56800.0,愛媛県伊予市下吾川字北野４８３番１４,(1.0：1.2),西　6.0m　市道,,,132.71188259124756,33.76560924202788
nYNnd5cBJx74NFADJ9Os,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３１８番２,市街化区域,True,38210,,,500m,W（木造）,0.0,第一種住居地域,,一般住宅、農家住宅が混在する住宅地域,市区町村道,2F,住宅地,False,新川,38.0,,-1.0,60(%),True,186(㎡),3523253,1,建物などの敷地,38,,,伊予市,東,令和元年7月1日,200(%),愛媛県,,10.0,"51,300(円/㎡)",,15.0,伊予,1,住宅,,0,伊予-1,51800.0,愛媛県伊予市下吾川字宮田１３１８番２,(1.5：1.0),東　3.8m　市区町村道,,,132.70543456077576,33.76884680580589
F4Nnd5cBJx74NFADW_Oj,bi007_land_prices_2011-2020_202506161517,大字筒井字中須賀３９６番１３,市街化区域,True,38401,,,700m,W（木造）,0.0,第一種中高層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,松前,40.0,,0.0,60(%),True,182(㎡),3028628,1,建物などの敷地,38,,,伊予郡,東,令和元年7月1日,200(%),愛媛県,,15.0,"80,200(円/㎡)",松前町,10.0,松前,1,住宅,,0,松前-1,80200.0,愛媛県伊予郡松前町大字筒井字中須賀３９６番１３,(1.0：1.5),東　4.0m　道路,,,132.7068293094635,33.790213441977144
6IRnd5cBJx74NFADlhHM,bi007_land_prices_2011-2020_202506161517,大字北黒田字美居７０１番５外,市街化区域,True,38401,,,300m,W（木造）,0.0,第一種低層住居専用地域,,農家住宅、一般住宅等が建ち並ぶ既成住宅地域,町道,1F,住宅地,False,地蔵町,40.0,,-0.2,50(%),True,331(㎡),3028629,1,建物などの敷地,38,,,伊予郡,西,平成31年1月1日,80(%),愛媛県,,12.0,"59,000(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-2,59100.0,愛媛県伊予郡松前町大字北黒田字美居７０１番５外,(1.0：1.2),西　4.0m　町道,,,132.70613193511963,33.777979108846736
YW9nd5cBxLgMoUYlzT7f,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３８０番４,市街化区域,True,38210,,,700m,W（木造）,0.0,近隣商業地域,,店舗、一般住宅が混在する既成商業地域,市区町村道,2F,商業地,False,郡中,130.0,,-2.0,80(%),True,225(㎡),3523257,1,建物などの敷地,38,,,伊予市,西,令和元年7月1日,200(%),愛媛県,,10.0,"48,500(円/㎡)",,10.0,伊予,1,店舗兼住宅,,0,伊予5-2,49500.0,愛媛県伊予市下吾川字宮田１３８０番４,(1.0：1.0),西　13.0m　市区町村道,,,132.70384669303894,33.76567167554386
6m9od5cBxLgMoUYlrbaC,bi007_land_prices_2011-2020_202506161517,下吾川字北西原２０２５番２６,市街化区域,True,38210,,,470m,W（木造）,0.0,第一種住居地域,,中規模一般住宅が多く見られる住宅地域,私道,2F,住宅地,False,新川,40.0,,-1.8,60(%),True,175(㎡),3028588,1,建物などの敷地,38,,,伊予市,東,平成31年1月1日,200(%),愛媛県,,15.0,"55,000(円/㎡)",,10.0,伊予,0,住宅,,0,伊予-2,56000.0,愛媛県伊予市下吾川字北西原２０２５番２６,(1.0：1.5),東　4.0m　私道,,,132.70434021949768,33.775232385687914
8IVqd5cBJx74NFADg6rK,bi007_land_prices_2011-2020_202506161517,下吾川字馬塚９４３番３,市街化区域,True,38210,,,650m,W（木造）,0.0,準工業地域,,店舗、事業所等が多い路線商業地域,国道,2F,商業地,False,鳥ノ木,340.0,,-0.5,60(%),True,994(㎡),17008190,1,建物などの敷地,38,,,伊予市,西,平成31年1月1日,200(%),愛媛県,,25.0,"81,500(円/㎡)",,10.0,伊予,0,診療所,,0,伊予5-3,81900.0,愛媛県伊予市下吾川字馬塚９４３番３,(1.0：2.5),西　34.0m　国道,,,132.70858883857727,33.76440515817967
xW1kd5cBxLgMoUYlcY0d,bi007_land_prices_2011-2020_202506161517,大字北黒田字美居７０１番５外,市街化区域,True,38401,,,300m,W（木造）,0.0,第一種低層住居専用地域,,農家住宅、一般住宅等が建ち並ぶ既成住宅地域,町道,1F,住宅地,False,地蔵町,40.0,,-0.2,50(%),True,331(㎡),3028629,1,建物などの敷地,38,,,伊予郡,西,令和2年1月1日,80(%),愛媛県,,12.0,"58,900(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-2,59000.0,愛媛県伊予郡松前町大字北黒田字美居７０１番５外,(1.0：1.2),西　4.0m　町道,,,132.70613193511963,33.777979108846736
5W1kd5cBxLgMoUYlpapv,bi007_land_prices_2011-2020_202506161517,下吾川字宮田１３８０番４,市街化区域,True,38210,,,700m,W（木造）,0.0,近隣商業地域,,店舗、一般住宅が混在する既成商業地域,市区町村道,2F,商業地,False,郡中,130.0,,-2.1,80(%),True,225(㎡),3523257,1,建物などの敷地,38,,,伊予市,西,令和2年7月1日,200(%),愛媛県,,10.0,"47,500(円/㎡)",,10.0,伊予,1,店舗兼住宅,,0,伊予5-2,48500.0,愛媛県伊予市下吾川字宮田１３８０番４,(1.0：1.0),西　13.0m　市区町村道,,,132.70384669303894,33.76567167554386
-m5ld5cBxLgMoUYljhhZ,bi007_land_prices_2011-2020_202506161517,下吾川字北西原２０２５番２６,市街化区域,True,38210,,,470m,,0.0,第一種住居地域,,中規模一般住宅が多く見られる住宅地域,私道,,住宅地,False,新川,40.0,,-1.3,60(%),True,175(㎡),3028588,1,,38,,,伊予市,東,令和2年1月1日,200(%),愛媛県,,15.0,"54,300(円/㎡)",,10.0,伊予,0,建築中,,0,伊予-2,55000.0,愛媛県伊予市下吾川字北西原２０２５番２６,(1.0：1.5),東　4.0m　私道,,,132.70434021949768,33.775232385687914
m29nd5cBxLgMoUYlXgVS,bi007_land_prices_2011-2020_202506161517,下吾川字馬塚９４３番３,市街化区域,True,38210,,,650m,W（木造）,0.0,準工業地域,,店舗、事業所等が多い路線商業地域,国道,2F,商業地,False,鳥ノ木,340.0,,-1.3,60(%),True,994(㎡),17008190,1,建物などの敷地,38,,,伊予市,西,令和2年1月1日,200(%),愛媛県,,25.0,"80,400(円/㎡)",,10.0,伊予,0,診療所,,0,伊予5-3,81500.0,愛媛県伊予市下吾川字馬塚９４３番３,(1.0：2.5),西　34.0m　国道,,,132.70858883857727,33.76440515817967
tW9od5cBxLgMoUYlC1_P,bi007_land_prices_2011-2020_202506161517,大字浜字仁右衛門１１４０番８,市街化区域,False,38401,,,650m,W（木造）,0.0,第一種低層住居専用地域,,中規模一般住宅が建ち並ぶ住宅地域,町道,2F,住宅地,False,地蔵町,40.0,,-0.6,50(%),True,162(㎡),3028631,1,建物などの敷地,38,,,伊予郡,北西,令和2年1月1日,80(%),愛媛県,,15.0,"62,100(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-3,62500.0,愛媛県伊予郡松前町大字浜字仁右衛門１１４０番８,(1.0：1.5),北西　4.0m　町道,,,132.7074408531189,33.78252706067664
