origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
6,2,55062.349062155576,5,999999,7,1
8,3,55062.349062155576,4,5,999999,1
5,3,55073.603944517694,999999,2,6,1
5,2,55074.24789360866,999999,8,4,1
1,4,55076.137772751805,999999,4,6,1
2,5,55084.67121488856,6,999999,3,1
8,0,55084.67121488856,999999,3,3,1
5,5,55088.226903216506,999999,999999,8,1
6,4,55090.646947740664,3,6,999999,1
8,5,55090.646947740664,999999,5,0,1
5,6,55091.011679332245,8,999999,0,1
6,2,55091.011679332245,6,0,999999,1
6,5,55091.330517387956,4,6,999999,1
8,0,55091.42646010633,6,6,8,1
5,5,55093.40355996029,6,0,999999,1
6,3,55093.40355996029,999999,0,1,1
6,5,55103.8192376577,1,999999,3,1
5,0,55109.17920878797,999999,4,8,1
5,2,55110.028038240554,999999,1,6,1
5,7,55110.028038240554,999999,1,6,1
6,1,55113.3360747908,999999,2,5,1
1,5,55113.42645955418,999999,3,0,1
6,6,55114.23236065154,1,8,999999,1
4,6,55120.019723604455,1,6,999999,1
5,5,55120.019723604455,999999,1,2,1
6,0,55120.019723604455,999999,3,0,1
8,1,55120.019723604455,999999,4,6,1
5,6,55122.101201542995,6,999999,5,1
2,2,55125.85419420335,999999,4,5,1
6,5,55131.49926671904,2,999999,8,1
5,1,55131.82989783072,6,999999,4,1
6,6,55131.82989783072,999999,6,8,1
5,5,55132.48008854935,999999,3,4,1
5,6,55132.48008854935,3,1,0,1
5,2,55137.52340838487,999999,8,6,1
4,8,55142.35473114629,999999,3,1,1
5,6,55142.35473114629,3,999999,1,1
5,8,55143.25416758238,999999,3,5,1
5,0,55146.40756026876,7,999999,6,1
4,1,55152.9688832478,999999,5,2,1
1,0,55153.17554418399,3,999999,5,1
6,0,55153.17554418399,999999,3,6,1
4,8,55155.280681869495,3,6,5,1
4,0,55156.94461816305,999999,8,1,1
5,1,55156.94461816305,999999,5,0,1
5,6,55157.44485886431,5,999999,6,1
6,1,55160.72492047143,999999,0,6,1
4,3,55161.6309075226,2,999999,6,1
6,6,55161.6309075226,999999,6,2,1
6,1,55162.75716445673,999999,2,4,1
6,6,55163.76178707127,999999,5,3,1
5,0,55168.70762913258,999999,4,7,1
5,5,55168.70762913258,999999,5,5,1
4,1,55174.65934200348,7,5,5,1
6,4,55175.7530776702,999999,5,1,1
5,5,55175.829011477304,6,999999,0,1
5,3,55177.658043553856,5,1,999999,1
6,0,55177.658043553856,8,5,999999,1
1,2,55180.18654140319,999999,4,1,1
5,2,55183.32848896277,999999,5,3,1
4,6,55183.90948433252,999999,6,8,1
5,2,55183.90948433252,999999,6,0,1
6,5,55183.90948433252,0,999999,1,1
6,4,55185.48066360083,1,6,999999,1
1,5,55186.63626052406,5,6,999999,1
5,8,55186.63626052406,999999,0,2,1
8,1,55186.63626052406,999999,4,2,1
1,0,55186.692994313205,999999,2,5,1
6,1,55186.692994313205,6,8,999999,1
1,3,55191.24512583935,999999,5,4,1
8,8,55191.24512583935,8,999999,4,1
4,3,55191.61518566557,6,4,999999,1
8,2,55191.61518566557,3,999999,5,1
5,4,55194.340491240815,999999,6,6,1
5,0,55197.03172448971,1,8,8,1
5,4,55197.03172448971,0,999999,8,1
1,4,55200.331164064024,999999,8,1,1
4,5,55200.331164064024,7,999999,2,1
5,6,55200.331164064024,6,8,6,1
6,6,55200.331164064024,999999,8,6,1
5,0,55211.68966337263,2,999999,8,1
6,2,55213.149500230866,999999,0,3,1
5,4,55225.267362625615,999999,3,5,1
8,0,55226.4587035305,4,999999,1,1
5,4,55230.303794467734,2,0,3,1
6,5,55230.303794467734,5,999999,0,1
4,5,55230.79432676524,3,6,6,1
5,5,55230.88955088184,3,1,1,1
5,3,55243.873389749184,0,999999,5,1
4,6,55245.89442993871,999999,5,3,1
6,2,55249.2857479346,999999,0,5,1
5,0,55249.46779828696,999999,4,2,1
6,2,55249.46779828696,1,0,6,1
6,3,55249.46779828696,4,999999,6,1
6,2,55249.51316267657,999999,0,3,1
8,8,55250.87293260667,3,999999,2,1
6,5,55252.07441781838,999999,7,5,1
6,4,55253.71265844201,1,999999,6,1
5,4,55256.01200735893,1,999999,8,1
6,3,55256.01200735893,999999,2,0,1
8,6,55256.01200735893,1,5,6,1
5,3,55257.377024321366,5,6,8,1
6,3,55257.377024321366,1,6,999999,1
6,3,55257.377024321366,999999,5,8,1
8,8,55257.377024321366,999999,8,1,1
1,5,55259.463984519476,999999,6,6,1
6,3,55259.463984519476,5,999999,2,1
5,1,55262.11681570577,0,1,8,1
5,5,55262.11681570577,999999,8,6,1
8,2,55264.893141487555,4,2,999999,1
4,5,55266.264977912135,8,999999,4,1
1,1,55266.34257607928,3,999999,6,1
5,3,55266.34257607928,999999,6,999999,1
5,3,55266.47424989553,999999,8,8,1
2,3,55266.52114130344,999999,1,5,1
5,6,55268.56634059456,999999,2,4,1
6,6,55268.56634059456,4,3,999999,1
6,6,55268.56634059456,4,7,999999,1
6,8,55270.09119363638,2,1,4,1
1,1,55271.57463122937,0,999999,3,1
5,2,55271.57463122937,999999,0,8,1
5,6,55271.57463122937,999999,1,4,1
6,7,55271.57463122937,6,999999,6,1
5,5,55272.23393916979,999999,5,0,1
1,0,55278.115352322064,6,999999,8,1
1,2,55278.115352322064,8,999999,0,1
5,4,55289.680140832745,999999,1,3,1
5,2,55290.08916753777,999999,6,4,1
6,5,55290.08916753777,999999,1,0,1
6,0,55292.22238213743,6,999999,8,1
6,6,55295.43644348653,1,999999,3,1
5,0,55297.80639908286,999999,1,6,1
5,1,55297.80639908286,2,1,999999,1
6,1,55299.47015163484,999999,0,5,1
6,1,55299.47015163484,999999,5,8,1
5,6,55301.176570956246,1,8,999999,1
6,5,55301.176570956246,999999,3,4,1
5,1,55305.66914587454,4,999999,6,1
5,5,55305.66914587454,4,999999,3,1
1,0,55309.74781095008,999999,6,3,1
5,6,55309.74781095008,999999,5,0,1
6,3,55309.74781095008,999999,5,0,1
5,0,55314.223738475885,999999,5,8,1
6,5,55315.214815438216,2,1,0,1
6,5,55315.214815438216,999999,1,8,1
1,5,55317.08864096527,8,999999,6,1
5,5,55317.08864096527,999999,6,2,1
6,1,55321.92977487849,999999,8,3,1
6,8,55322.13190497685,6,999999,5,1
8,5,55322.86710125868,999999,3,4,1
6,6,55327.24146667552,1,999999,8,1
5,1,55329.2344272096,0,999999,5,1
5,4,55329.2344272096,999999,1,6,1
6,7,55329.2344272096,6,3,999999,1
5,0,55329.83725149461,5,999999,8,1
5,2,55329.83725149461,999999,6,4,1
6,5,55331.372978229185,999999,8,5,1
6,0,55334.18447878955,999999,5,2,1
1,4,55335.94474777195,999999,5,5,1
5,8,55335.94474777195,999999,0,2,1
6,6,55335.94474777195,999999,5,3,1
1,5,55336.04822539346,6,999999,0,1
6,2,55340.50604324366,5,999999,1,1
5,1,55341.13441647745,4,999999,6,1
6,1,55341.13441647745,8,999999,5,1
5,2,55341.56784087109,999999,0,8,1
5,3,55343.86548967307,999999,3,6,1
1,6,55344.469520498984,2,0,999999,1
1,8,55344.469520498984,5,999999,6,1
6,4,55344.469520498984,5,3,999999,1
5,2,55345.254475174144,5,6,0,1
5,7,55345.254475174144,999999,3,6,1
6,3,55345.254475174144,999999,5,0,1
5,0,55345.30627927397,999999,6,3,1
5,5,55345.30627927397,5,999999,2,1
6,2,55351.44435641481,3,999999,6,1
6,5,55351.44435641481,999999,5,1,1
4,2,55352.2773773676,999999,5,8,1
5,8,55352.2773773676,5,6,1,1
8,1,55358.67597878381,2,3,0,1
2,2,55359.39154679668,1,999999,6,1
8,4,55359.39154679668,999999,1,5,1
6,1,55359.627961083715,999999,8,3,1
6,3,55365.053382337726,8,999999,5,1
6,5,55365.053382337726,999999,0,2,1
8,6,55365.77788493031,999999,0,1,1
1,7,55371.67696330792,5,999999,6,1
1,8,55371.67696330792,4,6,6,1
4,6,55371.67696330792,1,999999,7,1
5,6,55379.00427839856,999999,2,0,1
8,5,55379.9017542077,999999,3,3,1
6,3,55383.52708479785,999999,0,6,1
1,5,55385.176303205924,3,5,0,1
5,2,55385.176303205924,999999,5,3,1
5,6,55385.176303205924,999999,1,2,1
5,5,55386.605648792276,1,999999,6,1
8,7,55386.605648792276,0,999999,3,1
8,1,55387.16885133815,3,5,999999,1
8,2,55387.16885133815,8,999999,5,1
5,2,55388.5688407443,999999,6,4,1
6,0,55389.822280057546,4,6,6,1
6,0,55397.20528730699,8,999999,6,1
6,1,55397.20528730699,999999,8,6,1
1,0,55400.70850104854,999999,6,3,1
5,8,55402.3077709866,3,6,0,1
1,6,55405.01636998651,1,999999,5,1
4,3,55405.01636998651,999999,6,5,1
6,3,55413.68502679486,0,8,999999,1
2,6,55418.86162973824,999999,2,6,1
5,1,55418.86162973824,999999,8,8,1
4,3,55418.96752297917,0,999999,4,1
5,6,55418.96752297917,999999,5,5,1
8,0,55421.251839566976,999999,8,2,1
1,4,55421.75378918857,999999,0,5,1
4,3,55421.75378918857,4,5,999999,1
5,8,55424.77051969963,0,999999,2,1
6,6,55424.77051969963,0,999999,5,1
1,5,55425.79255783464,1,999999,0,1
6,6,55425.79255783464,4,999999,6,1
1,1,55428.446970915145,999999,8,4,1
4,8,55428.446970915145,999999,5,8,1
8,6,55428.446970915145,0,999999,3,1
5,8,55428.854784640986,6,999999,5,1
6,3,55428.854784640986,999999,0,0,1
5,1,55429.95343694701,999999,1,3,1
1,1,55432.86379393311,3,5,999999,1
6,5,55432.86379393311,5,999999,0,1
6,6,55432.86379393311,999999,6,5,1
5,2,55435.34878134454,999999,8,0,1
5,8,55435.34878134454,1,5,8,1
1,5,55437.84602146454,4,0,6,1
6,6,55437.84602146454,999999,4,6,1
8,6,55437.84602146454,1,0,2,1
1,1,55448.740918936805,6,999999,3,1
5,0,55448.740918936805,999999,6,4,1
6,3,55449.363331216606,5,5,8,1
6,3,55449.363331216606,999999,5,0,1
6,6,55449.363331216606,6,999999,3,1
1,2,55450.36100901759,999999,8,5,1
5,3,55450.36100901759,999999,4,5,1
6,5,55450.36100901759,5,6,0,1
4,8,55450.46120361015,999999,5,8,1
4,3,55453.293828524686,999999,8,5,1
8,3,55453.293828524686,8,999999,6,1
5,2,55454.499278486845,0,999999,999999,1
5,0,55456.320982432466,2,999999,6,1
8,8,55456.320982432466,2,4,999999,1
5,2,55458.35194128091,999999,6,5,1
5,4,55458.35194128091,2,999999,6,1
5,5,55458.35194128091,999999,5,0,1
2,6,55458.68455330694,999999,4,5,1
5,6,55458.68455330694,2,999999,5,1
2,6,55459.22731194553,3,999999,6,1
5,1,55463.38688325805,2,999999,6,1
6,1,55463.38688325805,2,999999,6,1
1,5,55464.321441292646,7,3,2,1
5,5,55464.321441292646,0,5,999999,1
8,1,55464.321441292646,999999,5,4,1
6,5,55465.557404162646,0,0,999999,1
4,0,55472.12482512918,999999,4,8,1
6,3,55474.96098978122,6,5,999999,1
1,6,55481.034127997766,999999,8,1,1
8,5,55481.034127997766,6,6,6,1
4,8,55482.54389631975,999999,5,4,1
1,7,55483.52454267454,999999,6,1,1
5,1,55483.5865074189,999999,3,5,1
1,5,55486.75136888115,6,999999,0,1
5,8,55486.75136888115,999999,2,5,1
2,4,55489.49313099908,999999,5,3,1
5,5,55490.05504695504,1,2,999999,1
6,1,55490.05504695504,999999,1,5,1
6,2,55490.05504695504,999999,6,5,1
1,5,55492.3606545058,7,999999,6,1
8,6,55492.3606545058,3,999999,4,1
6,2,55493.00875110375,1,0,5,1
6,2,55493.00875110375,5,999999,2,1
1,5,55496.362961154184,999999,0,3,1
6,2,55496.362961154184,999999,0,8,1
8,5,55496.362961154184,0,999999,5,1
8,7,55496.362961154184,999999,1,5,1
4,5,55497.40166420095,999999,3,0,1
6,0,55497.40166420095,6,6,999999,1
4,6,55498.586474117794,8,999999,0,1
6,5,55501.29919002995,2,999999,6,1
6,8,55501.29919002995,999999,5,1,1
1,0,55502.8756574939,999999,1,5,1
6,0,55502.8756574939,999999,6,0,1
6,6,55504.141219626086,999999,1,0,1
8,5,55504.141219626086,999999,8,3,1
6,3,55506.25625052517,999999,6,4,1
8,4,55506.25625052517,4,999999,1,1
4,2,55507.84697914293,6,5,4,1
5,1,55507.84697914293,999999,6,6,1
5,6,55507.84697914293,6,999999,8,1
4,1,55507.926028743816,6,0,999999,1
5,5,55508.51854603555,8,1,6,1
1,6,55511.31748409047,999999,1,7,1
8,6,55511.31748409047,999999,6,3,1
1,6,55513.44692107178,999999,3,6,1
5,5,55513.44692107178,2,999999,0,1
5,8,55513.44692107178,999999,5,999999,1
4,8,55519.06299153233,999999,5,3,1
5,8,55519.06299153233,999999,1,5,1
1,8,55522.13953801469,999999,8,0,1
2,3,55522.13953801469,6,999999,0,1
1,4,55522.46562985157,3,8,999999,1
5,3,55522.46562985157,999999,5,1,1
8,4,55522.46562985157,999999,2,6,1
5,8,55522.68650957966,1,0,999999,1
6,5,55524.169960361214,999999,6,6,1
5,0,55526.75000500635,999999,8,3,1
5,4,55526.75000500635,0,0,999999,1
6,3,55526.75000500635,6,999999,6,1
8,8,55526.75000500635,999999,8,0,1
4,0,55528.95664525446,999999,2,1,1
5,6,55529.65401721059,4,999999,0,1
6,2,55531.7412995595,5,6,4,1
1,5,55532.172038573655,3,999999,2,1
4,1,55532.65390981815,999999,4,1,1
5,2,55532.65390981815,999999,0,8,1
5,2,55539.61548854064,5,8,1,1
6,0,55539.61548854064,6,1,999999,1
4,1,55542.10912568909,999999,5,8,1
5,7,55542.10912568909,999999,0,3,1
8,6,55542.197425707534,0,999999,8,1
8,6,55542.197425707534,999999,2,1,1
4,2,55546.61584627229,2,999999,5,1
5,7,55546.61584627229,999999,8,1,1
5,2,55552.46810895977,999999,1,8,1
5,4,55552.46810895977,999999,8,6,1
1,4,55552.543962241434,999999,4,6,1
5,1,55558.14557942596,999999,4,6,1
5,8,55558.14557942596,999999,4,6,1
4,0,55560.26547640568,999999,8,6,1
5,2,55560.26547640568,999999,7,3,1
5,4,55562.871028381516,1,999999,5,1
5,5,55562.871028381516,3,999999,5,1
6,8,55562.871028381516,6,5,0,1
6,8,55562.871028381516,999999,7,1,1
1,0,55562.8800797866,0,2,999999,1
5,4,55562.8800797866,999999,3,3,1
5,5,55562.8800797866,1,999999,8,1
6,0,55562.8800797866,6,8,999999,1
6,8,55562.8800797866,5,2,8,1
4,5,55565.29179383398,999999,6,6,1
6,5,55565.29179383398,6,1,4,1
6,7,55565.29179383398,999999,5,8,1
6,2,55569.73444505928,999999,1,4,1
6,4,55569.73444505928,999999,4,5,1
5,1,55571.33004961701,999999,4,5,1
8,6,55571.33004961701,5,999999,8,1
6,3,55575.43932019633,999999,5,0,1
6,4,55575.43932019633,3,0,999999,1
8,3,55575.43932019633,999999,6,1,1
4,7,55577.464484297525,999999,0,5,1
8,2,55579.788663813575,1,999999,6,1
2,8,55579.97312640826,2,1,6,1
4,1,55579.97312640826,999999,2,4,1
2,7,55582.0041729487,3,6,999999,1
5,0,55582.0041729487,999999,0,8,1
5,3,55582.0041729487,1,8,999999,1
6,0,55582.0041729487,2,4,3,1
6,2,55582.0041729487,999999,6,1,1
6,3,55582.0041729487,1,8,1,1
5,2,55583.91855269412,999999,5,1,1
6,2,55583.91855269412,999999,3,3,1
5,3,55593.07913755621,999999,4,5,1
6,4,55602.86529418808,999999,1,3,1
5,2,55604.20244670051,3,999999,8,1
1,5,55604.990652392866,6,999999,8,1
4,6,55604.990652392866,0,6,999999,1
6,1,55604.990652392866,5,5,999999,1
6,6,55604.990652392866,999999,6,0,1
5,4,55608.293806672744,2,5,6,1
5,6,55611.011726997225,999999,1,4,1
5,8,55611.011726997225,999999,6,0,1
5,8,55616.45095458836,999999,3,1,1
5,1,55616.89247506876,8,6,6,1
6,0,55616.89247506876,999999,2,3,1
6,3,55616.89247506876,6,0,1,1
8,2,55616.89247506876,3,999999,6,1
5,5,55618.26245827705,999999,4,1,1
5,2,55620.185058151634,999999,5,8,1
5,3,55620.185058151634,999999,1,5,1
6,1,55620.185058151634,999999,0,8,1
5,6,55621.311896156985,999999,2,0,1
6,2,55621.311896156985,0,999999,6,1
6,4,55621.311896156985,1,5,8,1
8,1,55621.311896156985,3,5,999999,1
4,5,55621.91125483479,999999,0,5,1
5,2,55621.91125483479,3,999999,4,1
5,2,55621.91125483479,999999,5,4,1
6,4,55622.28856728828,999999,999999,6,1
5,2,55623.05632236319,999999,6,1,1
4,0,55624.09970143064,3,999999,1,1
5,2,55624.09970143064,1,999999,0,1
5,6,55624.09970143064,999999,2,8,1
5,2,55630.60656764283,999999,6,0,1
5,1,55632.40110335565,999999,0,8,1
5,6,55632.40110335565,0,4,8,1
1,4,55635.725985476536,999999,4,0,1
6,3,55635.725985476536,6,999999,8,1
5,5,55636.77081708592,6,8,999999,1
6,5,55637.931793299496,0,4,999999,1
1,6,55646.53858110254,999999,1,1,1
2,2,55646.53858110254,1,999999,8,1
6,2,55648.78478819227,999999,1,0,1
5,1,55649.01166768154,999999,5,5,1
6,2,55649.01166768154,999999,0,6,1
6,5,55649.59434347325,999999,8,1,1
5,0,55650.66013252866,999999,6,3,1
6,4,55650.66013252866,0,999999,2,1
5,3,55655.45220416606,6,4,5,1
5,2,55659.26092961136,5,999999,6,1
1,1,55663.49906265494,0,999999,0,1
6,2,55663.49906265494,0,5,999999,1
1,6,55664.13056958011,999999,999999,7,1
5,2,55664.13056958011,999999,6,2,1
6,0,55664.13056958011,999999,8,3,1
4,0,55667.06012538779,0,5,999999,1
5,4,55667.06012538779,999999,2,0,1
6,2,55667.06012538779,999999,3,1,1
6,8,55667.06012538779,999999,0,1,1
5,1,55667.89541242612,6,999999,5,1
6,6,55670.71498273336,999999,5,6,1
8,3,55670.71498273336,5,999999,6,1
5,3,55674.377573082726,6,999999,4,1
5,7,55674.377573082726,5,6,999999,1
5,5,55675.054233190516,0,999999,2,1
2,6,55678.59490594997,0,999999,3,1
6,6,55682.752665381355,999999,8,1,1
1,2,55683.321986370414,999999,4,3,1
1,4,55685.50686424457,999999,1,5,1
5,5,55685.50686424457,2,1,999999,1
6,3,55685.50686424457,999999,4,5,1
6,5,55685.50686424457,8,2,999999,1
4,5,55689.66403044965,0,8,999999,1
5,0,55689.66403044965,6,999999,0,1
8,0,55689.66403044965,5,6,999999,1
8,8,55693.16809531431,6,999999,3,1
1,6,55693.25005520889,999999,3,6,1
4,3,55693.25005520889,999999,5,4,1
5,5,55693.25005520889,6,6,8,1
4,6,55694.91610220881,999999,6,8,1
4,0,55705.22409904673,999999,8,0,1
5,4,55705.22409904673,8,999999,2,1
5,8,55705.22409904673,999999,4,6,1
4,4,55706.04865745882,999999,5,5,1
6,5,55706.04865745882,999999,2,2,1
5,3,55709.33316219585,2,999999,0,1
2,3,55710.365445249605,8,6,5,1
5,5,55710.365445249605,6,999999,6,1
5,7,55710.365445249605,6,999999,1,1
5,5,55714.324850936915,3,1,999999,1
6,6,55714.324850936915,1,6,4,1
6,1,55719.263660346536,999999,3,6,1
6,5,55719.75507286544,999999,3,5,1
4,2,55720.674909441615,3,999999,8,1
8,8,55720.674909441615,999999,3,1,1
4,0,55723.327107214725,999999,0,1,1
5,8,55723.327107214725,999999,1,5,1
1,6,55723.822353682895,8,8,999999,1
5,1,55723.822353682895,999999,4,3,1
8,0,55723.822353682895,5,2,999999,1
8,6,55726.243421843006,5,5,999999,1
6,3,55730.40065366086,5,1,0,1
8,7,55730.40065366086,999999,6,5,1
1,4,55733.45135959597,8,5,999999,1
5,8,55733.45135959597,999999,0,5,1
5,8,55733.45135959597,999999,6,5,1
2,1,55734.47758365742,999999,4,0,1
5,4,55738.07972652105,999999,1,6,1
6,0,55738.07972652105,5,1,999999,1
6,1,55740.34609840005,5,999999,6,1
5,0,55741.578028265176,0,999999,2,1
6,3,55741.578028265176,5,999999,8,1
6,4,55741.578028265176,999999,5,3,1
1,5,55744.98922299854,3,6,999999,1
6,1,55744.98922299854,5,999999,2,1
1,1,55747.68165997131,999999,3,4,1
8,6,55747.68165997131,6,3,999999,1
1,6,55748.01069174653,999999,1,5,1
5,2,55748.01069174653,999999,1,6,1
6,1,55748.01069174653,3,999999,8,1
6,5,55748.01069174653,999999,1,6,1
4,5,55748.14855964777,999999,4,6,1
5,6,55748.14855964777,7,999999,3,1
5,5,55748.273237919144,999999,1,1,1
5,0,55748.63546900525,5,3,999999,1
5,7,55757.56324284774,999999,3,4,1
8,0,55757.56324284774,999999,1,6,1
6,3,55757.600086207705,1,999999,8,1
1,2,55768.868022490155,6,3,999999,1
5,0,55768.868022490155,1,5,999999,1
1,1,55769.04522982528,999999,2,8,1
6,2,55770.4050792092,999999,7,3,1
1,0,55771.254506986355,3,999999,5,1
6,1,55771.91390886064,3,5,999999,1
6,3,55771.91390886064,5,1,0,1
4,2,55773.6080499274,999999,0,5,1
5,2,55773.6080499274,6,999999,2,1
5,4,55773.6080499274,8,999999,6,1
4,0,55780.17748452575,999999,5,2,1
5,1,55780.17748452575,999999,0,6,1
5,3,55780.17748452575,999999,0,6,1
4,0,55781.44226420548,999999,8,1,1
5,4,55783.56944880743,999999,5,6,1
6,0,55783.56944880743,999999,6,2,1
1,3,55786.98088101383,999999,3,5,1
5,5,55787.34457820999,2,999999,4,1
5,1,55789.0847205011,999999,0,8,1
5,8,55789.0847205011,8,999999,8,1
1,0,55795.340917711066,3,5,1,1
1,6,55802.21793031048,8,6,999999,1
5,1,55806.38007873328,2,8,999999,1
4,5,55811.676517817155,8,999999,1,1
5,5,55811.676517817155,999999,3,0,1
1,6,55812.00839166507,999999,1,1,1
4,3,55812.00839166507,999999,1,8,1
6,2,55812.00839166507,999999,6,5,1
4,5,55812.12360771158,999999,5,0,1
5,5,55813.96207922348,0,999999,4,1
5,6,55813.96207922348,3,999999,0,1
6,2,55813.96207922348,5,6,999999,1
1,2,55816.890646807566,6,1,6,1
5,0,55818.03617522448,1,3,4,1
6,6,55818.03617522448,999999,999999,0,1
5,5,55822.45871062796,4,5,0,1
5,5,55822.45871062796,999999,8,1,1
4,5,55822.96230409006,6,999999,3,1
5,6,55822.96230409006,0,999999,2,1
5,7,55822.96230409006,0,999999,6,1
6,1,55823.39534603519,5,6,0,1
5,5,55824.053166633195,2,8,999999,1
4,4,55832.97864453792,1,999999,5,1
5,6,55839.29782341833,3,999999,1,1
5,4,55844.14032427087,999999,5,6,1
5,7,55844.14032427087,4,999999,2,1
6,7,55844.14032427087,999999,999999,8,1
8,6,55846.10873933171,4,2,999999,1
5,8,55847.69697845587,5,6,1,1
8,6,55847.69697845587,999999,5,6,1
8,8,55847.69697845587,3,999999,2,1
6,8,55848.25203274691,999999,6,4,1
5,2,55849.57424002882,999999,6,2,1
5,4,55849.57424002882,999999,6,2,1
1,1,55851.19380198402,2,5,5,1
1,6,55851.19380198402,8,6,999999,1
5,2,55851.19380198402,999999,6,0,1
4,6,55854.70931120466,8,999999,5,1
5,5,55854.70931120466,0,5,999999,1
4,1,55862.18127914251,999999,6,5,1
5,4,55862.18127914251,1,999999,6,1
5,8,55862.18127914251,999999,3,6,1
4,0,55862.518703859256,0,5,6,1
5,1,55862.518703859256,6,7,6,1
5,5,55864.668019467426,2,999999,0,1
5,8,55864.668019467426,999999,1,6,1
5,2,55867.56715470634,999999,5,6,1
5,5,55867.56715470634,999999,0,5,1
8,8,55867.56715470634,4,999999,6,1
1,6,55869.74515034534,999999,1,7,1
1,1,55872.156497343996,8,0,999999,1
6,6,55872.156497343996,999999,6,1,1
5,3,55875.68720627214,999999,0,5,1
2,7,55878.84898453982,999999,0,6,1
4,0,55879.911901259606,999999,3,6,1
6,0,55880.725958934614,5,6,1,1
6,5,55880.725958934614,0,3,999999,1
6,0,55883.296120095,2,1,999999,1
4,0,55884.36319284437,999999,5,3,1
1,6,55890.6984463359,999999,8,1,1
6,8,55890.6984463359,0,5,999999,1
5,5,55891.4715298403,8,6,1,1
5,8,55891.4715298403,6,999999,2,1
6,8,55891.4715298403,999999,0,5,1
8,3,55891.4715298403,1,2,999999,1
5,4,55892.899504345056,3,4,999999,1
4,8,55899.747571002765,999999,5,6,1
5,4,55901.703052163335,5,999999,1,1
5,1,55906.34832813436,3,999999,6,1
6,8,55906.34832813436,1,999999,6,1
8,4,55906.34832813436,999999,2,1,1
5,5,55906.557605286165,999999,3,6,1
6,1,55906.557605286165,5,999999,3,1
5,5,55907.46257021848,6,999999,8,1
1,2,55909.93331261946,999999,4,1,1
1,6,55909.93331261946,999999,0,8,1
4,0,55909.93331261946,999999,3,1,1
6,5,55913.406957357285,999999,2,1,1
6,6,55915.71592175015,999999,0,0,1
5,5,55916.111162625835,7,999999,3,1
6,0,55916.111162625835,1,999999,3,1
4,8,55916.76920393178,999999,3,5,1
5,6,55916.76920393178,999999,8,0,1
2,5,55917.502075732446,6,999999,4,1
2,5,55920.21148349841,4,3,0,1
4,6,55924.61850613273,999999,6,8,1
5,3,55924.61850613273,6,999999,1,1
6,2,55925.755304092774,999999,4,6,1
5,2,55927.54756846425,5,999999,4,1
5,5,55927.54756846425,6,2,7,1
1,2,55928.44108534034,6,3,999999,1
2,3,55928.44108534034,6,999999,6,1
6,8,55930.13648036209,999999,6,0,1
8,2,55930.13648036209,0,999999,6,1
4,6,55930.307012942656,999999,3,0,1
6,2,55930.47950861306,0,999999,5,1
2,6,55931.09666057338,1,999999,0,1
6,5,55934.508636863095,999999,999999,6,1
6,8,55934.508636863095,5,999999,2,1
5,2,55935.283312834246,3,0,1,1
5,6,55935.283312834246,6,5,999999,1
5,2,55939.49467901356,999999,1,5,1
5,6,55942.99968073205,2,0,0,1
6,5,55942.99968073205,999999,0,1,1
5,3,55945.08188727762,999999,2,1,1
6,8,55945.08188727762,6,999999,6,1
1,4,55946.113772561286,6,1,5,1
2,3,55946.113772561286,5,5,999999,1
5,4,55946.113772561286,999999,5,5,1
8,2,55946.113772561286,8,999999,5,1
6,0,55946.478758361576,2,5,999999,1
1,7,55948.8206745648,2,3,999999,1
5,5,55950.786518965695,0,999999,8,1
8,7,55950.786518965695,999999,6,1,1
1,6,55954.43045755571,2,999999,4,1
5,1,55954.43045755571,999999,3,6,1
6,8,55957.77410969813,999999,1,999999,1
5,3,55958.0794401484,999999,0,8,1
2,3,55959.34355895159,0,999999,8,1
8,0,55959.34355895159,999999,8,1,1
1,8,55959.35884499994,4,6,6,1
5,6,55959.35884499994,6,999999,8,1
5,4,55962.435396762754,999999,999999,5,1
5,7,55962.435396762754,999999,6,3,1
5,3,55962.95031994609,6,2,4,1
6,5,55962.95031994609,6,3,1,1
5,2,55967.010867352816,999999,6,4,1
8,0,55967.010867352816,999999,6,0,1
6,4,55967.72628178204,999999,5,3,1
6,2,55972.46128060255,1,1,6,1
1,4,55978.32662577664,999999,0,0,1
5,8,55978.32662577664,999999,4,0,1
6,1,55978.32662577664,999999,5,5,1
5,6,55979.36805332548,999999,6,7,1
5,5,55984.37144656911,999999,1,1,1
6,3,55984.618219449985,4,6,999999,1
8,0,55984.618219449985,8,999999,1,1
5,2,55985.57506417787,999999,6,1,1
6,1,55985.57506417787,2,999999,5,1
1,6,55992.89999091433,999999,1,2,1
5,2,55992.89999091433,0,8,999999,1
6,2,55992.89999091433,999999,8,0,1
5,1,55992.91402476685,0,999999,3,1
6,1,55996.87049776188,5,4,999999,1
8,6,55996.87049776188,7,999999,8,1
2,0,56002.12326520462,999999,3,5,1
6,5,56002.12326520462,999999,5,2,1
8,3,56002.12326520462,999999,0,5,1
1,1,56002.33280235461,999999,6,5,1
4,4,56002.33280235461,999999,1,6,1
5,1,56002.51795556041,999999,7,0,1
5,6,56002.86214738622,0,3,999999,1
1,5,56004.6664686596,999999,3,0,1
4,5,56004.6664686596,2,999999,0,1
8,3,56004.6664686596,999999,6,1,1
5,4,56005.97857033941,3,0,999999,1
