origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
4,2,46998.386971525346,5,999999,1,1
4,2,47001.26217008498,8,999999,8,1
4,8,47001.26217008498,999999,999999,8,1
5,6,47001.26217008498,999999,3,4,1
6,5,47001.26217008498,999999,3,6,1
6,1,47005.689213610196,999999,4,6,1
5,4,47005.94832347251,999999,1,6,1
5,8,47005.94832347251,999999,0,2,1
8,4,47005.94832347251,999999,2,5,1
4,2,47013.3726106621,999999,0,3,1
5,0,47013.3726106621,3,999999,5,1
6,0,47013.3726106621,999999,2,8,1
6,3,47014.241394808756,999999,1,5,1
6,6,47014.241394808756,999999,4,6,1
6,2,47021.39708719957,5,999999,6,1
6,2,47021.39708719957,999999,7,1,1
6,4,47021.39708719957,999999,6,5,1
1,6,47021.89049977414,999999,999999,1,1
5,2,47021.89049977414,999999,2,4,1
6,3,47021.89049977414,999999,0,6,1
6,8,47021.89049977414,2,999999,0,1
1,3,47038.08410925773,999999,0,6,1
5,8,47038.08410925773,999999,3,6,1
5,6,47039.26205271075,999999,3,8,1
5,6,47039.26205271075,999999,6,2,1
5,2,47051.089492393265,999999,6,7,1
2,0,47051.63934653808,999999,6,1,1
4,5,47051.63934653808,1,999999,2,1
5,8,47051.63934653808,999999,4,4,1
6,6,47051.977559341045,999999,2,8,1
6,2,47051.98936446438,6,1,6,1
5,8,47056.180944499174,999999,0,1,1
6,6,47056.180944499174,999999,3,1,1
6,5,47057.883884488394,999999,5,2,1
5,2,47060.3000094845,999999,5,0,1
5,4,47060.3000094845,3,999999,1,1
5,8,47061.951614594815,2,999999,0,1
5,2,47065.053522090115,999999,0,5,1
1,6,47066.967426924515,999999,5,1,1
6,0,47066.967426924515,999999,5,1,1
5,4,47068.642879234554,3,999999,6,1
5,6,47081.72656759087,6,999999,5,1
2,2,47084.66477758337,999999,7,5,1
4,2,47084.66477758337,1,5,8,1
6,0,47084.66477758337,2,6,999999,1
6,8,47084.66477758337,999999,6,3,1
5,5,47086.93672843021,999999,6,6,1
6,0,47086.93672843021,999999,5,6,1
6,2,47086.93672843021,999999,8,0,1
8,5,47091.92516044321,999999,3,1,1
8,3,47098.16471969286,8,999999,5,1
6,6,47101.8878827293,999999,4,6,1
5,6,47105.466281832945,4,999999,6,1
4,8,47124.9258678079,1,6,999999,1
6,3,47124.9258678079,999999,2,5,1
5,5,47125.42725501547,6,999999,8,1
5,5,47125.42725501547,999999,6,3,1
5,0,47145.000750363026,999999,2,0,1
5,5,47152.47346845621,999999,3,1,1
5,6,47152.47346845621,999999,5,6,1
6,2,47158.433932452295,999999,1,4,1
6,5,47158.433932452295,4,999999,6,1
5,2,47163.85889013596,999999,0,5,1
5,8,47163.85889013596,999999,6,5,1
5,3,47165.416275534415,999999,999999,0,1
5,7,47165.416275534415,999999,1,4,1
8,1,47165.416275534415,1,999999,6,1
6,6,47177.278325142055,999999,1,1,1
6,2,47179.07427148992,999999,4,5,1
2,2,47182.74588537451,999999,7,5,1
4,4,47182.74588537451,999999,3,1,1
5,7,47193.466759894654,999999,1,6,1
1,3,47196.68813706753,3,999999,4,1
1,6,47196.68813706753,999999,6,0,1
5,1,47196.68813706753,2,0,999999,1
5,2,47196.68813706753,999999,6,3,1
6,6,47196.68813706753,999999,1,2,1
5,0,47199.316586370354,999999,0,5,1
6,1,47199.316586370354,2,5,999999,1
6,2,47199.316586370354,999999,6,1,1
1,2,47201.35791663763,5,999999,1,1
5,1,47201.35791663763,2,999999,8,1
5,1,47201.35791663763,999999,5,2,1
1,3,47206.75988540881,8,999999,4,1
5,2,47206.75988540881,999999,0,1,1
6,0,47206.75988540881,999999,6,0,1
6,5,47206.75988540881,999999,5,3,1
6,6,47208.96791340028,999999,1,6,1
2,6,47218.71825104179,999999,8,3,1
5,6,47218.71825104179,999999,2,2,1
6,5,47218.71825104179,999999,6,1,1
6,6,47218.71825104179,8,1,999999,1
4,6,47220.86793272293,999999,1,5,1
5,5,47220.86793272293,999999,6,5,1
6,2,47232.84306756289,6,999999,3,1
6,6,47233.83476617042,2,999999,0,1
5,2,47236.771433948954,5,999999,6,1
5,2,47236.771433948954,999999,0,0,1
5,2,47247.91857186137,999999,3,2,1
5,6,47247.91857186137,999999,1,3,1
5,6,47247.91857186137,999999,6,8,1
6,6,47252.24436295459,5,3,2,1
2,6,47256.15115062495,999999,5,3,1
5,3,47256.15115062495,0,999999,1,1
2,0,47260.15440487309,0,999999,5,1
4,5,47265.74699052414,999999,6,4,1
5,7,47267.35854324549,8,999999,6,1
6,2,47268.142469128186,999999,7,6,1
5,6,47272.445324758584,3,5,999999,1
5,0,47273.66706637382,999999,4,5,1
5,1,47273.66706637382,5,999999,4,1
6,4,47278.70239951745,999999,2,3,1
1,6,47278.76908595188,999999,0,5,1
4,4,47280.67853409257,5,999999,6,1
5,1,47280.67853409257,999999,6,5,1
4,6,47288.079246967,999999,0,5,1
5,2,47288.079246967,999999,5,1,1
6,0,47288.079246967,999999,6,1,1
6,6,47288.079246967,3,999999,1,1
5,0,47298.35691426872,1,999999,5,1
5,2,47298.35691426872,999999,8,3,1
6,2,47298.35691426872,6,999999,0,1
1,5,47299.93293320555,999999,8,6,1
8,6,47299.93293320555,999999,2,6,1
1,2,47302.808789107155,999999,6,0,1
6,4,47302.808789107155,6,999999,8,1
5,1,47303.783172922056,999999,3,0,1
6,2,47303.783172922056,999999,1,6,1
5,5,47307.593045455826,999999,3,6,1
5,2,47315.91539351113,999999,3,5,1
5,2,47315.91539351113,999999,3,8,1
5,5,47315.91539351113,999999,1,8,1
6,2,47315.91539351113,999999,6,8,1
4,6,47320.19417253448,1,999999,5,1
6,6,47320.19417253448,5,999999,0,1
1,7,47320.75442054026,5,999999,5,1
5,4,47320.75442054026,999999,6,8,1
6,4,47320.75442054026,999999,3,1,1
6,5,47321.081829491864,999999,6,6,1
5,6,47325.742329272616,2,1,999999,1
1,2,47329.92766045121,999999,3,7,1
1,7,47329.92766045121,8,5,4,1
4,3,47329.92766045121,2,6,999999,1
5,1,47337.32829737035,999999,6,4,1
5,3,47337.32829737035,999999,6,6,1
5,8,47337.32829737035,999999,8,3,1
8,2,47337.32829737035,5,4,999999,1
5,6,47339.47562064776,1,999999,5,1
5,1,47344.67173439243,999999,3,2,1
5,5,47347.77064738604,999999,2,2,1
6,4,47347.77064738604,8,999999,5,1
4,1,47353.1441380946,3,6,999999,1
5,5,47353.1441380946,6,999999,8,1
5,5,47353.1441380946,999999,3,5,1
5,1,47356.016218193436,999999,4,6,1
1,4,47357.92942635873,999999,1,2,1
1,4,47357.92942635873,999999,4,5,1
4,3,47357.92942635873,6,999999,8,1
5,2,47357.92942635873,999999,5,5,1
6,6,47357.92942635873,999999,5,6,1
5,2,47363.42206576126,999999,8,4,1
1,2,47364.57967278197,999999,1,6,1
2,8,47365.766370972946,999999,8,5,1
2,3,47370.68585940024,999999,2,0,1
5,3,47370.68585940024,999999,0,6,1
6,3,47377.275170988985,999999,6,5,1
5,1,47378.891901720286,999999,6,8,1
6,5,47378.891901720286,999999,5,8,1
5,5,47379.95312258171,6,0,999999,1
1,2,47383.612923070046,999999,8,5,1
6,2,47383.612923070046,999999,3,6,1
8,8,47385.15493944305,1,6,999999,1
6,8,47392.36290409324,999999,5,6,1
1,8,47393.73313885678,999999,5,5,1
5,6,47393.73313885678,999999,2,1,1
2,1,47401.962562259156,999999,5,0,1
5,8,47401.962562259156,999999,1,8,1
6,4,47402.59233135132,999999,3,5,1
8,5,47409.66212552349,999999,1,2,1
6,5,47411.99494734955,3,999999,1,1
1,1,47412.36154543086,999999,3,4,1
5,0,47414.72856777084,999999,6,6,1
6,5,47414.72856777084,999999,8,3,1
1,0,47416.043071901935,6,999999,5,1
4,5,47416.043071901935,999999,1,3,1
5,2,47416.043071901935,999999,3,2,1
4,0,47418.196369088524,999999,1,8,1
8,8,47418.196369088524,999999,0,3,1
5,1,47422.20028099413,1,999999,0,1
8,3,47422.20028099413,999999,6,8,1
5,1,47422.233082815226,999999,2,5,1
5,1,47422.233082815226,999999,2,6,1
5,5,47422.233082815226,999999,999999,1,1
8,5,47422.233082815226,2,5,999999,1
5,6,47423.326302608155,999999,2,8,1
5,3,47426.270452748424,999999,4,2,1
6,1,47431.8991137753,999999,6,6,1
8,1,47431.8991137753,999999,1,6,1
1,6,47435.85972729901,999999,3,1,1
2,4,47435.85972729901,999999,5,999999,1
5,2,47435.85972729901,999999,8,5,1
1,8,47436.96821963945,6,999999,0,1
8,1,47436.96821963945,2,5,8,1
1,2,47441.272600400116,5,999999,7,1
4,1,47441.272600400116,2,8,8,1
6,5,47441.272600400116,4,3,1,1
1,5,47443.4338992026,999999,5,2,1
5,2,47443.4338992026,6,999999,6,1
6,3,47443.4338992026,999999,6,1,1
8,3,47456.50690746305,999999,6,5,1
1,4,47462.96896475626,4,999999,8,1
6,1,47462.96896475626,8,8,999999,1
6,4,47462.96896475626,4,999999,5,1
2,3,47464.098290463146,999999,6,2,1
4,4,47464.098290463146,999999,2,3,1
4,5,47481.720802009586,1,999999,5,1
4,5,47481.720802009586,999999,1,2,1
6,6,47481.720802009586,0,1,999999,1
5,8,47481.86190121553,4,999999,6,1
6,5,47481.86190121553,999999,6,2,1
4,4,47482.06073474729,6,999999,1,1
8,6,47482.06073474729,999999,6,1,1
5,4,47484.64087845433,999999,0,6,1
5,5,47484.64087845433,999999,5,6,1
6,3,47486.604263960406,5,999999,4,1
6,4,47486.604263960406,6,1,6,1
1,5,47490.41484270743,6,0,6,1
5,5,47490.41484270743,999999,5,3,1
6,5,47490.41484270743,8,999999,1,1
6,5,47490.41484270743,999999,0,8,1
8,4,47496.30494423167,1,5,999999,1
8,6,47497.372186991415,6,999999,1,1
4,4,47499.01521494294,999999,2,0,1
5,2,47506.22040033575,999999,8,6,1
4,3,47510.75591295437,999999,6,2,1
4,6,47510.75591295437,999999,6,0,1
5,2,47512.98820912417,6,999999,3,1
5,0,47514.06016298631,5,3,999999,1
5,5,47514.06016298631,6,0,6,1
6,6,47514.16516032702,999999,3,1,1
6,2,47524.87410211737,0,6,999999,1
5,2,47529.43085072061,999999,3,4,1
5,2,47530.710895120355,5,3,999999,1
6,5,47530.710895120355,0,999999,2,1
8,7,47530.710895120355,999999,6,2,1
5,3,47536.44613979938,0,999999,1,1
5,5,47536.44613979938,999999,6,0,1
1,5,47539.4036414857,999999,4,1,1
6,3,47539.4036414857,999999,5,5,1
6,8,47539.4036414857,6,3,999999,1
1,5,47541.74092957942,1,999999,3,1
6,2,47541.74092957942,6,999999,0,1
5,0,47545.19184598807,999999,3,7,1
6,4,47545.19184598807,999999,6,3,1
5,2,47549.77092919133,999999,5,5,1
6,5,47555.926145887825,999999,3,1,1
6,8,47555.926145887825,8,999999,5,1
5,1,47556.42936312869,999999,3,8,1
6,2,47556.42936312869,999999,6,8,1
1,5,47559.02222947998,6,999999,6,1
5,7,47559.02222947998,999999,6,4,1
1,0,47563.33036071195,5,999999,8,1
4,5,47563.33036071195,1,999999,0,1
5,5,47570.13951961009,8,999999,2,1
5,6,47570.13951961009,999999,2,8,1
6,1,47570.13951961009,999999,5,0,1
4,5,47573.03103707706,999999,8,6,1
6,3,47573.03103707706,999999,1,2,1
1,6,47577.26022273818,5,999999,8,1
6,6,47577.26022273818,3,999999,1,1
1,6,47580.649567026114,999999,1,8,1
1,5,47582.95983047839,999999,1,6,1
5,1,47582.95983047839,5,3,999999,1
8,5,47593.78678646577,999999,2,6,1
5,8,47597.44633270753,999999,5,6,1
6,4,47598.862237636575,999999,5,8,1
4,4,47602.5052390413,1,999999,3,1
5,6,47602.5052390413,5,4,6,1
5,8,47602.5052390413,999999,2,1,1
5,5,47608.19361792644,999999,0,1,1
6,4,47608.19361792644,999999,7,5,1
6,5,47609.18689048417,999999,2,1,1
5,5,47612.48615781879,6,999999,4,1
5,1,47626.46331086494,2,999999,5,1
1,7,47627.57803566923,999999,1,5,1
5,5,47627.57803566923,999999,5,0,1
6,5,47627.57803566923,8,0,999999,1
1,5,47628.49613153682,999999,5,2,1
5,0,47628.49613153682,999999,1,6,1
1,5,47630.06094503959,999999,5,2,1
8,6,47630.06094503959,2,999999,1,1
5,3,47635.718940013954,1,999999,5,1
1,5,47640.24876908233,999999,0,8,1
5,6,47640.24876908233,2,999999,8,1
6,6,47649.551036970915,999999,5,2,1
8,5,47649.551036970915,3,999999,5,1
4,2,47653.64994691591,6,6,999999,1
8,0,47653.64994691591,999999,6,3,1
6,6,47660.484307329694,999999,8,5,1
4,7,47662.375665569605,999999,3,4,1
6,2,47662.375665569605,1,999999,5,1
5,2,47664.18132006445,999999,5,6,1
8,6,47664.18132006445,999999,0,1,1
5,0,47666.03406991025,1,8,999999,1
5,2,47666.03406991025,999999,6,1,1
6,6,47666.03406991025,999999,8,0,1
8,1,47666.03406991025,999999,2,0,1
1,6,47675.52440957638,999999,4,3,1
5,2,47675.52440957638,999999,6,3,1
6,0,47676.722025164556,5,8,999999,1
6,3,47676.722025164556,999999,5,5,1
6,5,47677.03092950236,999999,1,7,1
5,4,47693.637346615804,999999,5,4,1
6,5,47693.637346615804,999999,5,1,1
5,6,47694.78247629153,0,1,999999,1
6,0,47694.78247629153,999999,3,8,1
6,6,47697.789423004266,999999,3,2,1
1,5,47706.010895882326,999999,2,1,1
5,6,47706.010895882326,999999,7,0,1
6,6,47715.267702448094,999999,3,5,1
5,0,47719.4999324581,999999,8,5,1
6,5,47719.4999324581,5,999999,6,1
6,5,47724.2824642565,4,999999,6,1
4,1,47745.9191047572,999999,6,3,1
5,3,47745.9191047572,999999,8,6,1
1,6,47749.869019725724,999999,5,3,1
6,6,47749.869019725724,999999,2,3,1
8,5,47751.632506144466,999999,5,6,1
6,0,47752.2390589551,3,6,6,1
1,6,47752.287254817165,8,999999,1,1
6,1,47755.93380717017,999999,4,6,1
6,3,47755.93380717017,999999,1,0,1
5,3,47760.09958355934,999999,5,6,1
6,1,47769.92629755886,999999,4,6,1
6,5,47769.92629755886,999999,6,4,1
4,0,47770.88056277,999999,5,6,1
5,5,47770.88056277,0,999999,1,1
2,8,47773.70725450052,0,5,999999,1
1,6,47780.74138749389,6,999999,4,1
5,2,47791.02552058342,8,1,1,1
5,6,47791.02552058342,999999,8,6,1
5,0,47792.89974035736,8,999999,6,1
5,6,47792.89974035736,999999,2,8,2
6,5,47792.89974035736,6,2,999999,1
8,8,47792.89974035736,999999,999999,5,1
5,8,47805.76942469595,3,999999,5,1
6,3,47805.76942469595,999999,6,0,1
5,3,47806.425423288296,5,1,5,1
5,2,47806.47585556089,999999,0,1,1
6,7,47806.47585556089,999999,1,6,1
6,0,47807.6073445771,4,999999,0,1
6,6,47807.6073445771,999999,2,3,1
6,3,47807.99424715617,999999,4,5,1
5,2,47810.09909313714,1,999999,5,1
5,2,47813.26678722773,999999,8,0,1
5,8,47813.26678722773,999999,1,6,1
5,6,47815.9056211834,999999,8,5,1
1,2,47817.832424299595,3,999999,5,1
4,1,47817.832424299595,999999,8,1,1
6,2,47817.832424299595,999999,4,5,1
6,5,47817.832424299595,999999,6,5,1
4,5,47819.08953329532,5,999999,0,1
4,6,47819.08953329532,999999,3,6,1
6,2,47825.234308742074,999999,1,1,1
5,2,47839.28413105044,999999,5,4,1
5,2,47839.738381297335,999999,3,8,1
5,8,47839.738381297335,2,999999,0,1
6,1,47839.738381297335,5,2,3,1
1,1,47845.43372693121,999999,5,3,1
4,1,47845.43372693121,999999,0,8,1
5,6,47845.43372693121,999999,6,4,1
6,6,47845.43372693121,999999,8,8,1
6,6,47861.91301548224,999999,2,3,1
8,3,47861.91301548224,999999,1,5,1
1,2,47863.37756618853,8,6,5,1
6,2,47863.37756618853,999999,1,1,1
6,6,47863.37756618853,999999,3,4,1
1,5,47863.908525376275,999999,5,2,1
1,5,47864.03013704784,999999,1,6,1
5,3,47864.03013704784,5,8,5,1
5,8,47864.03013704784,0,999999,6,1
2,3,47865.49802381455,999999,6,4,1
6,2,47865.49802381455,999999,5,5,1
6,5,47873.277926648,999999,6,1,1
8,2,47891.772627061764,999999,5,3,1
5,5,47896.782040888924,8,999999,0,1
1,5,47899.812806431575,999999,0,6,1
8,8,47899.812806431575,0,999999,3,1
5,4,47900.90996383938,999999,8,6,1
5,8,47900.90996383938,999999,5,6,1
6,5,47900.90996383938,999999,6,8,1
1,1,47912.64887887565,999999,5,0,1
4,0,47912.64887887565,1,6,999999,1
8,1,47914.22817114105,2,5,999999,1
8,0,47916.486634498586,999999,999999,2,1
5,1,47925.36976623257,999999,3,8,1
8,5,47925.36976623257,8,999999,4,1
8,2,47930.946209955924,999999,0,6,1
8,4,47930.946209955924,999999,6,1,1
8,4,47931.15323525957,999999,6,8,1
5,6,47942.610922981745,999999,8,5,1
8,6,47942.610922981745,0,5,999999,1
5,2,47952.24964637825,999999,2,0,1
5,2,47952.38748663175,999999,6,0,1
5,4,47952.38748663175,999999,5,0,1
6,2,47953.057114334595,999999,0,4,1
6,5,47955.45681846067,5,999999,0,1
6,5,47955.45681846067,999999,3,6,1
5,4,47955.692513321104,999999,6,8,1
6,5,47955.692513321104,999999,6,0,1
4,5,47961.69614602659,6,8,999999,1
6,1,47961.69614602659,8,999999,1,1
6,8,47961.69614602659,999999,4,0,1
5,6,47967.86092097433,999999,1,5,1
2,5,47976.667559195426,999999,4,6,1
5,8,47977.327573260176,999999,5,5,1
4,2,47979.03995640159,999999,4,5,1
4,0,47997.73220341095,999999,6,1,1
6,0,47997.73220341095,3,999999,5,1
6,7,47997.73220341095,1,3,999999,1
6,5,47997.752410211986,999999,1,2,1
1,4,48008.85033577866,999999,8,1,1
2,8,48008.85033577866,2,999999,3,1
5,0,48018.08107778868,999999,6,1,1
5,1,48020.25733391414,4,999999,6,1
5,5,48022.30078070878,6,8,999999,1
1,5,48026.91134936743,999999,1,3,1
6,0,48026.91134936743,999999,5,6,1
6,5,48026.91134936743,999999,8,6,1
6,7,48026.91134936743,999999,1,5,1
6,8,48028.9900012702,1,999999,0,1
1,6,48030.27758767078,999999,5,0,1
5,4,48030.27758767078,999999,1,8,1
5,8,48030.27758767078,999999,4,3,1
6,3,48030.27758767078,999999,1,2,1
8,3,48030.27758767078,999999,0,1,1
4,5,48030.32604116553,8,999999,1,1
4,8,48032.73236328278,1,6,999999,1
8,8,48032.73236328278,2,999999,1,1
5,6,48047.14578287931,999999,1,6,1
6,1,48047.14578287931,5,999999,3,1
5,8,48069.12166710709,999999,5,1,1
6,6,48069.12166710709,999999,6,8,1
8,8,48069.12166710709,999999,8,6,1
4,3,48076.68165773358,999999,6,0,1
5,5,48076.68165773358,999999,6,1,1
6,5,48085.38620564081,5,999999,4,1
1,5,48088.57942278716,4,4,999999,1
1,6,48088.57942278716,999999,3,1,1
1,2,48089.38251435918,5,999999,7,1
6,5,48089.38251435918,999999,1,6,1
7,0,48089.38251435918,999999,6,1,1
5,5,48095.54608673059,999999,4,6,1
4,0,48097.12433414431,999999,8,6,1
5,2,48097.12433414431,999999,5,5,1
5,4,48097.12433414431,999999,2,5,1
8,2,48097.12433414431,999999,0,5,1
4,0,48100.55332014143,8,6,2,1
1,6,48103.48310360872,1,999999,4,1
4,3,48103.48310360872,999999,2,6,1
5,1,48104.14179224791,999999,6,3,1
6,5,48104.14179224791,999999,6,5,1
1,5,48105.554320318435,999999,0,8,1
6,0,48106.32661016132,999999,5,8,1
1,5,48107.38703843484,999999,2,5,1
5,7,48110.010535369795,8,999999,2,1
5,1,48111.914219115715,999999,0,0,1
5,1,48111.914219115715,999999,8,6,1
5,5,48112.13579381197,999999,0,3,1
6,1,48112.13579381197,999999,0,3,1
2,2,48117.51544813991,999999,6,5,1
5,2,48117.51544813991,999999,5,0,1
8,2,48117.51544813991,999999,5,1,1
5,3,48123.71067314588,5,5,999999,1
5,6,48123.71067314588,5,999999,7,1
8,0,48123.71067314588,999999,8,7,1
5,3,48125.185735996216,999999,2,5,1
6,2,48125.185735996216,999999,4,0,1
5,2,48125.34088402942,0,999999,5,1
6,2,48125.34088402942,999999,3,5,1
5,5,48128.58822953733,999999,1,2,1
6,6,48128.58822953733,5,999999,1,1
5,1,48128.777457259384,6,999999,8,1
6,5,48128.777457259384,5,999999,4,1
6,2,48129.22787113733,999999,1,4,1
8,1,48129.22787113733,999999,5,3,1
5,1,48130.16307567928,999999,2,5,1
6,2,48130.16307567928,3,5,999999,1
1,2,48130.56607569795,999999,5,6,1
6,1,48130.56607569795,999999,4,3,1
5,5,48132.787957643246,1,999999,6,1
4,5,48136.30450333259,999999,3,1,1
8,5,48136.30450333259,999999,4,3,1
6,6,48137.50687995825,0,3,999999,1
1,2,48146.557933412136,6,999999,6,1
1,7,48146.557933412136,999999,5,1,1
5,1,48146.557933412136,999999,6,1,1
6,0,48146.557933412136,999999,6,8,1
5,3,48148.87136186901,6,1,999999,1
8,8,48148.87136186901,999999,5,8,1
5,5,48155.86875969328,6,6,999999,1
5,1,48160.000639206235,2,0,999999,1
5,2,48160.000639206235,999999,0,5,1
5,6,48160.000639206235,2,999999,3,1
6,1,48160.000639206235,999999,2,6,1
8,6,48164.22203369408,999999,1,1,1
6,1,48166.70102695803,999999,5,6,1
1,2,48167.448930765226,5,999999,1,1
6,2,48167.448930765226,999999,1,6,1
5,1,48173.7103418683,8,999999,6,1
6,2,48173.7103418683,999999,3,5,1
5,2,48174.44464565412,999999,5,8,1
4,5,48178.99221565783,999999,3,6,1
5,2,48182.38330247749,999999,1,1,1
4,4,48183.63980304598,999999,1,2,1
8,4,48183.63980304598,999999,0,4,1
6,1,48192.05728232865,4,6,999999,1
5,3,48192.60458980424,999999,4,6,1
6,8,48198.45547332053,999999,3,2,1
6,1,48200.75556572603,999999,5,0,1
2,8,48201.56532624852,999999,3,5,1
5,5,48201.56532624852,999999,999999,0,1
6,3,48201.56532624852,1,999999,5,1
6,5,48201.56532624852,999999,3,6,1
5,7,48202.32222814107,999999,8,1,1
6,6,48202.32222814107,0,999999,3,1
6,6,48210.23509803438,999999,6,0,1
5,5,48211.973547695634,999999,0,3,1
6,4,48211.973547695634,999999,5,3,1
8,6,48211.973547695634,999999,7,5,1
4,6,48213.114338758474,6,999999,6,1
8,5,48217.752326679576,0,999999,8,1
1,8,48220.26588566665,999999,0,5,1
5,2,48226.48980644029,999999,5,4,1
5,8,48226.48980644029,999999,8,4,1
6,6,48226.48980644029,999999,2,5,1
5,2,48226.85125884894,999999,5,5,1
5,6,48226.85125884894,999999,6,4,1
6,2,48226.85125884894,999999,5,1,1
6,7,48231.23020241171,999999,4,1,1
6,4,48234.903990567356,999999,1,5,1
8,2,48234.903990567356,999999,5,4,1
6,1,48236.681183688575,999999,2,8,1
5,2,48237.71169851307,6,999999,3,1
8,4,48240.57910052046,999999,6,0,1
1,4,48244.99122547504,3,999999,8,1
5,1,48244.99122547504,999999,8,0,1
5,6,48270.536734789355,999999,5,2,1
5,2,48277.36329006878,999999,6,1,1
2,6,48279.65807544938,999999,6,0,1
5,3,48289.203075539925,999999,2,1,1
1,5,48292.386788206764,999999,2,5,1
5,1,48292.386788206764,999999,0,5,1
5,2,48292.386788206764,999999,5,6,1
4,5,48295.241912737765,999999,8,6,1
5,2,48295.241912737765,999999,5,2,1
6,0,48296.5147264788,8,999999,1,1
6,5,48296.5147264788,0,999999,6,1
6,5,48296.5147264788,999999,7,8,1
5,2,48302.424770192105,6,999999,5,1
5,0,48308.02250948976,1,999999,6,1
5,5,48308.02250948976,999999,2,4,1
4,3,48309.356929605936,999999,6,0,1
6,5,48310.60511074025,999999,3,6,1
6,6,48317.230896923225,5,999999,1,1
8,8,48319.93695826286,999999,6,8,1
5,5,48320.22601614378,6,4,999999,1
2,4,48331.386237975894,6,999999,5,1
1,5,48331.96536962177,999999,3,5,1
4,4,48331.96536962177,999999,0,5,1
5,1,48331.96536962177,999999,5,5,1
1,4,48361.264385527065,999999,1,6,1
5,8,48361.264385527065,999999,4,1,1
5,3,48371.211038490015,8,999999,0,1
6,4,48371.211038490015,0,999999,8,1
5,5,48382.7785932192,999999,6,6,1
6,3,48382.7785932192,8,6,999999,1
4,5,48386.19320820614,999999,0,8,1
1,2,48400.440210046356,999999,0,5,1
6,2,48403.599548407474,999999,6,5,1
6,0,48405.55104226584,999999,6,3,1
8,6,48405.55104226584,999999,4,2,1
1,4,48409.20092303121,999999,5,3,1
5,0,48409.20092303121,2,5,6,1
5,2,48409.20092303121,999999,0,5,1
5,3,48410.69688937163,6,999999,5,1
5,0,48411.08346505036,999999,8,6,1
6,2,48411.08346505036,999999,8,4,1
2,6,48417.274568311615,6,5,0,1
1,4,48426.29032555423,999999,3,7,1
6,1,48437.856086515676,0,999999,5,1
5,2,48440.85001207289,3,999999,3,1
1,4,48443.443879551945,999999,2,1,1
5,3,48443.443879551945,999999,1,2,1
8,5,48443.443879551945,1,999999,6,1
1,6,48447.9366598064,999999,5,5,1
5,4,48450.351423377695,5,999999,0,1
8,5,48451.16767680925,0,999999,2,1
8,5,48452.691678936375,999999,6,5,1
1,6,48455.94384606753,999999,1,2,1
5,8,48469.52371522047,999999,2,6,1
5,4,48471.496551292315,999999,0,6,1
5,6,48473.82260802118,999999,5,8,1
4,5,48474.10221050323,8,0,2,1
5,2,48474.10221050323,999999,5,0,1
6,2,48474.10221050323,999999,999999,8,1
8,3,48474.10221050323,1,999999,8,1
5,5,48475.5624829412,999999,5,6,1
4,8,48481.71470922981,1,999999,2,1
5,8,48481.71470922981,999999,1,1,1
6,5,48481.71470922981,999999,8,2,1
4,4,48492.595376845944,999999,6,8,1
5,2,48492.595376845944,3,6,6,1
5,2,48492.595376845944,999999,0,6,1
5,5,48492.595376845944,8,999999,1,1
6,3,48492.595376845944,999999,2,0,1
5,0,48497.31313268399,999999,2,5,1
5,6,48497.31313268399,999999,5,8,1
6,1,48497.31313268399,0,999999,6,1
5,6,48498.868130802824,999999,3,2,1
5,6,48504.49359232757,0,999999,1,1
6,3,48504.49359232757,999999,6,1,1
1,4,48506.13982143896,999999,2,2,1
5,5,48508.23552337191,999999,2,0,1
5,1,48511.46831072096,999999,5,1,1
6,3,48511.46831072096,999999,2,6,1
6,8,48511.46831072096,5,8,999999,1
6,4,48512.98659801268,999999,8,3,1
6,5,48512.98659801268,5,999999,6,1
2,6,48513.36284541205,6,999999,1,1
5,5,48513.36284541205,999999,2,5,1
8,5,48513.36284541205,999999,2,3,1
4,5,48514.841410837995,999999,5,2,1
6,1,48516.330508007326,8,999999,5,1
5,2,48516.408268061634,5,6,999999,1
5,5,48516.408268061634,999999,8,0,1
1,4,48521.43889948173,8,1,2,1
1,1,48531.4203814066,3,999999,6,1
1,1,48531.70564931543,999999,0,5,1
8,8,48531.70564931543,999999,4,5,1
1,5,48532.87961283192,8,2,6,1
5,2,48532.87961283192,999999,5,6,1
1,5,48533.22111019034,2,999999,6,1
6,6,48546.1872269371,2,999999,5,1
8,4,48547.429236279015,1,1,999999,1
6,0,48550.46421601921,999999,1,6,1
5,8,48551.16933399531,6,999999,5,1
5,6,48567.103583776065,3,999999,8,1
6,4,48567.103583776065,999999,6,5,1
5,6,48571.80930937519,6,6,8,1
5,8,48571.80930937519,999999,8,2,1
8,6,48571.80930937519,999999,5,5,1
1,2,48575.401678288086,8,6,5,1
5,4,48575.401678288086,8,6,6,1
5,5,48575.401678288086,6,1,999999,1
8,5,48575.401678288086,999999,1,2,1
1,0,48582.90828217701,5,4,8,1
5,1,48582.90828217701,2,999999,5,1
5,2,48586.143146923954,5,3,999999,1
5,3,48586.143146923954,999999,6,5,1
5,3,48590.876883190416,999999,1,3,1
5,8,48590.876883190416,999999,8,6,1
1,1,48594.456644306636,999999,0,2,1
5,1,48595.97864926516,999999,0,6,1
6,5,48595.97864926516,5,999999,6,1
4,5,48601.80038789754,999999,8,1,1
