origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
1,3,43590.34927668917,1,5,2,1
1,5,43590.34927668917,999999,5,5,1
6,4,43590.34927668917,999999,1,4,1
6,2,43592.682820738264,3,999999,6,1
8,8,43602.91290112856,999999,4,8,1
1,2,43603.456946662554,999999,6,3,1
8,1,43603.456946662554,0,999999,6,1
5,5,43604.56171360784,999999,2,5,1
6,5,43605.04342077244,6,999999,4,1
4,2,43610.73132923832,999999,5,3,1
5,1,43610.73132923832,999999,6,6,1
5,3,43610.73132923832,999999,1,4,1
1,6,43611.083484482304,999999,0,8,1
6,8,43612.52552057388,3,0,5,1
1,0,43613.000189881306,999999,5,4,1
6,5,43625.91700761657,999999,5,6,1
6,6,43625.91700761657,5,7,999999,1
6,4,43628.27757076014,999999,6,1,1
6,5,43628.27757076014,999999,6,5,1
8,6,43632.60664727545,999999,2,0,1
5,1,43634.38215998113,999999,5,6,1
5,5,43634.38215998113,999999,2,5,1
5,6,43634.38215998113,999999,6,1,1
6,5,43634.38215998113,999999,0,2,1
6,1,43636.92095376846,0,999999,5,1
2,8,43640.780296256875,5,2,5,1
6,4,43640.780296256875,999999,5,5,1
2,3,43644.08932279133,999999,4,5,1
5,3,43646.129283972055,5,999999,6,1
1,6,43647.00434269692,6,2,4,1
5,1,43647.00434269692,999999,0,6,1
8,8,43651.841750856795,5,4,2,1
1,5,43658.442005692006,999999,0,6,1
1,6,43658.442005692006,3,999999,5,1
8,3,43658.442005692006,999999,2,1,1
5,1,43671.75109687896,999999,4,0,1
1,6,43677.017035215424,5,999999,6,1
5,1,43677.017035215424,8,5,5,1
2,6,43683.525509445426,6,3,999999,1
5,6,43683.525509445426,999999,8,1,1
6,5,43683.525509445426,2,999999,8,1
6,5,43683.525509445426,999999,8,3,1
4,1,43685.664608010535,999999,8,8,1
8,8,43685.664608010535,999999,4,1,1
8,8,43685.664608010535,999999,6,5,1
2,6,43690.19472215128,999999,5,3,1
6,4,43690.19472215128,999999,6,8,1
8,8,43690.19472215128,999999,6,6,1
4,2,43690.40776069498,999999,5,6,1
4,3,43690.40776069498,999999,5,4,1
6,6,43690.40776069498,999999,1,6,1
2,5,43693.308422238115,999999,5,6,1
5,5,43693.308422238115,999999,6,6,1
4,0,43695.20340608874,999999,2,5,1
1,6,43697.01286250754,5,999999,2,1
5,6,43697.01286250754,5,3,999999,1
6,5,43697.01286250754,999999,7,6,1
8,6,43697.01286250754,8,999999,0,1
5,8,43700.14171829343,6,999999,6,1
6,6,43700.14171829343,5,999999,2,1
8,5,43700.14171829343,999999,8,0,1
6,1,43701.0590600584,999999,8,0,1
5,4,43701.89794450844,999999,5,3,1
5,5,43701.89794450844,1,1,999999,1
1,3,43704.42973470491,2,999999,7,1
6,1,43715.15378561958,4,999999,6,1
6,1,43715.77584443389,999999,6,6,1
6,1,43715.776328340726,999999,5,2,1
5,2,43722.636597781355,999999,4,3,1
4,2,43723.28537476613,999999,5,4,1
6,1,43724.37871026178,999999,0,6,1
5,2,43738.052655086605,999999,0,5,1
5,2,43743.70748155846,999999,0,8,1
5,6,43743.70748155846,3,999999,5,1
6,2,43743.70748155846,999999,6,6,1
5,1,43744.0578670464,999999,2,5,1
5,3,43744.473774495345,999999,0,1,1
5,5,43745.61737041509,999999,6,5,1
6,5,43745.61737041509,1,999999,0,1
6,6,43745.61737041509,0,999999,8,1
1,5,43747.11106743991,999999,999999,6,1
1,6,43747.11106743991,999999,1,0,1
4,6,43747.11106743991,5,0,999999,1
6,1,43747.11106743991,999999,6,4,1
5,2,43749.054965729556,1,3,6,1
5,5,43749.054965729556,3,8,999999,1
4,5,43753.505383382915,999999,0,6,1
5,8,43757.610543253744,1,999999,0,1
4,6,43759.789731605655,999999,3,1,1
5,1,43759.789731605655,6,999999,3,1
6,6,43759.789731605655,1,5,1,1
5,3,43760.31657055093,1,5,6,1
6,5,43760.31657055093,1,999999,5,1
6,0,43760.53682821164,3,6,2,1
8,2,43760.53682821164,999999,5,8,1
1,1,43764.223605906955,999999,8,6,1
4,2,43764.223605906955,999999,5,2,1
4,8,43764.223605906955,1,4,1,1
6,4,43764.223605906955,999999,2,8,1
5,0,43766.11724587667,999999,5,4,1
1,4,43767.815959895765,999999,6,3,1
5,1,43767.815959895765,0,5,2,1
6,8,43767.815959895765,6,999999,3,1
5,6,43768.959817060444,5,999999,1,1
5,8,43770.94744295584,1,6,6,1
6,1,43770.94744295584,999999,2,6,1
8,3,43770.94744295584,999999,5,8,1
1,4,43772.44731608847,999999,7,2,1
8,2,43772.44731608847,999999,4,5,1
6,2,43776.574752097455,999999,6,0,1
5,0,43785.58731122996,999999,1,4,1
4,8,43786.02196842157,999999,1,6,1
6,1,43786.02196842157,999999,6,7,1
5,6,43789.31762087063,999999,1,6,1
8,2,43789.31762087063,999999,5,1,1
1,5,43795.9952677471,999999,3,2,1
5,6,43795.9952677471,6,2,1,1
5,6,43798.36919346009,1,999999,5,1
5,1,43809.65399136032,999999,5,8,1
1,5,43814.15395411945,5,999999,7,1
5,8,43820.24988232249,6,999999,1,1
1,6,43821.58155873987,6,999999,0,1
5,4,43821.58155873987,6,999999,2,1
5,5,43821.58155873987,2,5,999999,1
4,8,43822.39042634123,7,999999,2,1
5,1,43822.39042634123,6,6,999999,1
5,8,43822.39042634123,5,0,999999,1
1,5,43825.12030342691,999999,4,2,1
5,1,43829.32673877521,5,1,999999,1
8,6,43829.32673877521,1,6,999999,1
4,5,43836.80869214501,999999,2,5,1
4,7,43836.80869214501,2,6,999999,1
6,6,43836.80869214501,999999,0,5,1
5,4,43842.92212513259,999999,6,4,1
6,8,43842.92212513259,999999,2,999999,1
5,0,43843.35656144414,999999,5,4,1
5,5,43848.059059765124,999999,5,0,1
6,8,43848.059059765124,999999,0,5,1
4,5,43849.90186421142,2,999999,0,1
8,3,43857.93571187726,999999,2,5,1
4,8,43860.078840407725,999999,4,2,1
8,5,43861.22517571327,999999,6,0,1
6,2,43863.897930195955,4,5,999999,1
2,6,43865.81973975553,0,999999,6,1
6,3,43865.81973975553,1,999999,4,1
6,5,43867.25508305279,999999,6,1,1
6,4,43868.64769020164,999999,6,5,1
6,6,43868.64769020164,5,2,999999,1
6,2,43874.34387825133,999999,6,5,1
5,5,43880.314869976806,1,999999,6,1
5,8,43880.314869976806,999999,4,1,2
6,6,43880.314869976806,999999,5,6,1
6,1,43880.5458099541,2,5,999999,1
6,6,43880.5458099541,999999,5,3,1
2,4,43881.33942914854,2,999999,1,1
5,6,43881.33942914854,999999,2,1,1
1,6,43883.36699228864,999999,5,0,1
5,6,43883.36699228864,999999,6,1,1
6,1,43883.36699228864,999999,0,5,1
6,5,43883.36699228864,8,6,999999,1
6,8,43883.36699228864,1,999999,0,1
5,2,43892.53794853057,6,999999,1,1
5,1,43894.810076639544,999999,6,6,1
5,6,43894.810076639544,1,4,999999,1
5,0,43894.91495093379,999999,3,5,1
5,1,43894.91495093379,999999,2,0,1
6,5,43894.91495093379,999999,1,5,1
5,6,43897.18481422165,999999,1,4,1
8,1,43898.18786456505,5,999999,7,1
2,2,43903.33599807813,999999,5,4,1
2,2,43908.39264858737,5,5,999999,1
5,2,43908.39264858737,2,6,999999,1
6,4,43908.39264858737,999999,2,4,1
1,1,43908.86487126523,5,3,6,1
5,8,43908.86487126523,2,999999,1,1
4,8,43912.51836902991,0,999999,4,1
6,0,43912.51836902991,999999,1,6,1
5,6,43915.86279338558,999999,6,5,1
6,1,43915.86279338558,4,2,999999,1
1,1,43916.24903489161,8,3,999999,1
5,4,43917.11143858366,3,6,1,1
6,4,43917.11143858366,6,999999,5,1
6,3,43917.851946973264,6,2,0,1
5,6,43917.98520245285,0,2,999999,1
1,4,43919.624604885365,5,6,2,1
8,8,43920.47216748504,2,999999,4,1
5,5,43920.91757064032,999999,8,3,1
2,2,43921.40121496459,999999,6,4,1
5,1,43921.40121496459,999999,5,6,1
1,6,43924.342973755694,6,2,4,1
5,2,43924.342973755694,8,3,0,1
1,8,43926.11958742055,999999,6,6,1
5,5,43926.11958742055,0,999999,5,1
5,5,43926.11958742055,2,999999,8,1
1,4,43926.24106860484,5,6,999999,1
1,5,43927.064329581815,999999,6,1,1
5,2,43927.064329581815,999999,3,8,1
6,8,43927.064329581815,1,999999,2,1
1,6,43929.652613586564,999999,5,1,1
6,8,43929.652613586564,999999,2,5,1
5,6,43939.234533649666,5,1,999999,1
5,2,43940.30015781872,999999,8,0,1
5,1,43942.6234572306,999999,0,2,1
8,5,43945.31648506843,999999,6,8,1
6,1,43946.12995069538,999999,4,5,1
8,4,43946.12995069538,7,8,999999,1
6,2,43946.92042244991,999999,5,4,1
6,3,43947.039735057246,999999,8,6,1
5,6,43948.300058694214,999999,0,1,1
8,1,43948.300058694214,5,999999,6,1
1,5,43949.05908179266,999999,6,8,1
5,0,43949.05908179266,5,999999,8,1
6,8,43949.05908179266,6,999999,0,1
5,4,43952.942499427576,999999,1,8,1
5,6,43952.942499427576,2,4,999999,1
6,1,43952.942499427576,999999,6,5,1
8,6,43952.942499427576,1,999999,7,1
5,8,43955.666187510404,999999,3,1,1
6,4,43955.666187510404,999999,5,5,1
5,6,43956.220764732956,999999,6,2,1
6,2,43956.220764732956,7,999999,6,1
6,2,43956.220764732956,999999,8,5,1
6,0,43958.52378815404,999999,6,6,1
1,0,43960.419658233535,999999,6,8,1
5,2,43960.419658233535,999999,6,3,1
6,0,43962.404070997996,2,999999,5,1
2,5,43965.91305828839,5,999999,8,1
6,3,43966.739034775324,999999,0,2,1
6,6,43969.03724705925,999999,5,0,1
8,6,43969.03724705925,3,999999,6,1
5,2,43969.705857255816,999999,3,8,1
8,8,43969.705857255816,999999,3,5,1
1,1,43973.67009943027,999999,5,3,1
1,5,43973.67009943027,999999,4,3,1
6,6,43973.854838790525,6,1,999999,1
8,0,43973.854838790525,999999,6,2,1
6,2,43975.16125439388,3,999999,0,1
1,7,43982.04729163151,999999,2,1,1
5,0,43982.79843965507,8,999999,5,1
1,1,43983.14894047166,1,999999,3,1
4,6,43983.207539492345,999999,6,0,1
5,1,43989.14973168314,999999,2,5,1
4,5,43992.27781843403,1,6,3,1
4,8,43994.214761494244,999999,1,4,1
5,3,43995.298601972,999999,6,1,1
6,3,43995.298601972,6,999999,6,1
1,1,43997.87769821587,999999,5,5,1
4,6,43997.87769821587,999999,8,6,1
5,5,44002.34747018941,6,999999,1,1
6,4,44002.34747018941,6,1,999999,1
1,3,44003.07234136535,999999,5,5,1
8,6,44004.519301557615,999999,8,1,1
6,2,44005.23689782212,5,6,1,1
6,2,44007.06302029366,5,999999,0,1
6,6,44008.05050672053,999999,0,6,1
5,1,44011.904841553085,5,999999,3,1
5,4,44014.37630725696,5,999999,8,1
5,5,44014.37630725696,8,5,1,1
6,8,44019.732018845265,999999,8,1,1
6,2,44030.0687987617,999999,5,3,1
4,7,44036.01215502156,2,999999,3,1
1,7,44036.06513625326,4,3,999999,1
4,2,44045.94508788526,999999,6,3,1
4,3,44045.94508788526,999999,5,6,1
1,5,44046.82567607283,999999,5,5,1
8,6,44046.82567607283,1,999999,2,1
5,6,44049.5981011831,999999,5,5,1
6,3,44049.5981011831,999999,4,5,1
5,4,44051.295693845044,1,2,999999,1
5,5,44056.042834692176,6,0,999999,1
5,8,44059.547115431276,999999,6,6,1
6,7,44059.9853034868,999999,8,1,1
5,0,44061.98607874746,999999,6,6,1
4,8,44074.78439937096,5,5,999999,1
5,5,44074.78439937096,999999,3,0,1
5,6,44083.682038091036,1,999999,6,1
8,8,44083.682038091036,999999,2,6,1
1,3,44086.26534944418,1,999999,6,1
5,5,44089.500943598425,0,6,999999,1
5,6,44089.500943598425,4,1,999999,1
6,4,44089.500943598425,8,999999,0,1
6,2,44092.750152720786,5,999999,5,1
6,4,44092.750152720786,999999,0,0,1
5,0,44092.933250635135,5,6,8,1
5,5,44092.933250635135,2,999999,0,1
8,1,44092.933250635135,5,999999,8,1
1,2,44093.18353117518,999999,6,5,1
1,8,44093.18353117518,999999,4,6,1
8,4,44093.18353117518,999999,2,1,1
6,5,44097.01757943681,999999,6,6,1
1,1,44103.08401540065,999999,6,0,1
4,2,44109.56205628426,6,0,999999,1
5,5,44109.56205628426,999999,0,2,1
4,0,44109.98815131756,999999,5,2,1
6,1,44109.98815131756,999999,6,8,1
6,2,44112.920594463896,999999,8,8,1
6,6,44113.50389379123,5,999999,4,1
8,5,44113.50389379123,999999,6,8,1
5,2,44115.7008185979,999999,5,0,1
4,3,44118.103988530835,999999,2,6,1
5,1,44118.103988530835,6,999999,3,1
6,5,44118.103988530835,4,999999,2,1
1,7,44118.39648723279,4,999999,5,1
1,5,44124.65394653256,999999,6,6,1
6,2,44124.65394653256,999999,5,8,1
4,2,44125.128018499316,999999,5,0,1
5,1,44125.128018499316,999999,6,0,1
8,1,44125.128018499316,4,999999,7,1
5,1,44132.50861614373,999999,0,0,1
5,5,44133.51278439797,999999,6,0,1
6,6,44133.51278439797,6,999999,1,1
6,5,44135.46861029992,1,999999,8,1
1,6,44135.54797863716,999999,5,4,1
8,7,44135.54797863716,999999,5,5,1
5,5,44136.92703989843,6,999999,6,1
4,7,44139.122169974806,999999,2,5,1
8,3,44139.122169974806,999999,0,1,1
8,8,44139.122169974806,0,999999,6,1
2,3,44139.37929241439,3,6,1,1
6,6,44140.95490694992,999999,5,1,1
6,0,44142.633930725686,5,999999,6,1
5,5,44153.51695480603,1,1,999999,1
6,0,44153.51695480603,999999,5,6,1
5,6,44169.01987991052,999999,7,6,1
6,5,44171.15259252201,999999,8,5,1
5,4,44173.38918772758,5,2,999999,1
8,4,44173.38918772758,5,999999,0,1
1,5,44174.28713482492,0,999999,8,1
5,5,44174.692842906195,999999,3,8,1
4,4,44176.74068424445,999999,1,5,1
8,1,44176.74068424445,999999,5,8,1
8,5,44176.74068424445,1,999999,6,1
6,2,44181.61667289894,999999,5,4,1
1,5,44182.745656264866,999999,6,1,1
5,6,44182.745656264866,2,999999,1,1
6,4,44182.745656264866,999999,5,3,1
6,4,44182.745656264866,999999,8,5,1
5,5,44191.104156367386,999999,8,6,1
5,4,44194.985463424026,6,999999,8,1
5,5,44203.847108917,999999,2,5,1
6,5,44203.847108917,4,999999,1,1
5,6,44204.49527401237,5,999999,1,1
6,2,44204.49527401237,1,999999,5,1
6,8,44204.49527401237,999999,0,8,1
8,5,44204.49527401237,999999,1,6,1
1,5,44212.022564858686,999999,6,6,1
5,7,44212.022564858686,2,8,0,1
5,0,44214.457490252105,999999,6,1,1
5,8,44214.457490252105,999999,7,6,1
4,6,44217.975033999806,999999,1,4,1
5,5,44217.975033999806,999999,5,2,1
6,2,44217.975033999806,7,999999,6,1
5,8,44221.07153401615,999999,6,0,1
5,8,44221.07153401615,999999,6,1,1
6,0,44221.07153401615,999999,2,4,1
8,8,44230.95485934016,999999,1,1,1
1,4,44231.6854136031,999999,0,5,1
5,0,44231.6854136031,999999,2,1,1
5,4,44231.6854136031,999999,3,1,1
5,6,44233.924352424816,999999,1,0,1
1,5,44235.4209612635,999999,2,0,1
4,2,44235.4209612635,1,0,999999,1
5,2,44235.4209612635,6,999999,5,1
5,4,44244.15548435303,999999,8,6,1
6,6,44249.900392052106,0,8,999999,1
8,3,44253.614169016546,999999,2,5,1
6,6,44261.50834296985,8,999999,1,1
2,3,44263.25207046597,8,2,999999,1
5,3,44263.25207046597,6,8,999999,1
5,4,44263.25207046597,999999,0,6,1
8,5,44263.25207046597,5,999999,5,1
1,5,44273.767878900995,2,999999,6,1
5,0,44273.767878900995,999999,6,6,1
2,1,44276.95672312451,6,6,999999,1
8,2,44276.95672312451,999999,8,1,1
4,6,44279.20309521646,999999,5,6,1
6,2,44279.20309521646,5,1,999999,1
6,4,44279.20309521646,999999,999999,6,1
5,1,44286.91503874764,1,999999,6,1
5,3,44286.91503874764,999999,6,2,1
5,8,44286.91503874764,999999,999999,4,1
2,7,44293.27213429291,1,999999,6,1
4,1,44293.27213429291,999999,2,3,1
6,8,44293.27213429291,4,5,1,1
5,3,44294.02058433055,6,999999,1,1
8,1,44294.02058433055,999999,5,8,1
5,0,44294.14756879907,999999,0,6,1
5,4,44296.24651791183,999999,2,6,1
5,6,44296.24651791183,1,3,5,1
6,2,44296.24651791183,999999,1,5,1
5,4,44298.38803057595,999999,6,8,1
5,3,44298.94977678378,999999,5,2,1
5,8,44298.94977678378,6,999999,1,1
6,1,44307.498713115354,999999,4,8,1
1,2,44307.767249870245,999999,5,4,1
5,7,44307.767249870245,999999,6,1,1
6,7,44307.767249870245,999999,0,1,1
5,1,44308.63814507588,999999,5,2,1
6,1,44308.63814507588,999999,5,5,1
6,4,44314.64375180277,7,999999,5,1
8,3,44314.64375180277,999999,5,4,1
1,3,44316.50341594111,999999,6,5,1
1,5,44316.50341594111,999999,3,0,1
5,1,44316.50341594111,999999,6,5,1
5,6,44316.50341594111,5,999999,6,1
4,0,44317.09189518903,999999,3,2,1
5,5,44317.09189518903,0,999999,4,1
5,3,44321.34319443481,999999,0,1,1
5,2,44321.43985687136,8,999999,4,1
6,3,44321.43985687136,999999,5,8,1
5,6,44331.50671686739,999999,8,0,1
6,4,44331.50671686739,1,5,999999,1
1,8,44339.66908722682,999999,0,8,1
5,2,44339.66908722682,3,6,999999,1
5,3,44339.66908722682,8,6,5,1
6,6,44339.66908722682,999999,8,1,1
5,2,44340.83289344602,999999,5,5,1
6,5,44340.83289344602,999999,6,5,1
5,1,44341.069084741,999999,3,5,1
5,2,44341.069084741,3,999999,0,1
5,5,44341.069084741,999999,8,0,1
6,7,44343.25525310678,999999,5,3,1
5,0,44351.96015687379,8,999999,5,1
1,2,44353.520150275115,999999,5,1,1
6,3,44353.520150275115,999999,3,1,1
6,6,44356.50073140742,999999,2,5,1
1,5,44358.69936714046,999999,3,0,1
5,6,44358.69936714046,999999,6,6,1
8,5,44362.420996566216,1,999999,2,1
4,1,44363.67159528541,999999,4,2,1
5,5,44363.67159528541,999999,8,3,1
5,4,44366.87976983914,0,999999,5,1
1,6,44369.29854208087,999999,8,1,1
5,3,44369.29854208087,4,6,999999,1
4,2,44371.521618157385,999999,4,3,1
6,5,44371.521618157385,6,999999,6,1
4,5,44372.714831673205,1,999999,8,1
5,5,44372.714831673205,5,999999,1,1
6,5,44372.714831673205,8,999999,999999,1
5,1,44377.9252144597,999999,3,6,1
6,8,44377.9252144597,6,999999,5,1
5,0,44380.68664044611,999999,3,5,1
5,2,44380.68664044611,999999,0,6,1
1,2,44382.64143995653,999999,2,1,1
6,5,44382.64143995653,3,999999,8,1
6,6,44382.64143995653,1,999999,8,1
8,3,44388.4817415357,999999,5,6,1
1,6,44391.10867583669,999999,0,6,1
2,6,44391.10867583669,999999,2,5,1
6,6,44391.10867583669,5,999999,4,1
5,6,44391.56369250958,999999,6,6,1
6,0,44394.703044544796,999999,2,8,1
1,5,44395.70279462257,7,999999,2,1
8,2,44395.70279462257,999999,0,4,1
1,1,44405.12176772998,999999,5,2,1
5,8,44408.81246078608,4,999999,4,1
4,3,44410.713027187914,6,999999,3,1
6,8,44410.713027187914,999999,6,6,1
5,4,44413.82806256621,999999,5,8,1
6,5,44413.82806256621,0,999999,6,1
6,8,44413.82806256621,999999,0,5,1
6,2,44417.09363572841,8,4,5,1
5,5,44417.602085008446,5,999999,5,1
5,5,44428.68291353703,2,999999,1,1
1,6,44432.1005492415,999999,8,4,1
4,2,44432.60327924184,999999,8,0,1
6,2,44432.60327924184,999999,3,0,1
8,0,44432.60327924184,8,1,6,1
8,6,44438.94737204183,6,999999,3,1
6,1,44440.94345262171,5,8,999999,1
6,4,44440.94345262171,999999,2,3,1
6,6,44440.94345262171,999999,6,4,1
1,6,44443.27261270774,999999,1,4,1
6,5,44450.69584253688,8,999999,1,1
6,6,44450.69584253688,999999,8,2,1
5,3,44451.179434768324,999999,8,5,1
6,5,44452.42551850278,0,999999,6,1
1,4,44458.030414940076,999999,8,8,1
4,4,44458.030414940076,2,999999,4,1
5,2,44458.030414940076,999999,6,5,1
6,8,44464.6008537657,5,999999,2,1
8,2,44464.6008537657,999999,0,5,1
6,1,44465.95666873904,999999,0,2,1
5,6,44478.19800751032,0,999999,6,1
1,8,44481.78078479207,5,999999,2,1
2,2,44481.78078479207,999999,6,3,1
6,5,44481.78078479207,999999,0,3,1
6,5,44482.61653483762,4,1,999999,1
4,2,44485.24653414514,3,0,999999,1
6,1,44485.24653414514,999999,3,5,1
6,2,44485.90907282796,999999,1,5,1
1,6,44486.05759863532,5,999999,2,1
5,5,44486.05759863532,0,6,999999,1
6,2,44486.358808761885,5,0,8,1
6,2,44486.358808761885,999999,6,6,1
