accumulation,production
186.68644444444442,158.46508159038223
110.79955555555556,155.1711297246116
151.846,167.7293945644734
187.33388888888885,155.28053079503073
110.23366666666666,167.96497063302945
276.30822222222224,149.73767941563165
128.31244444444445,159.81477856520942
109.27377777777778,179.75405511122824
221.72244444444448,168.05275005816426
133.23066666666665,180.76494843814808
32.24177777777778,98.22319593981693
107.77022222222223,164.7775745106657
211.72455555555555,186.51300135349922
107.2871111111111,142.53831724724967
31.028,68.3368426114936
136.0781111111111,176.00307572588676
86.11677777777777,188.96510590369036
110.85577777777779,180.75689708114388
97.11822222222223,164.69756939310136
179.50311111111114,152.6855783490793
203.00344444444445,173.9333974126098
99.39244444444444,160.98871506089029
206.1038888888889,179.73034473700156
174.223,152.05636624619223
115.04977777777778,147.8528279124292
141.8428888888889,164.33543975066866
203.99833333333333,176.57134501559273
90.34755555555554,170.88698421849625
101.4481111111111,142.2434363970049
199.9557777777778,194.85837158818524
49.76144444444444,110.9076646252579
1.6846666666666663,38.55935987400254
107.14988888888888,152.49090025563225
119.0188888888889,156.1950325464577
69.95744444444443,146.81376535432327
287.832,124.14682155610514
101.19055555555556,186.70867830634907
149.91155555555557,191.45276791245965
100.965,151.73646519174306
130.62422222222222,184.84403615550832
111.3848888888889,183.69310615945585
120.34511111111111,199.56252150564046
112.83488888888888,157.2242165827838
141.82966666666667,171.35327166792663
117.25888888888889,155.0709774041315
113.91355555555555,153.93459136587776
258.18655555555557,142.8212535944041
198.096,168.16253137220286
334.97415730337076,145.41481381940127
169.22022222222222,154.9393028416377
116.83444444444444,192.5351432193046
102.46477777777778,158.269961399889
122.15177777777777,180.23243573819516
210.76322222222223,167.69746789212564
9.139888888888887,36.90791852420833
212.45755555555556,163.74258358894065
106.81577777777777,163.5869609800049
145.68555555555557,178.78998040829157
179.09244444444445,185.29656054175783
95.2881111111111,161.7403960642983
144.74355555555553,164.73380098469195
97.745,157.60046934004436
118.7611111111111,153.47732791443514
34.13699999999999,89.176504110858
119.65555555555557,171.7931144283712
163.25788888888889,176.13621121820302
92.07355555555556,161.53459441774012
121.9648888888889,170.11958663044646
105.81788888888889,172.08142232500524
304.50322222222223,127.19798366545116
208.37355555555555,176.31671179322984
238.58022222222223,156.77448394593517
89.06066666666666,174.6576669625382
125.45233333333333,194.74571726595775
189.23144444444446,170.47575444003581
107.01155555555556,146.01866362426225
140.88633333333334,157.84195212229574
191.77266666666668,182.59481613880615
162.46522222222222,159.97231567812526
128.26777777777778,170.21896111285332
