accumulation,fitted_production
17.742222222222217,13.685148946436666
22.93120875420875,17.418330604744344
28.120195286195283,21.032742251013953
33.30918181818181,24.53009168015057
38.49816835016835,27.91208668705928
43.687154882154886,31.18043506664516
48.876141414141415,34.33684461381328
54.06512794612795,37.38302312346873
59.25411447811448,40.3206783905166
64.443101010101,43.15151820986195
69.63208754208755,45.877250376409876
74.82107407407409,48.499582685065455
80.01006060606062,51.020222930733745
85.19904713804715,53.44087890831985
90.38803367003368,55.76325841272885
95.57702020202021,57.98906923886582
100.76600673400674,60.12001918163584
105.95499326599327,62.15781603594398
111.1439797979798,64.10416759669535
116.33296632996635,65.960781658795
121.52195286195288,67.72936601714801
126.71093939393941,69.41162846665948
131.89992592592594,71.00927680223447
137.08891245791247,72.52401881877809
142.277898989899,73.95756231119539
147.46688552188553,75.31161507439145
152.65587205387206,76.58788490327136
157.8448585858586,77.78807959274022
163.03384511784515,78.91390693770308
168.22283164983168,79.96707473306502
173.4118181818182,80.94929077373114
178.60080471380473,81.8622628546065
183.78979124579126,82.70769877059621
188.9787777777778,83.4873063166053
194.16776430976432,84.20279328753891
199.35675084175085,84.85586747830209
204.54573737373738,85.4482366837999
209.73472390572394,85.98160869893746
214.92371043771047,86.45769131861981
220.112696969697,86.87819233775207
225.30168350168353,87.24481955123929
230.49067003367006,87.55928075398656
235.6796565656566,87.82328374089896
240.86864309764312,88.0385363068816
246.05762962962967,88.2067462468395
251.2466161616162,88.32962135567777
256.43560269360273,88.40886942830151
261.62458922558926,88.44619825961577
266.8135757575758,88.44331564452564
272.0025622895623,88.40192937793621
277.19154882154885,88.32374725475253
282.3805353535354,88.21047706987973
287.5695218855219,88.06382661822286
292.75850841750844,87.88550369468699
297.94749494949497,87.67721609417718
303.1364814814815,87.44067161159857
308.3254680134681,87.17757804185624
313.5144545454546,86.88964317985523
318.70344107744114,86.57857482050059
323.89242760942767,86.24608075869746
329.0814141414142,85.89386878935092
334.27040067340073,85.52364670736605
339.45938720538726,85.1371223076479
344.6483737373738,84.73600338510154
349.8373602693603,84.32199773463206
355.02634680134685,83.89681315114456
360.2153333333334,83.4621574295441
365.4043198653199,83.0197383647358
370.59330639730643,82.5712637516247
375.78229292929296,82.11844138511596
380.9712794612795,81.66297906011448
386.160265993266,81.20658457152555
391.34925252525255,80.7509657142541
396.53823905723914,80.29783028320526
401.72722558922567,79.84888607328413
406.9162121212122,79.40584087939574
412.1051986531987,78.97040249644526
417.29418518518526,78.54427871933767
422.4831717171718,78.12917734297811
427.6721582491583,77.72680616227166
432.86114478114484,77.33887297212335
438.0501313131314,76.96708556743828
443.2391178451179,76.61315174312159
448.42810437710443,76.27877929407828
453.61709090909096,75.96567601521348
458.8060774410775,75.67554970143225
463.995063973064,75.41010814763968
469.18405050505055,75.1710591487408
474.37303703703714,74.9601104996408
479.56202356902367,74.77896999524461
484.7510101010102,74.62934543045746
489.9399966329967,74.51294460018433
495.12898316498325,74.43147529933033
500.3179696969698,74.38664532280063
505.5069562289563,74.3801624655001
510.69594276094284,74.41373452233397
515.8849292929294,74.48906928820736
521.073915824916,74.60787455802529
526.2629023569025,74.77185812669266
531.451888888889,74.98272778911495
