accumulation,production,density
335.94386666666674,8707.589372400002,4.854807395993837
377.352,9124.289770800002,4.926042296072508
456.2520333333333,8631.3035124,6.3257315233785825
351.63676666666674,8438.732834400002,5.234359756097562
340.71590000000003,8426.473982399999,5.061717791411043
381.0380333333334,8481.340711200002,5.248
418.9766333333334,9025.493917200001,5.933333333333333
447.9719666666667,9374.223873600002,6.853414634146342
361.97006666666664,8629.625682000002,4.964
357.64216666666664,8119.0670292,4.864191063174115
87.91616666666665,2355.9105036,2.004244186046512
438.1258,9067.4870604,6.260132547864507
364.9235,8541.6047928,5.344018547140649
388.9520666666667,9448.9652952,5.268459214501512
354.21543333333335,8282.095040400001,4.667469879518072
345.06960000000004,8319.4564992,4.869108761329305
381.14419999999996,9731.50509,5.65711915535445
448.0448333333334,8502.4041684,6.468471138845554
272.48026666666664,7281.515978400001,4.227071651090344
348.08526666666666,8904.3289896,5.630923824959482
452.63033333333334,9196.943630400001,6.112957317073171
371.7848666666667,8398.5166788,5.020509745127437
376.55989999999997,9015.196644,5.675818476499191
43.83496666666666,1682.9745204,1.5531543624161075
40.32023333333333,1569.3200376000002,1.3881914893617022
41.81216666666666,1590.7723428,1.2247232472324723
42.193166666666656,1554.9515124,1.4667474048442906
42.071466666666666,1565.1356616000003,1.5275213675213677
41.00573333333333,1447.9891908000002,1.780258302583026
32.95466666666667,1141.3504296,1.7146376811594206
33.33553333333332,1320.0650484,1.020749063670412
38.26143333333333,1276.2132132000002,1.0646899224806203
39.262299999999996,1338.7554672,1.217490494296578
10.733333333333327,441.4202748,0.9508982035928144
41.61796666666666,1728.368688,1.3051438848920864
40.53813333333332,1396.4566896000001,1.354108527131783
40.28993333333332,1506.8816256,1.6930268199233716
39.03339999999999,1507.7291064,1.2251503759398499
33.510999999999996,1158.0984576,1.4669230769230772
39.377333333333326,1496.0177292,1.851107382550336
39.59016666666666,1333.3970604,1.4986065573770493
27.372299999999996,1046.8042788000002,1.3838461538461537
38.80459999999999,1546.2017196000002,1.3361023622047243
49.24583333333334,1827.1198272000001,1.624148936170213
40.39359999999999,1373.1150384,1.3300342465753425
38.58163333333333,1441.1619816000002,1.2080379746835443
43.62383333333333,1674.0225000000003,1.378835341365462
42.89326666666666,1792.6789392,1.2413669064748203
38.50656666666666,1393.4475936000003,1.4637906137184116
35.07456666666666,1353.5372604000004,1.3450988142292493
33.810133333333326,1312.3692276000002,1.4570588235294117
41.27666666666666,1551.7417296,1.5489273356401383
38.962533333333326,1361.7093300000001,1.2933076923076923
30.930033333333327,1286.6140920000003,1.0823553719008265
40.85676666666666,1339.9147224000003,1.2069896193771628
37.50623333333333,1316.5483824000003,1.363822393822394
6.158266666666663,194.56526760000003,1.1359223300970873
40.34949999999999,1616.5222536,1.3953356890459363
46.13706666666666,1562.5489392000002,1.4452777777777779
