origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
5,3,43546.16307155579,999999,6,0,1
5,5,43546.16307155579,999999,5,6,1
6,1,43546.55196920489,999999,1,3,1
5,2,43547.98091937038,8,999999,4,1
1,4,43549.6096057156,999999,8,1,1
6,8,43549.6096057156,999999,3,6,1
1,8,43553.83011910861,999999,6,3,1
6,8,43553.88993094082,999999,1,6,1
1,6,43554.316467202174,999999,5,8,1
5,5,43557.004562654925,999999,6,0,1
8,8,43557.004562654925,999999,999999,6,1
6,5,43557.068514495,8,999999,6,1
8,2,43558.81082089617,1,6,999999,1
6,5,43559.14955005294,3,3,999999,1
4,4,43563.949494577784,999999,5,6,1
5,3,43563.949494577784,6,999999,8,1
5,6,43563.949494577784,8,999999,3,1
1,1,43565.46160239847,999999,7,2,1
5,2,43565.46160239847,999999,8,3,1
4,6,43569.13820251162,999999,1,8,1
6,0,43569.13820251162,999999,8,2,1
5,1,43569.151476407205,1,999999,3,1
6,8,43569.151476407205,999999,3,6,1
4,0,43570.756870844874,3,999999,0,1
6,2,43570.756870844874,8,999999,1,1
1,6,43576.432186363054,2,5,999999,1
1,8,43576.432186363054,999999,6,3,1
4,0,43576.432186363054,999999,1,3,1
4,0,43581.02564294387,6,999999,6,1
6,1,43585.49374082328,999999,6,0,1
6,3,43592.46665787462,8,1,5,1
4,3,43592.90716352091,999999,7,2,1
4,4,43597.420072412904,999999,1,6,1
5,2,43598.2647411542,8,999999,1,1
5,5,43598.2647411542,999999,2,0,1
6,6,43598.2647411542,1,999999,6,1
2,8,43599.496365908926,1,5,999999,1
5,2,43599.496365908926,999999,6,2,1
6,0,43599.496365908926,5,999999,8,1
5,3,43611.40204640232,2,3,999999,1
6,3,43611.40204640232,7,1,999999,1
5,2,43618.78928355491,999999,6,5,1
5,7,43626.294152657865,3,999999,1,1
1,6,43639.01842713166,5,3,999999,1
5,4,43640.80640733125,6,8,5,1
1,0,43642.70103686193,2,5,7,1
1,3,43642.70103686193,999999,4,5,1
6,0,43642.70103686193,999999,4,6,1
5,4,43643.04964657025,999999,3,5,1
5,6,43644.91484548265,2,999999,6,1
4,2,43645.96737637034,5,999999,0,1
4,8,43645.96737637034,999999,3,1,1
5,1,43646.826133588846,999999,3,8,1
6,2,43647.70823319741,3,8,999999,1
6,5,43647.70823319741,1,5,6,1
5,6,43652.159547563664,999999,2,4,1
6,1,43652.159547563664,999999,8,3,1
5,6,43653.63842241051,999999,4,5,1
6,1,43653.63842241051,4,999999,2,1
6,5,43653.63842241051,6,1,2,1
5,3,43657.38410842077,999999,0,5,1
5,6,43657.38410842077,999999,5,1,1
6,5,43661.06133065057,5,8,6,1
1,5,43669.370785176994,6,999999,3,1
6,3,43673.55010927026,999999,4,1,1
5,5,43675.2930689006,4,1,999999,1
6,7,43675.2930689006,3,999999,1,1
1,8,43680.11618443836,999999,6,5,1
4,3,43680.11618443836,999999,5,2,1
5,5,43680.11618443836,999999,3,4,1
2,5,43683.00455025971,999999,5,5,1
4,1,43683.00455025971,0,2,999999,1
6,7,43683.00455025971,999999,6,5,1
8,7,43685.55742696272,999999,8,8,1
6,3,43690.1027402563,6,999999,8,1
1,5,43696.199779507566,999999,4,6,1
6,3,43696.199779507566,8,2,999999,1
2,4,43699.134808853225,999999,6,8,1
5,8,43702.4322457161,999999,1,3,1
8,3,43703.00483342138,1,5,999999,1
5,2,43706.35210808406,1,3,999999,1
6,3,43706.35210808406,5,8,5,1
5,5,43708.926131019274,2,0,999999,1
4,5,43719.98335559741,999999,6,5,1
5,6,43720.65578500021,999999,2,8,1
5,0,43721.89366284133,2,999999,3,1
5,1,43721.89366284133,8,999999,6,1
5,2,43721.89366284133,8,0,999999,1
6,1,43722.25452824152,999999,3,3,1
6,5,43722.25452824152,999999,1,0,1
6,6,43722.25452824152,3,999999,6,1
8,1,43725.89077375893,999999,5,3,1
1,6,43727.25710975328,999999,8,5,1
8,2,43727.25710975328,1,0,6,1
5,5,43733.97355473446,999999,4,1,1
6,2,43737.13953513474,999999,5,6,1
6,3,43737.13953513474,999999,5,6,1
2,4,43739.981321663705,999999,2,1,1
2,6,43751.73649046916,5,999999,0,1
5,7,43751.73649046916,999999,4,4,1
6,2,43751.95403256449,3,1,999999,1
1,2,43754.07377439937,999999,3,6,1
5,2,43754.07377439937,999999,4,0,1
5,1,43754.27975029628,999999,1,4,1
6,3,43754.27975029628,999999,8,5,1
5,5,43755.99321711518,999999,0,3,1
5,5,43755.99321711518,999999,8,0,1
5,0,43766.988635666174,3,999999,4,1
5,5,43766.988635666174,999999,4,8,1
4,4,43767.26752620162,999999,7,1,1
5,2,43767.26752620162,999999,1,0,1
6,8,43767.26752620162,999999,6,1,1
5,6,43767.76964205124,999999,3,8,1
6,6,43767.76964205124,5,999999,5,1
6,2,43768.36993964316,999999,8,1,1
5,5,43772.87559528413,6,3,999999,1
5,6,43772.87559528413,999999,5,1,1
8,5,43772.87559528413,999999,2,5,1
4,1,43776.11883258914,999999,6,8,1
2,4,43784.68380602831,5,999999,5,1
8,1,43791.78346832806,999999,5,6,1
6,4,43792.74985378477,7,999999,5,1
8,1,43792.74985378477,2,999999,3,1
8,1,43792.74985378477,999999,4,4,1
5,2,43799.19432826526,1,999999,999999,1
4,8,43803.05301324243,999999,6,3,1
5,4,43803.05301324243,999999,5,1,1
5,2,43803.25656690039,999999,1,6,1
2,2,43812.10620898266,4,5,999999,1
5,5,43812.10620898266,999999,2,0,1
6,8,43812.10620898266,5,999999,7,1
5,1,43812.37386410331,999999,3,0,1
6,2,43817.43756836971,999999,8,3,1
4,4,43818.79816442808,999999,1,2,1
8,3,43818.79816442808,999999,1,5,1
8,6,43818.79816442808,5,999999,2,1
4,1,43821.37854806521,999999,6,5,1
5,1,43822.056904251775,3,999999,6,1
5,2,43822.056904251775,999999,6,6,1
1,5,43826.0980820664,999999,5,2,1
5,0,43826.0980820664,999999,5,3,1
5,4,43826.0980820664,999999,2,1,1
6,3,43826.0980820664,0,999999,5,1
6,6,43826.0980820664,5,3,999999,1
8,8,43826.115057739815,999999,0,1,1
8,8,43826.115057739815,999999,6,6,1
6,2,43833.988059153206,0,999999,6,1
8,6,43842.22505552751,0,7,3,1
6,1,43844.659236952386,999999,5,6,1
4,1,43855.51935749018,3,999999,4,1
4,1,43855.51935749018,999999,7,3,1
6,5,43855.51935749018,6,3,999999,1
5,3,43858.16443006399,1,999999,0,1
5,2,43860.30147140014,999999,8,0,1
6,2,43860.30147140014,8,6,5,1
1,2,43863.72496196164,5,999999,2,1
6,6,43863.74448212136,999999,1,3,1
4,2,43866.474107952126,5,999999,0,1
5,8,43866.474107952126,999999,2,5,1
6,2,43866.474107952126,999999,5,6,1
5,6,43868.310182542904,999999,6,5,1
5,6,43869.11689567171,1,999999,6,1
8,3,43869.11689567171,999999,4,0,1
1,2,43873.741101716594,3,6,0,1
6,3,43873.741101716594,999999,8,0,1
6,2,43874.570882608845,8,2,999999,1
1,6,43882.34932224497,999999,5,5,1
6,5,43882.34932224497,999999,3,1,1
1,4,43882.483202310446,3,999999,8,1
2,2,43882.483202310446,999999,6,0,1
8,0,43882.483202310446,6,999999,1,1
5,5,43884.11400604602,1,999999,2,1
8,2,43884.11400604602,999999,0,5,1
8,8,43884.11400604602,999999,2,1,1
1,6,43897.05810521572,999999,2,6,1
5,1,43897.05810521572,4,2,3,1
5,4,43897.05810521572,999999,0,2,1
5,8,43897.05810521572,999999,5,2,1
4,2,43900.20618597855,999999,6,7,1
6,2,43900.20618597855,1,999999,5,1
5,1,43900.605792466115,999999,2,4,1
5,6,43900.605792466115,999999,1,5,1
6,2,43900.605792466115,999999,3,5,1
1,5,43901.68840035899,999999,5,2,1
5,4,43901.68840035899,999999,1,5,1
1,3,43902.02879392239,6,999999,0,1
2,8,43902.02879392239,0,999999,4,1
2,4,43903.48404678901,999999,5,5,1
4,0,43903.48404678901,999999,8,5,1
5,0,43906.212418502044,999999,3,8,1
2,6,43906.26844628106,8,999999,1,1
5,3,43907.08147781621,6,999999,0,1
5,8,43907.08147781621,4,999999,5,1
6,5,43907.919704478234,2,999999,4,1
2,3,43908.91249216376,999999,5,1,1
4,2,43908.916769872485,4,999999,4,1
5,4,43908.916769872485,999999,6,3,1
8,3,43910.76962337071,999999,6,1,1
4,8,43911.47116531808,3,5,999999,1
5,6,43911.47116531808,999999,5,5,1
5,5,43917.26665213373,999999,1,5,1
5,8,43917.26665213373,2,8,999999,1
6,6,43919.06208029817,999999,3,5,1
4,2,43922.643218010126,6,3,999999,1
4,3,43922.643218010126,0,999999,8,1
4,6,43922.643218010126,999999,1,6,1
6,6,43922.643218010126,2,999999,7,1
8,5,43923.45264610266,1,5,999999,1
1,7,43925.480518604076,999999,8,8,1
4,7,43928.1486207238,999999,6,1,1
8,7,43928.1486207238,3,999999,0,1
6,0,43930.424475208536,6,999999,6,1
5,6,43938.04342136614,3,8,999999,1
5,6,43940.29570241025,0,999999,2,1
6,3,43940.29570241025,999999,2,6,1
8,1,43942.410951750426,999999,1,8,1
6,5,43943.59818645634,5,8,999999,1
8,0,43943.59818645634,5,999999,1,1
1,6,43945.64919675185,999999,6,3,1
6,1,43945.64919675185,0,999999,5,1
8,6,43948.661776154004,5,999999,2,1
5,6,43949.77941084776,999999,7,0,1
8,3,43951.76569203378,5,1,999999,1
5,8,43955.61303908003,0,999999,1,1
6,5,43955.61303908003,5,2,999999,1
6,8,43955.61303908003,999999,1,6,1
5,1,43956.45360349183,6,3,999999,1
6,5,43956.45360349183,999999,0,6,1
5,4,43963.7687996757,2,7,999999,1
5,7,43965.95188457503,999999,0,5,1
6,1,43968.18667330098,999999,2,5,1
6,3,43970.78531709472,999999,5,0,1
5,4,43971.665075535224,999999,1,0,1
6,0,43971.665075535224,999999,0,3,1
5,1,43976.69733125023,3,0,2,1
5,0,43977.326871024736,999999,3,6,1
5,5,43977.326871024736,999999,3,6,1
8,3,43977.326871024736,999999,5,0,1
2,4,43984.343347590104,999999,1,0,1
4,5,43984.343347590104,1,2,1,1
5,1,43984.343347590104,1,999999,8,1
1,2,43995.32412013215,3,6,0,1
8,8,43999.753558132536,999999,2,2,1
1,3,44004.27821985106,999999,0,8,1
1,4,44004.27821985106,999999,3,8,1
4,5,44004.27821985106,999999,1,4,1
5,7,44007.61130510218,999999,1,7,1
5,4,44014.177278607596,3,2,999999,1
5,3,44020.155677072355,999999,1,2,1
6,0,44020.155677072355,999999,1,8,1
4,6,44028.53733373202,999999,5,3,1
1,2,44033.59575318077,999999,5,2,1
4,8,44036.88375384147,999999,2,6,1
5,1,44042.466646377,7,999999,5,1
5,5,44042.58615679638,999999,1,6,1
5,8,44043.45392889573,999999,6,2,1
5,2,44045.83957073207,999999,3,1,1
5,8,44045.83957073207,7,4,5,1
6,1,44048.09025538662,5,999999,3,1
6,4,44048.09025538662,999999,5,3,1
6,8,44048.09025538662,999999,1,0,1
5,2,44049.00525268204,999999,6,3,1
1,1,44051.67628378657,999999,3,5,1
5,0,44061.156870876795,999999,5,5,1
5,8,44061.18538991733,7,4,5,1
8,8,44062.48928108404,7,999999,4,1
5,2,44068.53604681114,999999,8,1,1
5,3,44068.53604681114,1,999999,6,1
5,5,44068.53604681114,0,999999,3,1
4,7,44072.46815668213,5,999999,5,1
5,2,44072.46815668213,999999,6,5,1
5,8,44072.46815668213,0,999999,1,1
5,2,44077.84855887245,0,3,999999,1
2,3,44080.67978958406,999999,6,3,1
6,3,44080.67978958406,999999,8,6,1
6,2,44082.69444139148,999999,2,8,1
6,2,44089.3861856384,6,999999,4,1
6,1,44098.96918809648,999999,3,2,1
6,5,44098.96918809648,999999,5,1,1
6,6,44100.7544832932,1,999999,3,1
1,3,44104.445481966475,999999,8,0,1
5,2,44104.445481966475,999999,6,5,1
1,6,44110.93397733245,999999,5,999999,1
4,3,44111.51087096608,999999,6,2,1
6,0,44113.76634401077,999999,8,5,1
6,7,44113.76634401077,3,999999,5,1
5,3,44119.67013105942,999999,0,6,1
5,5,44124.09099416592,6,999999,0,1
4,3,44125.1126650425,999999,5,8,1
4,5,44125.607954554944,999999,1,4,1
6,3,44125.607954554944,999999,0,1,1
8,1,44125.607954554944,999999,3,8,1
8,3,44125.607954554944,999999,5,4,1
5,3,44128.87700239327,999999,2,6,1
8,3,44128.87700239327,999999,1,6,1
6,8,44132.04149480829,8,999999,6,1
1,3,44132.81500595538,6,999999,4,1
5,5,44136.348969787374,5,6,999999,1
8,8,44136.348969787374,999999,3,6,1
1,1,44137.79348817038,1,999999,5,1
5,5,44137.79348817038,999999,1,4,1
5,1,44138.00786561797,8,2,4,1
1,6,44139.45043435033,0,999999,3,1
1,7,44139.45043435033,3,4,999999,1
6,3,44139.45043435033,6,999999,8,1
6,8,44142.42448070049,999999,0,2,1
1,1,44144.07505938746,999999,2,6,1
2,8,44144.07505938746,999999,5,0,1
4,2,44144.13329663188,2,999999,0,2
5,5,44145.14066499321,4,3,999999,1
5,7,44149.73553020216,999999,6,5,1
8,0,44149.73553020216,999999,7,3,1
8,7,44149.73553020216,8,999999,2,1
6,1,44150.30978447616,6,3,999999,1
6,5,44153.528089096726,6,0,1,1
5,5,44154.51075928741,999999,3,6,1
6,6,44154.51075928741,999999,0,0,1
1,1,44154.85582603442,999999,7,8,1
5,2,44157.53796841103,999999,1,0,1
8,3,44157.53796841103,1,999999,5,1
5,0,44161.768416495,6,999999,8,1
4,7,44183.74372238563,5,999999,1,1
4,0,44184.80776522483,999999,5,5,1
5,1,44184.80776522483,999999,1,3,1
5,3,44185.02714528425,6,999999,1,1
6,1,44185.02714528425,999999,3,0,1
5,5,44191.17554328901,999999,0,5,1
4,0,44200.05807402271,999999,8,2,1
6,6,44200.05807402271,7,999999,2,1
6,6,44201.29103681873,999999,2,6,1
5,8,44201.61487729351,2,999999,3,1
5,2,44206.10320868428,999999,6,6,1
8,5,44206.10320868428,6,8,3,1
5,6,44208.64427399119,1,999999,8,1
5,5,44209.47625665737,0,999999,1,1
6,5,44209.47625665737,2,999999,1,1
5,5,44212.121265508955,0,999999,1,1
5,6,44212.121265508955,999999,6,5,1
6,5,44212.121265508955,4,0,6,1
5,5,44213.273536325425,2,999999,3,1
8,1,44214.24130370958,999999,6,2,1
5,3,44216.34584371185,2,999999,7,1
2,3,44222.168955799665,8,5,999999,1
1,6,44225.28493371703,999999,1,2,1
5,5,44225.28493371703,0,999999,5,1
4,5,44228.092369716775,999999,6,3,1
5,5,44228.092369716775,3,999999,2,1
2,8,44228.31411457518,999999,6,7,1
6,6,44228.31411457518,999999,5,0,1
1,3,44229.62283589915,999999,8,5,1
6,5,44229.62283589915,999999,6,5,1
6,3,44239.61099127592,999999,0,2,1
6,3,44239.61099127592,999999,8,2,1
6,5,44240.86627248671,999999,8,6,1
6,5,44240.86627248671,999999,8,7,1
5,2,44243.942755150376,6,999999,6,1
5,6,44243.942755150376,999999,5,8,1
1,6,44244.03526854692,999999,6,0,1
4,0,44244.03526854692,6,999999,5,1
8,2,44244.03526854692,1,0,6,1
5,3,44246.47621645001,999999,8,6,1
1,3,44247.45650739864,999999,1,5,1
4,0,44247.45650739864,999999,3,8,1
1,0,44248.61331041581,5,999999,6,1
4,4,44259.264942881804,999999,3,0,1
5,4,44259.264942881804,999999,0,6,1
6,8,44259.264942881804,1,999999,6,1
1,1,44262.129446200524,1,999999,5,1
6,1,44262.129446200524,999999,6,5,1
4,3,44272.574376422475,999999,2,5,1
5,5,44272.574376422475,999999,1,0,1
2,3,44276.09061949807,999999,6,5,1
2,5,44276.09061949807,3,999999,1,1
4,6,44276.09061949807,8,1,0,1
6,3,44276.09061949807,4,999999,8,1
5,1,44278.72625880369,999999,0,6,1
5,6,44278.72625880369,999999,8,5,1
6,6,44278.72625880369,999999,8,6,1
1,3,44279.823632175954,999999,5,4,1
1,8,44280.839331252886,0,999999,2,1
1,4,44282.33697069754,999999,5,8,1
6,2,44282.33697069754,999999,5,8,1
1,7,44286.84989345302,8,3,5,1
6,3,44286.84989345302,999999,0,1,1
4,3,44289.11330213946,8,999999,0,1
5,0,44289.11330213946,999999,5,1,1
1,0,44289.342436593615,999999,1,8,1
5,4,44289.342436593615,0,999999,4,1
5,7,44289.342436593615,3,999999,1,1
1,0,44290.10808747303,5,999999,3,1
5,8,44290.10808747303,999999,5,6,1
6,5,44291.2214938674,6,1,999999,1
8,7,44291.2214938674,999999,1,5,1
5,3,44292.72825877565,999999,1,0,1
1,1,44297.54162420936,6,3,3,1
6,6,44298.189901451144,999999,8,8,1
8,6,44298.189901451144,1,999999,6,1
5,4,44301.44411703916,6,999999,3,1
6,7,44301.44411703916,999999,8,5,1
6,0,44303.64175535635,999999,0,8,1
5,1,44310.78144097188,999999,6,3,1
6,3,44310.78144097188,999999,5,1,1
1,3,44310.805912306074,5,5,999999,1
5,2,44310.805912306074,999999,1,5,1
6,1,44310.805912306074,5,999999,5,1
6,2,44310.805912306074,8,999999,0,1
5,6,44316.55740476509,999999,1,5,1
6,4,44316.55740476509,999999,5,1,1
2,3,44318.80987753441,8,999999,5,1
5,2,44318.80987753441,999999,8,3,1
1,5,44321.93897886598,999999,1,6,1
6,3,44322.491294017214,999999,6,5,1
1,7,44326.61065648385,0,999999,5,1
5,8,44326.61065648385,999999,0,3,1
6,8,44326.61065648385,999999,6,5,1
5,6,44328.741561555405,3,999999,5,1
6,4,44328.741561555405,5,999999,6,1
5,0,44335.804629787795,999999,3,6,1
6,6,44335.804629787795,999999,6,5,1
8,7,44335.804629787795,6,999999,8,1
5,5,44340.68769629093,999999,5,5,1
8,8,44340.68769629093,8,999999,6,1
1,0,44352.220773414716,8,999999,6,1
1,1,44352.220773414716,0,8,999999,1
1,5,44352.220773414716,8,999999,3,1
1,6,44354.12524040269,2,999999,0,1
6,5,44356.44510537156,999999,2,3,1
5,0,44363.03367617465,999999,6,5,1
6,1,44363.03367617465,999999,6,5,1
2,2,44364.83701078885,999999,5,6,1
4,1,44364.83701078885,0,5,8,1
5,6,44365.52318999861,8,999999,8,1
6,2,44365.52318999861,8,999999,1,1
5,1,44366.11073527945,999999,999999,0,1
5,3,44366.11073527945,5,999999,5,1
1,6,44367.24307245224,999999,8,2,1
1,5,44368.9379154523,2,999999,0,1
5,1,44368.9379154523,999999,0,5,1
5,3,44368.9379154523,4,999999,6,1
1,0,44370.59249240178,999999,3,4,1
8,6,44388.22157413047,5,1,999999,1
5,2,44389.093224373726,999999,8,1,1
2,0,44391.66475150601,999999,5,5,1
5,3,44391.66475150601,8,6,8,1
6,6,44392.805442341676,6,999999,2,1
5,1,44404.2896868052,3,999999,6,1
6,5,44404.2896868052,6,999999,2,1
5,8,44405.87755015053,1,999999,1,1
6,0,44406.371972003435,999999,8,4,1
5,3,44411.050294745204,999999,0,5,1
8,3,44411.050294745204,1,6,5,1
1,2,44414.77226560845,999999,3,5,1
5,0,44414.77226560845,999999,6,5,1
5,3,44414.77226560845,999999,5,6,1
5,5,44414.77226560845,3,8,999999,1
1,2,44417.58059305836,1,6,2,1
1,3,44417.58059305836,999999,8,1,1
8,3,44419.18928450359,6,999999,0,1
1,5,44424.1801119263,999999,6,6,1
2,3,44434.10506429503,1,8,5,1
6,2,44434.10506429503,999999,3,5,1
1,3,44434.3796969274,999999,4,6,1
6,1,44434.3796969274,999999,7,2,1
6,5,44434.3796969274,999999,6,3,1
5,6,44434.446869770516,3,999999,5,1
6,6,44434.7469910021,4,8,999999,1
8,1,44434.7469910021,999999,0,2,1
8,6,44435.90547188187,2,5,999999,1
4,8,44439.9497385133,0,999999,8,1
8,8,44439.9497385133,1,999999,0,1
5,5,44443.20133175834,999999,1,3,1
4,8,44444.46746890534,8,999999,5,1
5,2,44450.25768444685,8,999999,1,1
5,2,44450.25768444685,999999,6,5,1
5,8,44450.25768444685,999999,5,1,1
6,6,44451.38339530211,999999,5,0,1
5,1,44457.84109257329,999999,2,8,1
6,3,44465.50931429886,999999,6,5,1
2,2,44467.152655862985,999999,8,8,1
1,2,44470.34097652053,999999,3,6,1
1,3,44470.34097652053,999999,6,0,1
5,1,44474.44472685247,5,999999,6,1
5,3,44478.916712286584,999999,8,4,1
1,5,44485.87425754966,999999,6,1,1
5,5,44485.87425754966,1,5,999999,1
5,5,44485.87425754966,8,4,999999,1
5,3,44487.5633787209,999999,6,2,1
5,7,44487.5633787209,3,999999,6,1
4,8,44504.15521791738,999999,5,5,1
1,6,44506.62471680112,999999,1,2,1
