origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
6,5,43358.49507986654,999999,5,4,1
6,1,43364.66834944437,6,1,999999,1
8,6,43364.66834944437,0,999999,6,1
1,8,43370.3228461055,999999,2,5,1
5,7,43371.89326305972,2,6,6,1
8,7,43371.89326305972,0,6,999999,1
4,3,43374.61219949125,999999,5,1,1
5,2,43374.61219949125,999999,8,6,1
4,0,43377.18791278674,999999,1,5,1
1,3,43382.24037267262,8,999999,4,1
6,1,43382.24037267262,999999,6,8,1
6,5,43382.24037267262,4,999999,2,1
6,3,43386.44157124316,5,999999,8,1
8,8,43386.44157124316,999999,5,8,1
8,8,43386.75853468031,999999,6,1,1
1,5,43399.290971717615,999999,4,6,1
1,8,43399.290971717615,999999,6,8,1
4,1,43401.18794127515,5,2,6,1
6,8,43401.18794127515,999999,6,3,1
4,5,43408.095770968874,999999,6,3,1
4,6,43410.83722082493,999999,5,999999,1
6,1,43411.411089761576,999999,8,8,1
6,1,43414.68308036117,999999,1,8,1
6,3,43416.00840529906,2,5,6,1
4,4,43416.04833570692,8,999999,6,1
5,0,43416.04833570692,999999,5,3,1
5,4,43421.440920453795,999999,5,8,1
5,6,43421.440920453795,999999,7,4,1
8,1,43421.440920453795,999999,6,6,1
8,8,43421.440920453795,999999,2,0,1
5,5,43422.132726728916,999999,7,6,1
5,1,43425.72302292392,999999,6,5,1
6,2,43426.78137149447,999999,1,3,1
2,5,43433.5271614286,6,999999,2,1
6,1,43433.5271614286,7,2,6,1
5,2,43435.53221091446,999999,6,6,1
5,1,43436.24721894999,999999,8,2,1
5,0,43437.49225106467,5,999999,0,1
5,6,43438.28093752175,6,4,999999,1
8,6,43450.13749571459,999999,2,1,1
1,1,43450.29074858826,999999,3,2,1
4,6,43450.29074858826,6,999999,1,1
5,6,43450.29074858826,5,4,3,1
1,0,43452.0333568995,999999,6,5,1
5,4,43452.0333568995,8,6,5,1
5,3,43452.17226320652,0,4,999999,1
6,6,43452.17226320652,999999,1,8,1
4,0,43454.06929762252,999999,5,8,1
5,0,43454.06929762252,999999,1,7,1
4,5,43454.711664998,4,999999,7,1
6,1,43460.72006998768,3,6,5,1
6,7,43460.72006998768,999999,1,2,1
5,0,43461.72279690646,999999,3,6,1
5,5,43462.10578597949,999999,6,6,1
8,0,43464.02261131992,6,5,6,1
1,5,43474.314806855284,6,0,999999,1
4,0,43474.314806855284,6,6,3,1
5,2,43474.314806855284,5,999999,3,1
6,1,43474.314806855284,8,999999,2,1
1,5,43474.70472558541,2,3,999999,1
4,2,43474.70472558541,999999,1,5,1
5,6,43479.02979504976,6,1,999999,1
4,2,43482.50580965531,999999,6,3,1
4,1,43498.219254114105,999999,5,2,1
4,0,43501.83066967425,5,6,999999,1
6,6,43505.73827940275,5,999999,1,1
5,1,43506.9515253981,999999,8,5,1
6,1,43506.9515253981,6,999999,8,1
5,0,43507.700555379655,0,999999,8,1
1,6,43508.37949191285,3,4,2,1
4,6,43508.37949191285,0,6,1,1
6,0,43508.37949191285,8,999999,6,1
6,0,43508.37949191285,999999,5,5,1
1,7,43509.032966210136,999999,2,1,1
5,6,43509.032966210136,999999,3,8,1
5,8,43509.032966210136,999999,8,1,1
5,3,43513.68349593845,999999,0,8,1
5,6,43517.31521275875,7,999999,5,1
6,1,43517.31521275875,6,999999,4,1
1,3,43523.66283297472,999999,2,4,1
6,6,43541.44891459633,999999,5,0,1
6,1,43542.309346785805,999999,5,6,1
6,2,43542.309346785805,999999,6,0,1
6,5,43542.309346785805,999999,3,6,1
5,8,43542.48903329818,999999,1,6,1
6,1,43542.48903329818,6,999999,8,1
5,6,43544.07229113074,999999,3,5,1
8,4,43544.07229113074,2,999999,6,1
6,5,43544.222791345404,999999,0,8,1
4,3,43546.14558614602,999999,2,4,1
5,4,43546.14558614602,999999,0,6,1
8,4,43546.14558614602,999999,1,5,1
8,2,43550.68376673316,2,1,999999,1
1,3,43552.00581411745,999999,5,5,1
5,8,43552.00581411745,999999,0,1,1
5,5,43552.63273940618,999999,3,1,1
5,6,43552.63273940618,1,999999,3,1
6,2,43555.267991119275,999999,4,0,1
6,8,43555.267991119275,999999,1,3,1
1,5,43562.38584326457,2,0,999999,1
2,6,43562.38584326457,999999,6,1,1
1,6,43563.175811849374,8,8,7,1
5,6,43563.973956450056,8,999999,2,1
5,8,43564.503900592696,999999,3,5,1
8,2,43564.503900592696,999999,1,4,1
2,1,43566.618520754324,999999,2,5,1
4,7,43566.618520754324,999999,4,5,1
8,6,43566.618520754324,0,999999,2,1
5,5,43569.831468841796,6,8,6,1
6,2,43569.831468841796,999999,6,0,1
6,2,43573.692328009274,999999,0,1,1
6,0,43573.69970530538,999999,5,5,1
4,6,43576.29883964396,8,2,999999,1
6,5,43576.29883964396,3,3,5,1
5,1,43587.64326070205,999999,6,5,1
6,5,43587.64326070205,5,999999,3,1
6,7,43587.64326070205,3,999999,8,1
5,3,43594.183885534774,999999,1,6,1
5,8,43594.183885534774,999999,6,3,1
6,0,43594.183885534774,5,5,999999,1
5,7,43595.454250714196,999999,5,4,1
6,6,43595.454250714196,6,999999,5,1
1,4,43595.71544945107,999999,2,6,1
5,1,43595.71544945107,999999,3,3,1
5,0,43597.49445269528,999999,4,6,1
1,1,43604.22262446512,999999,6,5,1
6,5,43608.91355051828,0,999999,5,1
4,0,43612.42849176339,6,999999,5,1
5,5,43612.42849176339,999999,1,0,1
1,8,43613.498610916315,999999,2,5,1
5,4,43613.498610916315,1,999999,6,1
6,3,43613.498610916315,999999,1,6,1
5,0,43613.74392670801,999999,5,3,1
5,6,43613.74392670801,2,999999,8,1
5,0,43617.404713945245,999999,3,6,1
5,5,43617.404713945245,2,0,999999,1
1,6,43622.62596283612,0,999999,999999,1
6,1,43622.62596283612,8,999999,2,1
6,5,43622.62596283612,0,999999,3,1
8,3,43622.62596283612,999999,6,0,1
5,0,43622.74481092582,999999,8,6,1
5,2,43622.74481092582,999999,0,2,1
6,5,43623.178962975624,999999,0,6,1
6,6,43624.484119451794,2,999999,6,1
5,5,43625.48839104674,999999,2,999999,1
6,2,43630.55181058763,3,999999,0,1
6,5,43631.00055957512,999999,1,6,1
8,5,43633.44779114443,999999,2,8,1
8,8,43633.44779114443,6,999999,6,1
2,5,43646.35312467219,999999,7,5,1
6,3,43647.68981880296,6,999999,2,1
1,2,43649.122092333426,999999,0,5,1
5,2,43649.122092333426,999999,6,5,1
6,6,43649.122092333426,999999,2,5,1
5,2,43651.18755118986,3,6,999999,1
5,6,43656.76261303402,999999,7,5,1
6,3,43656.76261303402,999999,8,0,1
1,1,43666.24776908389,0,999999,6,1
5,5,43666.24776908389,6,8,999999,1
5,6,43666.24776908389,3,999999,6,1
6,7,43666.24776908389,999999,3,6,1
6,6,43669.183658463204,999999,2,1,1
5,4,43669.25040998665,999999,8,5,1
6,1,43669.25040998665,999999,3,8,1
6,2,43669.6514093266,999999,1,6,1
6,6,43669.6514093266,999999,8,6,1
1,5,43670.00935133773,1,999999,2,1
6,2,43670.00935133773,999999,3,5,1
1,5,43672.769700347875,999999,6,3,1
5,1,43672.769700347875,999999,4,5,1
5,3,43672.769700347875,999999,6,6,1
8,0,43672.769700347875,1,0,999999,1
1,1,43675.004183097335,999999,4,6,1
5,1,43675.46491023945,999999,2,2,1
5,8,43675.46491023945,0,999999,7,1
5,8,43675.46491023945,6,3,999999,1
5,2,43684.36713452901,0,3,999999,1
6,1,43684.36713452901,6,999999,5,1
8,0,43692.643551673,999999,6,8,1
2,2,43692.650804687415,999999,1,0,1
5,5,43692.650804687415,999999,8,5,1
5,6,43692.650804687415,999999,6,0,1
1,5,43702.15549499702,999999,6,0,1
6,1,43702.15549499702,1,999999,8,1
6,4,43702.15549499702,8,1,2,1
8,4,43704.16142736363,6,999999,5,1
1,1,43708.49598495076,2,999999,8,1
5,6,43708.49598495076,999999,2,6,1
1,2,43720.06215891242,999999,0,6,1
4,0,43720.06215891242,999999,1,5,1
6,8,43720.06215891242,2,0,999999,1
4,5,43724.616188323154,0,999999,3,1
6,0,43724.616188323154,3,6,6,1
2,6,43732.180063959204,2,999999,3,1
5,2,43732.180063959204,999999,6,2,1
6,8,43732.180063959204,6,999999,1,1
6,5,43734.00518636118,1,999999,6,1
2,5,43737.57655978905,4,999999,8,1
5,5,43737.57655978905,6,999999,8,1
6,1,43740.119978414325,5,999999,6,1
2,0,43740.261654944356,1,5,8,1
5,4,43743.57279793655,999999,6,8,1
6,6,43743.57279793655,999999,1,5,1
5,4,43745.878255687654,999999,3,6,1
5,5,43745.878255687654,999999,7,8,1
6,2,43745.878255687654,999999,1,5,1
6,1,43746.58586497781,999999,3,8,1
6,0,43751.13054212033,4,999999,6,1
6,8,43751.13054212033,1,999999,8,1
5,8,43753.310389581755,6,0,6,1
6,1,43753.310389581755,999999,8,5,1
6,6,43753.310389581755,999999,2,2,1
5,2,43757.045950229956,999999,8,3,1
6,5,43757.045950229956,999999,4,2,1
5,2,43759.23612041752,999999,8,6,1
5,5,43759.23612041752,6,999999,8,1
5,5,43761.10349706008,999999,0,2,1
6,1,43761.10349706008,999999,5,6,1
6,7,43782.45102210295,3,999999,2,1
5,3,43783.14811161504,999999,5,6,1
4,1,43787.98711637322,3,999999,4,1
4,0,43792.60427655659,6,6,999999,1
5,1,43798.70732541481,6,3,999999,1
5,2,43798.70732541481,8,6,999999,1
6,6,43798.70732541481,3,8,5,1
5,2,43806.321904725126,1,6,8,1
5,5,43806.66960933556,5,999999,6,1
5,6,43806.66960933556,999999,6,1,1
1,8,43807.16856169801,6,8,5,1
5,1,43807.16856169801,3,2,999999,1
6,3,43807.16856169801,999999,1,6,1
6,5,43807.16856169801,999999,1,8,1
6,0,43810.24208118889,5,999999,5,1
6,0,43810.312408953316,4,6,2,1
6,0,43810.312408953316,4,999999,6,1
8,5,43810.312408953316,6,999999,3,1
5,1,43812.09623234898,999999,5,1,1
5,0,43813.003933435524,999999,1,2,1
5,1,43813.003933435524,999999,3,0,1
5,3,43813.003933435524,2,999999,6,1
1,2,43813.70869543195,0,6,999999,1
6,2,43813.75258354045,3,6,999999,1
8,0,43813.75258354045,8,8,999999,1
1,3,43814.21029502022,999999,1,6,1
6,2,43814.21029502022,999999,0,5,1
1,6,43819.27370824268,5,999999,0,1
2,1,43819.27370824268,5,999999,7,1
5,2,43819.27370824268,3,6,999999,1
5,3,43819.27370824268,999999,6,1,1
6,3,43819.27370824268,999999,6,6,1
5,1,43822.639251063956,999999,6,6,1
6,5,43822.639251063956,999999,6,2,1
8,2,43823.07540292372,0,999999,6,1
4,2,43825.57524071058,999999,6,6,1
8,2,43825.57524071058,999999,6,6,1
6,0,43828.480897013884,8,999999,2,1
5,4,43831.18543509081,999999,6,8,1
1,0,43832.59110813201,999999,999999,6,1
6,6,43832.62623871249,999999,4,6,1
5,4,43834.98186368341,8,5,999999,1
8,8,43840.26517797243,999999,3,0,1
5,5,43841.87456658568,4,0,999999,1
5,6,43841.87456658568,999999,8,5,1
6,4,43841.87456658568,999999,8,5,1
8,3,43841.87456658568,0,999999,5,1
5,0,43843.621163464806,4,999999,6,1
1,8,43844.02743212918,8,999999,5,1
5,1,43844.02743212918,3,1,5,1
5,1,43844.02743212918,999999,0,1,1
5,6,43844.02743212918,6,999999,2,1
6,1,43844.02743212918,2,999999,6,1
4,6,43846.6075359883,999999,5,2,1
5,0,43846.94589818991,0,999999,5,1
5,3,43846.94589818991,4,999999,6,1
5,4,43851.39323204362,999999,6,6,1
5,5,43853.26513603277,0,999999,6,1
5,5,43853.26513603277,8,999999,1,1
6,4,43853.26513603277,3,999999,3,1
1,8,43854.53019492898,6,999999,8,1
5,5,43854.53019492898,2,999999,6,1
8,4,43854.53019492898,5,999999,3,1
5,2,43855.54704841879,999999,0,8,1
5,4,43855.67411815746,999999,5,8,1
8,0,43855.67411815746,0,999999,4,1
4,1,43856.50151606109,999999,6,5,1
8,1,43856.50151606109,6,3,2,1
1,2,43856.877892922064,3,999999,5,1
5,4,43858.33364300942,999999,3,8,1
5,6,43858.33364300942,999999,0,4,1
6,5,43858.33364300942,999999,5,8,1
1,3,43859.389612126484,6,999999,5,1
5,0,43859.389612126484,999999,1,3,1
6,6,43865.03464270774,2,999999,4,1
1,2,43867.35251585139,999999,0,2,1
6,8,43867.35251585139,999999,1,5,1
1,5,43869.96552648078,999999,8,4,1
6,6,43871.67259285739,3,999999,6,1
4,5,43875.80789521623,4,2,999999,1
5,4,43876.72054707141,999999,8,6,1
5,6,43880.21439881698,3,2,999999,1
1,6,43880.65518520919,6,999999,2,1
4,3,43881.04095753462,5,999999,2,1
6,2,43881.04095753462,999999,6,5,1
5,4,43882.58089177577,999999,3,5,1
6,3,43882.58089177577,999999,7,6,1
5,1,43883.41145001264,999999,0,5,1
5,3,43883.41145001264,999999,1,0,1
6,3,43889.88539107693,8,999999,6,1
8,0,43889.88539107693,5,6,6,1
1,0,43894.202443893715,6,1,999999,1
5,2,43894.202443893715,1,5,999999,1
6,5,43894.202443893715,3,999999,4,1
1,4,43899.7219930288,999999,3,5,1
1,8,43899.7219930288,5,999999,8,1
5,4,43904.67105940595,6,6,999999,1
1,6,43906.85034694087,999999,0,3,1
4,6,43924.73920183409,2,999999,8,1
5,3,43924.73920183409,999999,8,2,1
8,8,43924.73920183409,1,999999,6,1
8,0,43925.80271405573,0,999999,4,1
1,6,43926.33997397821,999999,4,3,1
6,0,43926.33997397821,6,999999,2,1
8,3,43926.81883034864,999999,0,5,1
1,5,43928.914111144404,999999,4,4,1
6,4,43928.914111144404,999999,8,5,1
1,0,43929.46398867179,3,999999,5,1
4,5,43929.46398867179,999999,8,6,1
5,6,43929.46398867179,6,1,999999,1
6,1,43929.46398867179,999999,2,3,1
6,6,43929.46398867179,4,1,3,1
6,6,43929.46398867179,999999,6,1,1
4,8,43931.23951516927,5,6,5,1
1,6,43932.04521357189,5,999999,0,1
1,8,43932.04521357189,999999,6,4,1
4,2,43932.04521357189,999999,4,0,1
4,2,43932.47497369735,999999,0,6,1
6,2,43932.47497369735,3,999999,5,1
4,4,43936.55933778148,999999,5,8,1
1,6,43936.696215712116,5,999999,6,1
6,5,43936.696215712116,999999,6,2,1
1,0,43941.70372145957,6,999999,2,1
6,3,43941.70372145957,5,999999,8,1
2,1,43946.570315635414,999999,2,3,1
5,6,43946.570315635414,2,4,999999,1
5,0,43948.58847356194,999999,3,6,1
4,6,43949.445712237815,1,3,5,1
4,0,43953.3964890231,2,5,999999,1
1,8,43962.22958930275,999999,6,6,1
6,6,43962.22958930275,4,999999,5,1
1,5,43962.805862293084,6,999999,4,1
6,1,43963.95842147366,999999,5,1,1
1,6,43967.04820498023,999999,2,0,1
6,2,43967.04820498023,4,999999,2,1
1,2,43970.81754262046,999999,1,6,1
4,8,43970.81754262046,2,999999,1,1
6,7,43970.81754262046,999999,8,5,1
6,8,43970.81754262046,5,999999,4,1
1,8,43972.41209421366,999999,6,5,1
6,2,43976.38687560862,999999,5,6,1
6,6,43976.38687560862,1,999999,0,1
1,4,43979.68797689487,3,6,999999,1
5,5,43979.68797689487,3,5,999999,1
6,6,43979.68797689487,3,999999,2,1
6,6,43979.68797689487,999999,2,7,1
5,5,43979.9524782732,6,4,999999,1
6,4,43982.464085581756,999999,5,0,1
1,0,43985.679576122726,6,0,999999,1
6,0,43985.679576122726,999999,1,5,1
8,0,43985.679576122726,999999,5,6,1
6,5,43985.94813458947,5,999999,3,1
5,8,43994.61413020992,5,0,999999,1
1,3,43995.726455543554,999999,1,8,1
5,6,43995.726455543554,6,8,5,1
1,1,44005.17057156311,5,999999,5,1
4,0,44005.26074192081,999999,8,6,1
5,8,44005.26074192081,6,999999,1,1
6,0,44013.20768440358,999999,5,6,1
6,5,44013.20768440358,999999,6,6,1
1,2,44016.41718533625,999999,5,8,1
4,0,44018.84919109384,999999,1,8,1
5,5,44018.84919109384,6,999999,3,1
5,6,44018.84919109384,999999,0,3,1
5,3,44022.34624746591,6,999999,1,1
5,5,44022.34624746591,8,1,999999,1
2,1,44024.807966190536,0,999999,8,1
4,3,44024.807966190536,2,999999,0,1
6,2,44024.807966190536,999999,6,5,1
4,2,44025.253127919554,5,999999,0,1
5,0,44025.253127919554,999999,6,2,1
6,1,44025.253127919554,999999,1,0,1
5,4,44025.906701156004,2,0,999999,1
6,6,44025.906701156004,4,3,2,1
6,6,44025.906701156004,999999,6,1,1
1,4,44030.87833523885,999999,0,7,1
6,6,44031.40973952364,999999,1,3,1
2,6,44032.660833872666,999999,5,8,1
4,7,44032.660833872666,5,999999,4,1
6,5,44032.660833872666,999999,8,4,1
8,8,44032.660833872666,3,999999,6,1
8,6,44034.79146976188,999999,4,5,1
1,5,44039.715954961306,999999,8,6,1
4,6,44039.715954961306,999999,3,8,1
5,6,44047.645821596736,999999,1,3,1
1,0,44053.30580683364,3,6,6,1
5,8,44055.906698111474,6,5,6,1
6,6,44061.403001108316,999999,1,1,1
1,6,44064.037353129555,2,999999,6,1
6,3,44065.02556539568,0,999999,5,1
6,4,44065.02556539568,6,8,0,1
6,4,44065.02556539568,999999,8,5,1
6,0,44072.41277869615,5,999999,2,1
4,1,44076.607324383884,999999,8,6,1
5,2,44076.607324383884,6,999999,0,1
8,5,44078.37337285344,8,999999,4,1
5,1,44080.37795444137,0,6,5,1
1,3,44082.59198420604,999999,3,1,1
6,1,44082.59198420604,6,8,8,1
5,3,44087.68794148597,999999,8,5,1
6,1,44087.68794148597,2,4,6,1
6,5,44087.68794148597,5,999999,7,1
6,6,44088.07347784988,5,999999,0,1
4,1,44088.628851717076,999999,6,3,1
4,4,44088.628851717076,999999,6,3,1
5,6,44088.628851717076,999999,4,8,1
5,0,44088.88580488106,999999,3,1,1
6,1,44091.21717087802,3,2,999999,1
6,6,44091.21717087802,1,6,8,1
5,5,44094.44451861609,3,999999,6,1
5,4,44094.47173528333,5,1,6,1
6,1,44094.47173528333,999999,5,3,1
6,8,44094.47173528333,999999,5,0,1
1,5,44095.98676000188,999999,6,6,1
5,0,44095.98676000188,5,6,999999,1
1,6,44097.35853808994,0,5,999999,1
4,4,44097.35853808994,6,999999,0,1
5,7,44100.14422711622,999999,0,6,1
1,3,44113.756643126966,0,6,6,1
5,1,44113.756643126966,999999,4,5,1
1,6,44119.75278037093,999999,5,4,1
5,4,44121.57176378556,4,8,6,1
6,4,44121.57176378556,1,2,999999,1
8,6,44121.57176378556,8,999999,6,1
5,6,44126.21102149272,6,999999,8,1
5,6,44126.785221570186,1,999999,5,1
5,1,44130.334657555635,999999,2,0,1
5,8,44130.334657555635,999999,0,3,1
1,7,44137.71923212463,5,999999,2,1
4,3,44138.68738756955,999999,3,5,1
5,8,44138.68738756955,3,999999,0,1
5,1,44142.277677885446,999999,5,8,1
1,0,44152.1972385273,999999,4,1,1
6,1,44152.1972385273,6,999999,5,1
8,7,44157.56241326951,999999,3,6,1
1,1,44158.302361961694,4,6,999999,1
1,6,44158.302361961694,5,999999,3,1
6,0,44160.923649859644,999999,4,2,1
1,3,44162.08462975316,6,999999,4,1
6,5,44162.08462975316,2,999999,1,1
8,7,44162.32541478425,999999,1,6,1
5,0,44163.86541267794,3,999999,6,1
1,0,44165.357798540885,1,999999,5,1
4,3,44165.357798540885,0,999999,6,1
1,6,44167.534012259865,5,999999,8,1
4,4,44167.534012259865,999999,0,5,1
5,3,44167.534012259865,999999,6,6,1
5,7,44167.534012259865,5,999999,1,1
6,3,44167.534012259865,1,999999,0,1
5,6,44177.5410944578,999999,8,5,1
6,3,44177.5410944578,999999,5,1,1
6,5,44177.5410944578,999999,2,6,1
4,7,44182.02104136788,6,999999,3,1
5,5,44182.02104136788,4,999999,6,1
6,1,44182.02104136788,999999,2,4,1
6,5,44182.02104136788,6,4,999999,1
5,1,44188.80479248483,999999,4,5,1
8,8,44188.80479248483,999999,4,0,1
5,6,44191.71440233009,7,999999,3,1
5,2,44193.957096485494,999999,0,6,1
6,0,44193.957096485494,999999,3,8,1
1,8,44198.434508711354,999999,8,6,1
6,0,44198.434508711354,999999,6,5,1
1,6,44198.58385704445,0,999999,5,1
4,5,44198.58385704445,999999,2,1,1
5,5,44199.08782731275,4,2,6,1
6,2,44199.08782731275,999999,5,6,1
5,4,44200.74389220523,4,999999,0,1
1,6,44202.608699043696,0,999999,6,1
5,0,44202.608699043696,999999,1,3,1
5,1,44202.608699043696,6,1,3,1
6,3,44202.608699043696,6,999999,6,1
1,5,44204.8675290298,999999,6,2,1
6,6,44204.8675290298,999999,1,0,1
5,4,44207.44169870916,999999,5,6,1
5,5,44207.44169870916,8,999999,4,1
5,5,44208.19502225095,999999,6,3,1
4,4,44208.40502879556,6,999999,6,1
6,2,44209.68186122378,999999,0,1,1
1,8,44210.557887756186,6,999999,5,1
1,3,44210.728792203234,2,6,999999,1
1,5,44210.728792203234,3,999999,8,1
6,1,44210.728792203234,999999,5,6,1
6,6,44210.728792203234,999999,3,4,1
4,7,44212.479584719156,6,5,999999,1
5,3,44218.30533260751,0,999999,6,1
5,5,44218.75153866814,999999,5,2,1
5,0,44218.785935499756,3,999999,5,1
5,4,44218.785935499756,999999,5,0,1
5,6,44220.30024011237,7,999999,5,1
8,5,44220.30024011237,999999,2,1,1
4,6,44222.638875729346,999999,3,5,1
6,5,44222.638875729346,999999,6,6,1
5,1,44223.210869199225,999999,0,5,1
8,4,44223.210869199225,999999,5,6,1
6,1,44224.30673223342,7,6,999999,1
6,6,44224.30673223342,3,999999,0,1
8,8,44226.792818405826,999999,5,6,1
6,4,44228.98535219443,2,8,6,1
5,8,44230.057061532905,999999,5,5,1
6,0,44230.057061532905,4,999999,6,1
4,1,44232.99117711186,999999,5,5,1
5,2,44237.36754760932,999999,8,1,1
6,5,44247.81525158081,999999,6,3,1
5,2,44252.09930968807,4,1,999999,1
6,2,44252.09930968807,999999,0,6,1
6,6,44252.09930968807,999999,5,3,1
5,1,44265.66659470535,3,7,999999,1
1,5,44265.7179275034,1,999999,3,1
2,8,44265.7179275034,999999,5,6,1
5,3,44265.7179275034,999999,8,0,1
6,5,44265.7179275034,6,999999,3,1
5,2,44266.55436091116,6,999999,6,1
6,6,44266.55436091116,1,999999,7,1
5,5,44271.63103161751,5,0,999999,1
6,3,44271.63103161751,999999,5,6,1
8,1,44271.63103161751,2,999999,8,1
5,4,44275.65640566541,5,2,6,1
2,6,44276.27612621156,5,999999,8,1
6,2,44276.27612621156,6,999999,1,1
6,1,44278.41323808252,3,1,5,1
6,6,44278.41323808252,2,999999,3,1
6,6,44279.856232145125,999999,1,0,1
5,5,44294.57709912839,999999,4,6,1
6,5,44294.57709912839,999999,8,8,1
5,7,44296.12046629799,999999,6,4,1
6,2,44296.12046629799,999999,1,5,1
6,8,44296.12046629799,999999,6,2,1
8,2,44296.12046629799,5,0,999999,1
6,1,44301.427327044425,6,999999,5,1
6,5,44301.427327044425,1,999999,6,1
5,1,44301.980761634746,999999,0,5,1
5,3,44301.980761634746,4,999999,5,1
5,3,44301.980761634746,999999,0,4,1
6,4,44301.980761634746,999999,8,6,1
1,5,44304.78317211298,999999,6,0,1
5,3,44304.78317211298,2,6,999999,1
5,8,44304.78317211298,999999,6,5,1
8,2,44304.78317211298,999999,1,5,1
1,4,44306.81585923121,5,1,999999,1
1,5,44306.81585923121,999999,4,6,1
5,4,44306.81585923121,5,999999,1,1
5,5,44306.81585923121,0,999999,3,1
