,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,mean
generation_0,0.5997307300567627,1.8193607330322266,20.730197191238403,36.23298120498657,103.5097222328186,32.57839841842652
generation_1,0.756195068359375,1.8407068252563477,2.9587719440460205,3.6595513820648193,4.351876258850098,2.713420295715332
generation_2,1.301004409790039,2.7665059566497803,4.301786184310913,6.710633277893066,5.131119728088379,4.042209911346435
generation_3,1.471418857574463,3.087087869644165,3.9768197536468506,6.917617559432983,5.6642115116119385,4.22343111038208
generation_4,1.387230396270752,4.464655160903931,4.58978009223938,11.02750039100647,4.129913091659546,5.119815826416016
