accumulation,production,density
69.04988888888889,56.81453809623121,3.529753086419753
65.84277777777777,50.07749937762393,4.183221757322176
66.477,67.76672091090778,2.997358490566038
64.36500000000001,58.72260004535783,3.988221153846154
71.96077777777776,66.29890022200489,4.214414414414415
53.121666666666655,66.47180357036508,4.61329268292683
68.68455555555556,59.572601987481995,3.3325213675213674
56.63977777777777,62.15718905872712,4.212763157894737
60.879555555555555,54.1911527190946,4.44137339055794
64.35133333333333,48.74152204742985,3.5563197026022304
41.04044444444444,52.104900996479444,3.183764705882353
57.153,52.01378024090232,1.7024568965517242
64.86122222222221,52.848790669438614,4.781875
42.135555555555555,51.985375468597816,2.7075916230366497
32.441222222222216,47.1405986420179,2.321138211382114
65.27155555555555,61.53084266447973,3.663347107438017
46.62333333333333,55.475686140609746,2.6885483870967746
55.23244444444444,59.233478051354,3.234851485148515
48.17244444444444,58.11547190043758,5.373296089385475
58.31888888888888,62.30881841591525,3.949255813953489
62.266999999999996,58.286383098935076,3.7687387387387385
57.428222222222225,54.59490549745333,2.5521052631578947
62.77222222222221,56.096266498108186,3.2183673469387757
61.03666666666666,61.25800582895943,4.379458128078817
69.85988888888889,68.55198894289184,4.173022222222222
56.14744444444443,55.4299758056643,2.1429468599033816
65.48666666666666,59.629104763734,2.953211382113821
50.94466666666666,50.00393870706334,2.7338341968911917
70.42266666666666,64.55952931866759,4.954401709401709
60.37588888888889,56.826913651770965,3.7424489795918365
44.454111111111104,51.77045583424144,2.7628275862068965
7.436333333333332,35.19009909762305,4.749433962264152
54.959999999999994,49.81839959607549,5.007178217821783
62.0431111111111,55.42406442657727,4.090659898477157
48.17311111111111,54.988188610773236,3.5902547770700632
53.5161111111111,56.271088757832416,4.610656565656566
71.87833333333333,57.653649459395375,3.7403614457831327
58.923888888888875,55.28438876307735,3.3559633027522935
60.32833333333333,63.58378517823254,4.4198952879581155
70.431,61.53952325726025,4.539021276595745
58.99455555555555,50.66498070639947,3.992620087336245
65.53555555555556,61.8283022032911,3.931609756097561
52.46122222222221,49.9310571221759,4.740613207547171
61.6311111111111,54.01865824427372,4.065564853556485
69.04733333333333,56.9061747693123,3.8674898785425107
60.32655555555555,58.29124710465366,2.5755744680851063
62.373888888888885,61.19316377194417,4.410048780487805
64.31555555555556,62.83542560401474,4.034285714285715
71.70191011235954,54.71610017450771,5.652499999999999
56.67555555555555,60.98441192862622,3.5771770334928235
60.33611111111111,62.642662500946805,4.749619047619047
65.47888888888889,60.74622933027752,3.583127572016461
68.96155555555555,57.40117290674533,4.003117408906882
58.66799999999999,64.16608821937463,3.5291370558375634
21.706555555555553,38.268185551893936,4.425779816513762
57.26122222222222,61.892149841538156,2.286390243902439
70.50155555555556,57.895811238157684,3.0009737827715357
59.29699999999999,57.77668177481623,4.781290322580645
60.59488888888889,56.59574174204106,3.772863636363636
51.19311111111111,61.672964269378745,3.612530864197531
61.111333333333334,59.84530305582877,5.218801843317973
60.03444444444443,47.567251253586335,3.765714285714286
64.07866666666666,56.18695970432195,5.023589743589744
38.79977777777778,53.74048223039001,3.512287581699346
61.79688888888888,46.41759982831388,3.7787407407407407
63.29377777777778,61.63270656286072,3.8653398058252426
66.45811111111111,61.98267990222085,4.262913043478261
62.04244444444444,59.6799346757663,4.238815165876778
57.401111111111106,53.79733599945675,4.929865470852018
59.173888888888875,46.75823357319101,3.7621115537848606
69.60711111111111,53.99143801630418,2.87988679245283
63.75288888888888,56.02246941543804,3.866880341880342
46.70266666666666,55.34558304752538,2.0980851063829786
68.21,50.22266806540366,3.1236653386454183
58.627888888888876,49.244891020596626,4.494466019417477
66.49799999999999,57.63864170398826,4.817550200803214
70.75255555555555,61.8590923059873,4.78373949579832
60.66533333333332,50.6897368379455,3.709791666666667
60.29333333333332,61.40516985712554,3.4826605504587156
70.64233333333333,70.763287300698,4.938080357142858
