accumulation,production,density
43.82255555555555,116.2440729024481,5.794368932038836
43.870777777777775,107.29280284459058,6.339200000000001
51.589666666666666,114.58754982976771,6.749918699186992
43.99733333333333,107.23536972035743,5.920810810810811
44.54433333333333,101.43203394805776,6.849166666666666
92.594,93.33632095542438,12.708627450980392
44.67733333333334,132.64301450015316,7.6042056074766355
35.206999999999994,82.35807247502949,6.510163934426228
83.83500000000001,98.90219098482461,10.28396551724138
47.42533333333333,109.18770073769966,7.503333333333333
24.28922222222222,66.12304851715474,4.601111111111112
47.81922222222222,110.7545130006798,5.886475409836066
37.100111111111104,108.66307403868156,7.313548387096774
39.70811111111111,105.32818130339935,6.039181818181818
12.484888888888888,49.264146786097044,3.1930508474576276
41.94544444444445,106.84516019230298,5.90918918918919
44.829111111111104,92.57817905053872,5.905409836065574
37.111555555555555,109.73558559340245,6.447807017543859
39.50966666666667,101.21712353447802,8.859217391304348
43.388555555555556,127.96980922476581,6.767799999999999
37.783,88.34615284179036,5.682903225806451
43.28611111111111,110.80387054113577,8.387881355932205
48.406000000000006,104.53538227031875,8.502792792792793
43.967,140.009963638731,6.318571428571429
36.403666666666666,99.95560753758741,5.3238260869565215
36.52133333333333,97.23197830013616,5.387844827586207
37.16788888888889,93.30231152414291,4.830598290598291
46.93644444444445,102.18486547326809,7.230756302521009
43.385111111111115,101.45011234946277,5.3585245901639365
49.425333333333334,107.54661228438353,8.228715596330275
35.25855555555555,97.04303340104045,5.481401869158878
1.266222222222222,35.007930711132104,2.16625
41.92811111111111,88.57464125787507,6.550813008130082
41.89044444444444,112.43481646833195,6.442212389380531
29.826666666666664,80.60725270946806,3.279279279279279
99.647,95.77243242985038,11.671929824561404
41.25255555555556,115.3580443324858,5.2476521739130435
43.984,102.9653616910471,6.26248
44.721777777777774,103.23621122350616,7.121692307692308
39.58222222222222,105.61818290332042,7.192924528301888
40.94488888888889,114.778905232691,5.380588235294118
49.614222222222224,113.92580905615196,8.030714285714286
41.06522222222222,114.39185397334396,5.368761904761905
42.82311111111111,97.8560111502655,6.724152542372882
49.05388888888889,115.40018907966083,7.317768595041323
49.525888888888886,107.07973526270553,4.592755905511811
88.51233333333333,96.41283910863214,10.900925925925927
43.60433333333333,109.17167274620334,5.928230088495576
102.21404494382021,84.64730168306498,13.338727272727272
41.468111111111114,107.31147602337649,7.877979797979798
37.10955555555556,102.3076448946941,5.612314814814816
37.938222222222215,82.16068202071324,5.476746031746031
44.91644444444444,113.06232079497715,6.648558558558559
74.52666666666667,121.74822056921893,10.142666666666667
7.637666666666665,47.03460032242737,3.9179999999999997
48.25955555555556,99.14180511997847,9.047547169811322
40.96077777777778,100.16392120878368,7.315537190082646
44.52766666666666,107.1464605726209,6.529
36.03722222222222,87.90954227403712,6.230438596491229
42.81455555555555,107.3269875940673,7.970256410256412
52.74511111111111,104.27430254172491,7.673495934959349
43.53377777777777,98.79811316846921,5.004761904761905
49.17722222222222,113.80614465172154,6.585384615384616
17.343444444444444,64.6330799728682,3.9627058823529415
46.16511111111111,124.72645715962871,7.850190476190477
39.29966666666666,98.87005557960586,6.765123966942149
40.32044444444445,103.95786108878838,5.438455284552846
30.715444444444444,99.75041535608678,6.832142857142856
46.15444444444444,99.76485386062201,6.68155737704918
101.11133333333333,98.83176831960546,15.881200000000003
37.44744444444444,99.6681167639277,5.657333333333333
89.29255555555557,84.77918039759255,11.674661016949154
39.16955555555556,80.97653132651686,6.751000000000001
42.72044444444444,98.5889411157281,7.808512396694215
51.091222222222214,109.29527048926454,6.761550387596899
38.53044444444444,89.42114255070102,8.385535714285714
33.40188888888889,96.28648928972659,5.263063063063063
45.75655555555555,99.40310900824865,5.581039999999999
50.266,127.61491267029588,10.171592920353984
37.649111111111104,93.18053376230259,6.622066115702479
