accumulation,production,density
546.1317333333334,11769.124548,8.236058879392212
1209.6168333333335,9812.439468,14.984290060851928
2050.4183333333335,9690.091614,21.478893401015227
565.5444,10828.581230400001,8.600236686390534
1031.3531666666668,9340.761438000001,13.029417773237999
1669.8694666666668,10632.784132800001,18.48556783919598
1787.1662,9504.3721896,19.34054617676266
1904.5971000000002,9783.9418152,19.89415019762846
616.2958666666666,9846.1664232,9.607755511022045
1144.3668333333335,9601.000032,13.79059523809524
105.99416666666666,2645.9939808000004,2.3771948051948057
2363.7989000000002,9222.994737600002,23.722924901185774
840.0632333333333,9119.4732612,12.24604743083004
1533.2541333333334,10479.631363200002,16.967811881188116
1311.8656333333333,9531.404376,15.161917255297682
478.7005333333333,10251.264658800003,8.271282306163023
707.6248666666667,11281.310956800002,10.284358208955224
2206.6766000000002,9699.1434348,21.658619000979435
338.89256666666665,8146.2231768,6.932276923076923
928.0367,9414.767257200001,13.281775510204081
2529.549233333333,8498.067992400001,24.01390291262136
1412.1971,9380.379024000002,16.984667349027635
777.8517666666667,10630.878628800001,10.792812192723698
41.44856666666666,1436.8019328,2.2836023054755046
36.28009999999999,1275.9024348,1.5215094339622641
39.72666666666666,1217.4710184,2.454985915492958
45.57933333333332,1436.6262803999998,2.6568226600985225
41.91369999999999,1469.4666408,2.1684168865435356
34.76713333333332,1118.86164,1.5687714285714287
37.91756666666666,1182.0795084000001,2.273577981651376
37.68023333333332,1342.217634,1.9853631284916204
45.82166666666666,1339.7154288000002,2.5840997229916898
41.642333333333326,1242.8436624,2.4961838440111426
11.07496666666666,297.02705640000005,1.2475121951219512
45.390399999999985,1605.1931088000001,2.130985221674877
43.54089999999999,1312.1192184000001,1.569256594724221
39.46663333333332,1347.2132748,1.5480188679245284
47.362466666666656,1500.7898100000002,2.753532338308458
40.77776666666666,1218.9271644,1.5947594936708862
31.871199999999988,1179.071484,1.5576549865229112
39.091866666666654,1152.1777812000003,2.350623501199041
19.751233333333325,610.2894612,1.4872619047619047
34.62836666666665,1212.1166376,1.6760533333333334
37.92589999999999,1254.5323296000001,1.6963793103448277
37.54149999999999,1121.4204624,2.1284592145015107
39.67923333333332,1266.5193840000002,2.341183431952663
32.363633333333325,1085.5653324,1.6103333333333336
40.09996666666665,1353.2444340000002,1.8665544041450781
42.13946666666666,1477.9770120000003,1.5778787878787877
35.341999999999985,1126.5548472,2.097118155619597
37.35569999999999,1167.1761192000001,1.8826133333333335
38.26219999999999,1169.2632672,1.9152199413489737
47.95696666666666,1459.8489840000002,1.9858778625954203
47.0691,1642.347162,2.435681233933162
41.85649999999999,1221.7643004000001,2.0102020202020205
48.36966666666666,1414.0978656000002,2.434329113924051
7.291299999999996,240.9605808,0.9763333333333333
43.536799999999985,1497.5983728000003,1.767797752808989
37.437766666666654,1167.7741212,1.6947368421052633
44.71833333333332,1530.0779076000001,2.045214446952596
36.80716666666666,1176.4734864000002,1.9037158469945354
36.43973333333332,978.3981216,1.512271540469974
42.26023333333332,1456.1159100000002,1.7506280193236714
41.89469999999999,1229.8158132,2.0338618925831202
26.437699999999985,879.4885992000001,1.428753894080997
43.88716666666666,1404.1613676000002,2.7734837092731826
41.96833333333332,1242.6368711999999,2.17
46.278366666666656,1389.6737796000002,2.632968299711816
38.96096666666666,1295.4386184,1.9130468750000003
13.149599999999996,509.00791560000005,1.6112925170068029
14.201999999999995,546.8408076000001,1.3873958333333334
2.8323333333333314,92.96270520000002,1.681929824561404
2.5841666666666647,91.4656152,0.4321276595744681
14.970166666666664,403.08862320000003,1.4677272727272725
4.4968333333333295,163.13326800000002,1.2413402061855672
21.732599999999994,772.8847092000001,1.5913294797687862
3.369399999999999,111.7463052,1.2938
6.08923333333333,231.11368800000002,0.7555434782608696
18.239133333333328,587.4248364,1.626865671641791
13.611066666666664,417.94958160000004,1.632137404580153
2.2190999999999983,84.06759720000001,0.4780851063829788
3.5467666666666644,140.8814292,1.2343283582089553
2.4724333333333317,82.5503436,1.912857142857143
4.774733333333331,196.29516600000002,1.0784615384615384
12.133733333333328,407.36404920000007,1.173932584269663
2.805066666666665,127.888782,0.3210416666666666
16.13016666666666,542.5119960000001,1.5182035928143711
5.7776333333333305,193.75230600000003,1.365
15.368233333333327,578.0938476000001,1.04375
3.715099999999998,133.8111852,0.8861111111111111
10.29603333333333,379.20502680000004,1.161907894736842
1.7240999999999986,55.431411600000004,0.7752941176470588
11.275699999999995,304.19916240000003,1.5665079365079364
15.673099999999996,561.859434,1.4448170731707317
6.639899999999996,257.67738840000004,1.2066346153846153
2.766699999999998,107.31950160000002,0.386231884057971
8.97393333333333,444.5574852000001,0.7346153846153847
3.72383333333333,102.55116120000001,1.044931506849315
16.83553333333333,659.5317432,1.6859090909090912
2.7703333333333315,86.21039880000001,0.971086956521739
6.167866666666663,219.68467560000002,1.0993333333333335
3.9273999999999987,141.32294040000002,0.5041666666666667
14.061699999999993,491.4390948,1.115939393939394
11.520066666666665,398.8915332,0.950625
1.5732333333333322,59.02778760000001,0.6317391304347825
15.471999999999998,455.25912120000004,1.7449242424242424
15.635999999999996,431.59389600000003,1.4161764705882354
