origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
1,6,43351.1297497377,1,4,8,1
1,5,43353.179340546085,999999,1,3,1
5,3,43353.179340546085,8,5,999999,1
6,2,43353.179340546085,5,999999,0,1
1,0,43360.34747005534,999999,6,5,1
1,5,43360.34747005534,999999,8,3,1
8,0,43360.34747005534,5,6,999999,1
5,5,43379.00942219775,999999,3,3,1
6,1,43391.8280984185,4,8,0,1
5,3,43392.12917245014,999999,6,5,1
5,5,43392.12917245014,999999,5,3,1
5,5,43393.56484916834,999999,1,7,1
6,3,43393.56484916834,999999,5,6,1
1,1,43397.734524697684,5,2,999999,1
6,5,43397.734524697684,5,999999,6,1
5,0,43399.460586625595,999999,5,1,1
6,1,43399.460586625595,4,5,0,1
6,6,43399.460586625595,1,999999,6,1
4,3,43414.63046021849,0,6,999999,1
2,1,43418.56794674485,999999,8,6,1
5,8,43418.56794674485,999999,4,5,1
4,6,43418.7995472382,0,999999,5,1
5,6,43418.7995472382,999999,8,0,1
6,4,43418.7995472382,999999,2,8,1
6,5,43418.7995472382,999999,6,5,1
6,6,43418.7995472382,999999,0,8,1
4,5,43420.137346483905,5,999999,4,1
5,2,43420.137346483905,999999,8,1,1
6,4,43420.137346483905,999999,6,0,1
4,5,43422.4339453007,999999,1,2,1
8,5,43422.4339453007,8,999999,0,1
1,4,43426.73388608529,999999,5,3,1
5,5,43426.73388608529,999999,6,1,1
8,8,43426.73388608529,5,999999,2,1
1,3,43429.03386089656,999999,5,8,1
5,4,43429.03386089656,6,999999,6,1
5,6,43429.68225007583,999999,5,3,1
6,2,43429.68225007583,8,6,6,1
5,6,43436.77219594082,999999,3,2,1
7,5,43436.77219594082,999999,8,0,1
1,6,43437.827979112284,2,999999,2,1
5,1,43439.34600447431,6,3,999999,1
6,0,43439.34600447431,5,999999,8,1
6,2,43439.34600447431,999999,8,6,1
5,5,43443.64323000665,0,999999,7,1
5,5,43446.24079233795,999999,1,4,1
5,5,43446.24079233795,999999,8,5,1
5,8,43446.24079233795,999999,6,0,1
2,6,43449.50032338654,5,999999,8,1
6,5,43449.50032338654,999999,8,6,1
8,0,43449.50032338654,2,1,999999,1
5,0,43449.7228771198,6,999999,6,1
6,8,43449.7228771198,6,999999,0,1
6,4,43459.887902595416,999999,0,5,1
6,6,43459.887902595416,999999,0,1,1
8,6,43461.12087049473,999999,5,1,1
2,3,43462.20347829776,999999,6,6,1
1,0,43472.53915248624,999999,5,6,1
5,1,43472.53915248624,7,8,6,1
5,5,43480.136117574424,999999,6,8,1
5,6,43480.136117574424,999999,3,8,1
1,6,43486.09242694845,999999,4,0,1
5,2,43486.09242694845,1,5,999999,1
5,2,43486.9604568855,999999,3,1,1
5,6,43489.0930219707,999999,6,0,1
5,7,43489.0930219707,999999,2,4,1
6,6,43489.0930219707,6,999999,0,1
5,1,43495.28592347803,999999,6,3,1
6,5,43495.28592347803,999999,4,8,1
6,8,43495.28592347803,999999,5,6,1
1,6,43500.13014597086,5,8,999999,1
1,8,43500.13014597086,0,999999,5,1
5,5,43503.661767430654,999999,6,1,1
5,8,43503.661767430654,999999,2,1,1
1,5,43506.685804246204,999999,3,2,1
1,8,43506.685804246204,6,5,999999,1
5,6,43506.685804246204,8,999999,5,1
5,7,43507.61658460015,8,999999,2,1
6,6,43507.61658460015,5,999999,6,1
6,4,43507.836038826084,999999,3,5,1
1,3,43507.88253431166,999999,6,5,1
4,4,43507.88253431166,999999,6,1,1
5,1,43509.24723788976,999999,0,6,1
6,5,43509.24723788976,999999,3,5,1
5,6,43519.5266073069,5,6,999999,1
6,5,43522.047406921105,999999,3,1,1
8,5,43522.047406921105,3,4,999999,1
5,2,43524.22522872395,999999,5,2,1
5,0,43524.87766667033,999999,8,0,1
6,6,43524.87766667033,5,999999,3,1
6,8,43524.87766667033,2,999999,6,1
1,8,43526.728984231566,999999,1,5,1
2,1,43526.728984231566,999999,5,8,1
1,1,43528.15003850708,999999,8,6,1
5,1,43528.15003850708,999999,8,0,1
6,2,43528.15003850708,999999,3,6,1
6,6,43528.15003850708,3,999999,5,1
5,1,43531.83975508524,5,8,999999,1
5,5,43531.83975508524,2,5,999999,1
6,0,43531.83975508524,999999,6,6,1
6,3,43534.208554613724,0,6,999999,1
8,5,43534.208554613724,999999,1,6,1
6,8,43540.08874885265,999999,0,5,1
8,7,43540.08874885265,999999,6,5,1
4,5,43541.348007022716,999999,6,6,1
5,2,43541.348007022716,6,999999,4,1
4,6,43542.907869054354,8,999999,8,1
5,1,43554.23835402527,999999,1,4,1
5,1,43554.23835402527,999999,6,0,1
5,2,43554.23835402527,999999,6,1,1
5,4,43554.23835402527,3,6,1,1
5,5,43554.23835402527,999999,7,4,1
1,3,43555.67658988401,999999,2,5,1
8,6,43555.67658988401,8,999999,1,1
5,6,43570.186989333575,999999,6,1,1
8,8,43570.186989333575,999999,6,2,1
5,3,43575.195575645426,999999,5,1,1
5,6,43575.195575645426,999999,0,1,1
8,4,43575.195575645426,999999,5,1,1
5,2,43585.89471985016,999999,6,4,1
1,6,43586.09034768432,999999,8,5,1
5,3,43586.09034768432,999999,2,8,1
6,2,43587.97080032641,999999,6,6,1
1,8,43593.854236481806,4,8,999999,1
6,3,43593.854236481806,0,999999,8,1
5,0,43595.50388072993,999999,5,8,1
6,8,43603.15957221944,999999,0,1,1
4,7,43607.15231279091,999999,5,2,1
6,6,43613.687909856584,999999,1,8,1
2,8,43620.842466832124,999999,1,6,1
6,3,43620.842466832124,999999,0,4,1
6,5,43620.842466832124,999999,999999,6,1
5,1,43623.46993926513,999999,999999,1,1
6,8,43623.46993926513,6,4,999999,1
5,6,43625.36095069847,1,0,999999,1
6,1,43629.56378442244,999999,2,5,1
4,5,43646.55330690078,999999,7,8,1
4,0,43652.69851962678,999999,0,1,1
6,1,43652.69851962678,999999,2,6,1
5,6,43667.953599933266,999999,6,0,1
6,6,43667.953599933266,8,999999,1,1
1,2,43675.123513129845,4,0,999999,1
5,2,43675.123513129845,999999,8,1,1
5,8,43675.20855387355,999999,4,2,1
5,6,43676.00935707401,999999,6,2,1
8,0,43678.41866500637,3,999999,6,1
5,1,43683.15723532567,999999,6,3,1
6,1,43683.15723532567,999999,6,0,1
5,1,43686.05071114093,999999,0,2,1
5,1,43691.08678172291,999999,6,3,1
8,5,43691.08678172291,999999,6,6,1
1,6,43693.23373096314,999999,2,3,1
5,0,43693.23373096314,999999,0,6,1
6,5,43693.364750683555,999999,6,1,1
6,5,43695.56301583851,2,4,2,1
6,4,43697.96462376376,5,999999,8,1
8,6,43697.96462376376,0,6,999999,1
6,2,43699.3950787281,3,999999,3,1
8,8,43699.3950787281,6,999999,5,1
1,1,43700.96953296382,999999,5,1,1
5,6,43700.96953296382,999999,3,2,1
5,8,43700.96953296382,0,999999,5,1
4,2,43708.18541575597,4,999999,6,1
6,6,43708.18541575597,8,4,999999,1
4,6,43711.79779938687,999999,5,3,1
6,5,43711.79779938687,6,999999,4,1
1,1,43713.25909208301,6,0,999999,1
5,5,43713.25909208301,8,999999,2,1
6,0,43713.25909208301,999999,5,1,1
5,3,43715.68565480914,999999,5,6,1
5,8,43715.68565480914,999999,4,1,1
5,2,43726.753259148725,999999,6,8,1
5,6,43726.753259148725,6,999999,5,1
6,5,43728.91223876694,999999,5,1,1
8,6,43728.947225098105,5,999999,1,1
1,0,43734.43669362279,999999,6,5,1
8,1,43734.43669362279,3,999999,2,1
5,3,43738.016806052874,8,999999,2,1
6,1,43738.016806052874,999999,3,5,1
1,5,43743.145484024506,999999,4,6,1
6,2,43743.145484024506,999999,4,5,1
8,4,43743.145484024506,0,999999,6,1
8,0,43745.15164454722,999999,5,6,1
8,1,43745.15164454722,999999,6,8,1
1,6,43757.99128282007,999999,6,6,1
6,5,43761.54058013462,7,999999,6,1
6,7,43761.54058013462,999999,1,5,1
1,5,43771.04094167768,999999,0,8,1
6,5,43771.04094167768,8,999999,6,1
1,7,43774.58525601764,5,999999,6,1
4,4,43774.58525601764,2,1,8,1
4,1,43779.43281996862,2,8,999999,1
6,1,43782.79234268246,999999,8,0,1
6,5,43782.79234268246,999999,3,6,1
8,6,43782.79234268246,999999,5,5,1
5,4,43799.31198772965,999999,1,2,1
6,1,43802.057425982464,4,999999,5,1
6,6,43802.057425982464,999999,5,1,1
1,3,43805.914494531375,999999,4,8,1
4,8,43805.914494531375,999999,3,5,1
1,1,43808.13428209708,999999,3,2,1
5,5,43816.75692957542,6,999999,6,1
6,4,43817.236136276966,999999,3,5,1
1,2,43820.182705521045,6,6,999999,1
5,8,43820.182705521045,999999,5,2,1
2,0,43822.77422783283,999999,6,6,1
4,6,43822.77422783283,999999,5,6,1
6,0,43822.775692102514,999999,5,6,1
5,3,43823.32616167893,1,999999,6,1
5,0,43833.74274862247,999999,6,8,1
5,5,43833.99647516647,6,5,999999,1
5,8,43833.99647516647,4,999999,6,1
1,4,43834.228951299774,8,999999,6,1
1,8,43836.577620507844,999999,5,8,1
5,0,43836.577620507844,999999,6,3,1
8,2,43836.577620507844,999999,5,2,1
5,8,43843.34971958824,999999,6,0,1
6,6,43843.34971958824,1,999999,8,1
5,0,43844.39282507319,999999,5,6,2
8,4,43844.39282507319,999999,5,4,1
5,5,43858.090909875165,999999,6,8,1
6,3,43858.090909875165,999999,5,2,1
5,6,43866.0637708563,0,6,5,1
6,2,43866.0637708563,999999,1,5,1
6,1,43873.309260288144,999999,3,2,1
5,6,43883.57484329244,999999,1,5,1
6,5,43883.57484329244,999999,5,1,1
1,6,43885.45402853869,7,999999,6,1
1,4,43888.03030067008,5,999999,1,1
1,4,43888.03030067008,999999,1,6,1
4,6,43888.03030067008,0,999999,2,1
5,2,43888.03030067008,999999,0,1,1
5,7,43888.260140984625,999999,0,8,1
5,1,43895.61139274956,999999,2,5,1
6,4,43898.11931782011,999999,8,8,1
5,6,43906.84122503164,8,6,6,1
1,3,43913.289201957,999999,8,2,1
8,5,43913.289201957,8,999999,1,1
5,2,43917.670540998646,999999,0,3,1
4,8,43918.690302753734,999999,1,6,1
4,8,43922.761884570995,999999,6,3,1
1,6,43945.75288932518,999999,3,5,1
1,7,43945.75288932518,999999,5,2,1
6,5,43951.92351843821,999999,1,8,1
6,5,43951.92351843821,999999,2,6,1
6,7,43955.448342602336,1,2,999999,1
5,4,43963.28046060687,999999,5,6,1
1,2,43965.315778504344,8,1,8,1
5,0,43965.315778504344,999999,8,5,1
5,7,43965.315778504344,999999,5,0,1
1,8,43971.54956112616,999999,5,4,1
8,6,43971.54956112616,8,999999,2,1
4,2,43973.82157845507,999999,5,3,1
5,1,43973.82157845507,999999,0,5,1
5,2,43973.82157845507,999999,0,0,1
5,5,43976.3646581145,5,3,4,1
6,1,43984.27458949783,999999,6,0,1
6,5,43984.27458949783,999999,3,8,1
5,6,43986.34207461286,999999,5,8,1
5,6,43986.34207461286,999999,6,0,1
5,3,43988.51931788981,2,999999,5,1
4,2,43991.34337691413,999999,0,1,1
4,7,43994.66286955185,6,6,999999,1
5,2,43994.66286955185,999999,3,0,1
5,8,43994.66286955185,999999,6,1,1
5,0,43997.53148469585,4,999999,2,1
6,2,43997.53148469585,999999,0,8,1
1,4,43998.143284927704,999999,8,5,1
4,2,43998.143284927704,999999,6,8,1
4,3,43998.143284927704,999999,6,1,1
6,2,43999.539849009125,6,999999,5,1
6,3,44010.72989599372,999999,5,5,1
6,6,44010.72989599372,3,999999,5,1
8,5,44010.72989599372,999999,3,6,1
1,4,44012.392147490486,999999,6,0,1
5,1,44027.83277097312,999999,6,8,1
6,0,44027.83277097312,999999,5,3,1
6,5,44027.83277097312,999999,3,8,1
1,2,44030.2425942265,6,999999,5,1
5,3,44030.2425942265,999999,1,5,1
1,5,44030.61335318447,999999,6,2,1
4,8,44030.61335318447,999999,6,5,1
5,2,44030.61335318447,999999,5,0,1
5,6,44030.61335318447,7,999999,5,1
1,5,44032.28347247062,999999,6,6,1
5,6,44034.25860480736,6,999999,0,1
5,2,44036.8657514356,1,999999,7,1
6,5,44036.8657514356,999999,0,3,1
2,3,44038.504868153075,3,6,5,1
1,6,44040.09800247672,999999,6,5,1
5,4,44047.7338195744,5,999999,6,1
5,1,44062.806546423955,999999,0,2,1
4,7,44067.60193209288,999999,5,0,1
5,6,44067.60193209288,999999,3,6,1
4,5,44068.963860806136,999999,5,2,1
5,1,44075.35335964611,2,4,999999,1
4,2,44080.917922359295,999999,8,5,1
8,1,44080.917922359295,999999,6,0,1
5,1,44081.75754545653,999999,5,2,1
4,5,44082.19499574034,5,0,999999,1
5,6,44082.33166687696,999999,3,7,1
6,2,44082.33166687696,4,6,999999,1
8,1,44083.231517078566,999999,2,6,1
4,6,44091.59658582856,999999,3,6,1
5,3,44091.59658582856,8,999999,5,1
4,5,44101.031643755945,999999,3,6,1
5,2,44101.031643755945,999999,0,5,1
5,2,44101.819624016076,999999,5,0,1
5,4,44104.19861832269,999999,5,0,1
5,1,44104.28331578677,999999,5,6,1
5,1,44104.28331578677,999999,5,8,1
5,6,44104.28331578677,999999,2,3,1
5,5,44106.88124501139,999999,1,1,1
5,8,44107.03096431434,0,999999,4,1
1,1,44112.588777970544,999999,3,5,1
5,6,44116.025975515,999999,0,6,1
5,6,44118.68878896904,999999,8,8,1
6,5,44118.68878896904,999999,6,0,1
6,4,44124.10505778966,5,999999,3,1
2,6,44128.39360589374,1,999999,5,1
5,6,44128.39360589374,999999,4,1,1
5,0,44129.38405918361,999999,8,5,1
5,2,44131.437931507586,999999,8,2,1
4,4,44133.16093725835,1,999999,8,1
5,8,44133.16093725835,999999,6,0,1
4,1,44133.29389250504,6,999999,5,1
5,8,44133.29389250504,999999,0,4,1
4,2,44133.48751902222,5,4,999999,1
6,5,44133.48751902222,999999,0,6,1
2,5,44139.61233995668,6,999999,3,1
5,5,44139.61233995668,999999,6,5,1
6,6,44139.61233995668,1,5,6,1
5,0,44143.419852771025,3,999999,1,1
4,5,44143.69390144861,2,6,2,1
4,6,44143.69390144861,999999,2,0,1
4,1,44151.61355946353,999999,3,2,1
6,3,44151.61355946353,0,999999,5,1
5,8,44153.55674141912,3,0,999999,1
5,6,44154.380547025474,999999,8,1,1
8,1,44154.380547025474,999999,2,6,1
1,5,44160.94923204594,999999,1,5,1
5,1,44160.94923204594,0,6,999999,1
6,5,44167.93690539993,6,999999,1,1
4,6,44172.1050613666,999999,0,3,1
6,1,44172.1050613666,999999,8,2,1
6,6,44172.1050613666,999999,5,8,1
1,4,44179.14496170595,999999,6,5,1
6,2,44179.14496170595,999999,4,8,1
8,0,44179.14496170595,6,5,999999,1
4,6,44181.09937680306,999999,0,5,1
6,8,44181.12882418036,6,999999,6,1
8,5,44181.12882418036,6,0,999999,1
1,5,44181.770422014866,0,999999,2,1
5,5,44184.96860451689,7,2,999999,1
1,1,44188.11173173187,6,2,5,1
5,6,44188.11173173187,0,999999,5,1
8,3,44188.11173173187,999999,1,5,1
1,0,44193.001329978346,7,999999,4,1
5,1,44193.001329978346,999999,0,5,1
1,6,44195.12240284618,999999,5,4,1
5,1,44195.12240284618,5,5,999999,1
1,0,44200.82057457918,2,999999,8,1
1,3,44200.82057457918,999999,2,5,1
1,2,44201.6223948415,999999,1,8,1
5,4,44201.6223948415,999999,8,5,1
6,4,44201.88988883871,6,8,999999,1
6,4,44201.88988883871,999999,5,0,1
5,1,44203.43595004195,6,999999,0,1
5,6,44215.84887985623,999999,1,8,1
6,4,44215.84887985623,0,999999,6,1
5,5,44225.107592111526,0,2,5,1
5,5,44229.14067255208,999999,8,2,1
6,0,44229.14067255208,999999,2,5,1
4,4,44237.27640643004,999999,3,1,1
5,3,44237.27640643004,999999,1,4,1
6,4,44242.2488570635,5,999999,6,1
5,5,44246.002390852016,3,999999,2,1
5,5,44246.002390852016,5,999999,6,1
4,4,44247.749441254695,999999,2,5,1
8,6,44247.749441254695,999999,6,4,1
4,3,44256.755379185,2,999999,1,1
5,8,44256.755379185,0,5,999999,1
5,8,44268.03446600585,999999,2,6,1
5,0,44268.89911605953,5,999999,2,1
6,5,44268.89911605953,999999,2,3,1
6,6,44296.16250113893,999999,4,1,1
6,5,44296.27918509132,999999,0,8,1
5,3,44304.80597851889,6,5,999999,1
1,5,44304.834947936346,999999,7,8,1
5,6,44304.834947936346,999999,5,7,1
6,6,44304.834947936346,999999,1,3,1
1,3,44313.92293791464,999999,8,2,1
8,1,44313.92293791464,999999,6,0,1
4,1,44320.70080242214,999999,0,0,1
8,4,44320.70080242214,6,8,999999,1
5,6,44328.19854438774,2,999999,8,1
1,7,44328.479897183504,2,999999,8,1
5,6,44331.50420974161,8,999999,6,1
5,6,44331.50420974161,999999,0,0,1
5,2,44340.674671922534,2,0,999999,1
5,3,44340.674671922534,999999,8,0,1
4,5,44347.989874166204,3,999999,2,1
1,2,44349.81237407863,999999,1,3,1
1,6,44349.81237407863,5,999999,4,1
6,3,44349.81237407863,1,999999,1,1
6,6,44349.81237407863,5,999999,4,1
1,8,44350.929859007556,999999,0,2,1
5,3,44360.565309442965,999999,6,6,1
6,8,44360.565309442965,2,999999,4,1
6,3,44365.29711995101,999999,5,5,1
4,5,44379.375321793734,999999,8,6,1
6,2,44379.375321793734,999999,5,6,1
6,6,44382.11708763713,0,999999,3,1
6,5,44385.63244125018,999999,3,2,1
6,6,44385.63244125018,999999,1,6,1
5,1,44397.61084391284,999999,6,3,1
5,6,44397.61084391284,5,999999,6,1
6,8,44397.61084391284,999999,3,5,1
1,4,44399.67952409804,999999,6,3,1
5,4,44406.52907239001,999999,5,6,1
5,5,44418.639471491086,999999,4,8,1
5,6,44418.639471491086,999999,6,5,1
1,4,44419.37407927877,999999,8,8,1
6,5,44428.06311548888,999999,4,0,1
6,7,44438.605950356556,999999,0,6,1
5,1,44439.401609575936,999999,6,5,1
5,6,44440.359548447406,999999,1,4,1
6,1,44440.359548447406,999999,3,6,1
8,1,44440.359548447406,999999,5,8,1
6,1,44440.869062014404,999999,8,5,1
5,4,44444.88348189059,0,5,999999,1
1,1,44451.007055015216,999999,6,2,1
8,1,44451.007055015216,999999,0,5,1
1,6,44457.00569177957,999999,0,8,1
8,3,44457.00569177957,999999,2,6,1
6,6,44458.52643368051,999999,1,5,1
8,1,44458.52643368051,999999,6,2,1
5,5,44466.5647571505,999999,2,7,1
6,5,44466.5647571505,999999,5,4,1
4,6,44475.03180137175,999999,4,1,1
5,3,44475.03180137175,999999,2,1,1
5,6,44479.461294553286,999999,6,1,1
1,5,44481.170553080614,999999,1,6,1
6,5,44481.170553080614,999999,8,6,1
8,2,44481.24281404443,999999,4,8,1
5,6,44496.87877269441,999999,4,5,1
5,5,44500.24679932024,999999,2,8,1
5,4,44503.55500399745,999999,6,6,1
5,6,44503.55500399745,999999,5,6,1
1,4,44506.165947683854,999999,1,6,1
5,8,44506.165947683854,5,999999,0,1
5,4,44508.74911370451,5,999999,3,1
6,5,44508.74911370451,999999,1,7,1
8,6,44508.74911370451,6,999999,8,1
5,8,44509.228945837225,1,8,3,1
5,3,44519.194795776806,999999,5,4,1
6,5,44520.19349318646,999999,6,999999,1
6,2,44526.79341539051,4,5,8,1
5,8,44530.41885565346,999999,0,5,1
5,6,44537.77911640435,999999,1,6,1
5,6,44537.77911640435,999999,6,2,1
5,4,44543.11129025293,999999,6,6,1
6,8,44543.11129025293,1,999999,1,1
4,6,44547.33204841112,999999,0,2,1
6,1,44547.33204841112,1,5,999999,1
5,3,44547.45820765921,5,999999,1,1
6,5,44547.45820765921,6,999999,6,1
4,5,44551.406143080385,999999,8,0,1
6,5,44551.406143080385,8,5,999999,1
2,6,44553.66786283119,1,8,999999,1
6,1,44553.66786283119,4,5,0,1
8,8,44553.66786283119,999999,4,3,1
1,6,44561.70812734297,999999,5,4,1
5,6,44565.79366759814,0,999999,1,1
4,4,44568.7104342684,5,999999,1,1
5,4,44568.7104342684,1,999999,5,1
6,5,44568.7104342684,999999,6,5,1
6,8,44571.07205392291,999999,5,5,1
1,8,44581.191159254464,999999,4,6,1
6,4,44581.191159254464,6,999999,5,1
6,1,44582.735221225485,8,2,999999,1
1,8,44584.5344905537,2,999999,5,1
6,5,44584.5344905537,999999,5,8,1
6,5,44584.5344905537,999999,8,2,1
5,1,44591.465368039266,999999,2,6,1
5,0,44603.3125602829,999999,5,4,1
6,4,44605.02707682796,999999,8,2,1
5,3,44611.982076487075,999999,4,6,1
5,6,44611.982076487075,999999,8,6,1
6,5,44611.982076487075,6,999999,6,1
6,2,44623.12912528144,999999,5,6,1
5,6,44633.6682623602,6,999999,3,1
6,1,44633.6682623602,999999,2,0,1
5,8,44634.842816092656,999999,6,2,1
1,1,44644.89815066017,0,999999,1,1
8,3,44644.89815066017,0,999999,2,1
8,3,44644.89815066017,999999,6,1,1
5,5,44653.75810733017,1,0,999999,1
8,0,44653.75810733017,0,1,6,1
5,2,44654.78469717144,7,999999,8,1
5,4,44654.78469717144,1,5,999999,1
5,6,44659.49992436412,999999,2,4,1
6,8,44669.692169043425,999999,2,0,1
5,6,44675.69624411077,999999,4,1,1
6,5,44676.29539560753,0,999999,4,1
6,8,44676.29539560753,999999,1,1,1
5,1,44683.97472815695,8,5,999999,1
5,1,44686.053952013644,999999,2,5,1
6,0,44686.053952013644,5,999999,5,1
5,4,44696.413896360005,6,6,999999,1
5,1,44697.27921562967,999999,8,2,1
5,6,44698.44307207831,999999,4,6,1
4,0,44706.18069838987,999999,2,8,1
1,6,44707.247641459355,999999,1,5,1
5,2,44715.26854512048,999999,5,6,1
5,6,44717.59807877982,999999,4,0,1
5,5,44720.16254511265,6,999999,4,1
4,3,44724.796101971166,1,999999,5,1
5,2,44724.796101971166,999999,0,4,1
5,5,44726.603982323555,999999,3,8,1
1,6,44728.94043829867,8,999999,1,1
6,0,44728.94043829867,4,999999,5,1
6,5,44728.94043829867,999999,3,1,1
6,1,44740.43297808871,999999,6,6,1
6,2,44740.43297808871,3,6,999999,1
6,5,44740.43297808871,6,999999,5,1
6,6,44756.06754458436,999999,5,6,1
5,0,44764.017139270276,999999,1,6,1
5,5,44764.017139270276,3,999999,3,1
6,5,44764.017139270276,999999,7,3,1
1,4,44770.509483620364,6,999999,0,1
6,2,44770.509483620364,1,1,999999,1
8,8,44770.509483620364,999999,6,1,1
6,2,44771.75592574416,999999,7,1,1
5,8,44774.709493151124,999999,2,1,1
5,5,44784.77458126616,6,5,999999,1
2,0,44785.134948297535,6,999999,6,1
5,5,44785.134948297535,999999,1,4,1
5,6,44785.134948297535,999999,4,0,1
5,5,44787.16818899255,8,6,5,1
5,7,44787.16818899255,5,999999,2,1
5,7,44787.16818899255,999999,5,6,1
6,3,44792.281687408875,999999,6,0,1
6,5,44793.09769222851,2,999999,5,1
1,6,44794.487268835626,1,999999,8,1
1,6,44794.487268835626,5,999999,2,1
1,8,44794.487268835626,999999,0,5,1
4,1,44802.2701195643,999999,8,4,1
6,6,44802.88396127484,6,999999,8,1
1,3,44806.035908089776,999999,5,2,1
4,5,44809.931833148505,999999,5,7,1
6,8,44809.931833148505,999999,6,3,1
6,8,44815.683617516974,999999,6,2,1
5,4,44816.9764808842,1,1,999999,1
6,4,44816.9764808842,999999,6,5,1
1,7,44818.40796258022,999999,5,1,1
5,2,44818.40796258022,0,999999,6,1
5,4,44818.40796258022,999999,1,0,1
4,5,44821.93477797819,5,8,1,1
5,1,44825.9557125933,999999,5,6,1
5,1,44825.9557125933,999999,6,1,1
8,5,44825.9557125933,1,0,999999,1
5,7,44831.311770503366,5,5,999999,1
8,0,44831.311770503366,999999,6,6,1
5,4,44847.40444995172,999999,6,3,1
5,2,44848.99139680952,999999,0,3,1
2,6,44855.291355397574,5,999999,5,1
4,1,44857.33822785705,5,3,999999,1
6,1,44857.33822785705,999999,0,7,1
1,5,44878.64647251641,999999,5,1,1
4,6,44878.64647251641,2,999999,0,1
6,1,44878.64647251641,999999,4,0,1
6,1,44878.64647251641,999999,5,5,1
6,2,44888.21570369074,999999,8,6,1
8,6,44897.10287979478,6,999999,6,1
6,2,44911.240860200385,999999,6,3,1
6,0,44913.779396251295,999999,8,6,1
6,4,44913.779396251295,4,999999,2,1
4,6,44916.51784389405,999999,5,6,1
5,6,44920.108632004536,999999,5,5,1
1,7,44928.06181515506,999999,2,8,1
6,6,44928.06181515506,8,2,999999,1
2,0,44929.52544829879,999999,8,8,1
5,2,44929.52544829879,8,999999,2,1
8,5,44929.52544829879,3,999999,6,1
5,0,44934.42027002604,1,6,5,1
6,4,44934.46511260461,999999,6,2,1
5,1,44936.07657674209,3,999999,2,1
1,6,44940.075865015344,999999,6,5,1
8,7,44940.075865015344,999999,2,8,1
5,3,44941.31364801179,999999,0,4,1
5,5,44941.31364801179,3,999999,6,1
5,5,44941.31364801179,999999,2,5,1
8,8,44944.28974803886,0,999999,6,1
6,2,44945.30076208051,999999,8,8,1
6,6,44945.30076208051,999999,5,5,1
1,6,44949.77957010634,999999,6,6,1
8,5,44949.77957010634,2,999999,8,1
6,2,44953.03350764947,999999,6,2,1
5,6,44955.79709354271,999999,6,5,1
1,4,44956.01512078759,999999,6,1,1
5,6,44956.01512078759,999999,6,6,1
5,2,44958.295581724036,999999,3,5,1
5,5,44958.295581724036,5,5,999999,1
4,8,44962.03529804801,999999,1,5,1
5,5,44962.95132155058,8,999999,2,1
2,1,44968.265359710786,999999,6,6,1
5,1,44968.265359710786,999999,4,2,1
5,6,44968.265359710786,4,999999,3,1
5,2,44968.40676357299,999999,3,1,1
1,4,44984.13764569737,999999,5,6,1
6,4,44984.13764569737,6,999999,2,1
