accumulation,fitted_production
0.0,0.0
33.66030307504515,742.689399958633
67.3206061500903,1455.6509505548959
100.98090922513545,2139.3411061932597
134.6412123001806,2794.2163212781957
168.30151537522573,3420.733050214174
201.9618184502709,4019.347747405668
235.62212152531606,4590.516867257146
269.2824246003612,5134.69686417308
302.94272767540633,5652.344192557942
336.60303075045147,6143.9153068161995
370.26333382549666,6609.86666135233
403.9236369005418,7050.654710570797
437.58393997558693,7466.735908876076
471.2442430506321,7858.566710672638
504.90454612567726,8226.603570364952
538.5648492007224,8571.302942357492
572.2251522757675,8893.121281054726
605.8854553508127,9192.515040861126
639.5457584258578,9469.940676181162
673.2060615009029,9725.854641419306
706.8663645759482,9960.713390980036
740.5266676509933,10174.97337926781
774.1869707260385,10369.091060687104
807.8472738010836,10543.52288964239
841.5075768761287,10698.725320538142
875.1678799511739,10835.15480777883
908.828183026219,10953.267805768923
942.4884861012642,11053.52076891289
976.1487891763094,11136.370151615203
1009.8090922513545,11202.272408280334
1043.4693953263995,11251.68399331276
1077.1296984014448,11285.061361116941
1110.79000147649,11302.860966097356
1144.450304551535,11305.539262658469
1178.1106076265803,11293.552705204758
1211.7709107016253,11267.357748140694
1245.4312137766706,11227.410845870741
1279.0915168517156,11174.168452799378
1312.7518199267608,11108.087023331072
1346.4121230018059,11029.623011870288
1380.0724260768511,10939.232872821513
1413.7327291518964,10837.373060589205
1447.3930322269414,10724.500029577845
1481.0533353019866,10601.070234191882
1514.7136383770317,10467.540128835806
1548.373941452077,10324.366167914091
1582.034244527122,10172.004805831206
1615.6945476021672,10010.912496991601
1649.3548506772124,9841.545695799772
1683.0151537522574,9664.360856660185
1716.6754568273027,9479.814433977299
1750.3357599023477,9288.362882155609
1783.996062977393,9090.46265559956
1817.656366052438,8886.570208713636
1851.3166691274832,8677.1419959023
1884.9769722025285,8462.634471570038
1918.6372752775735,8243.504090121301
1952.2975783526188,8020.207305960578
1985.9578814276638,7793.200573492328
2019.618184502709,7562.940347121028
2053.2784875777543,7329.883081251147
2086.938790652799,7094.485230287177
2120.5990937278443,6857.203248633534
2154.2593968028896,6618.49359069474
2187.919699877935,6378.812710875241
2221.58000295298,6138.617063579535
2255.240306028025,5898.363103212062
2288.90060910307,5658.507284177308
2322.5609121781154,5419.5060608797385
2356.2212152531606,5181.815887723832
2389.8815183282054,4945.893219114056
2423.5418214032507,4712.194509454882
2457.202124478296,4481.176213150783
2490.862427553341,4253.294784606217
2524.5227306283864,4029.006678225657
2558.183033703431,3808.7683484136046
2591.8433367784764,3593.0362495744885
2625.5036398535217,3382.266836112818
2659.163942928567,3176.9165624330294
2692.8242460036117,2977.441882939603
2726.484549078657,2784.299252037047
2760.1448521537022,2597.94512412977
2793.8051552287475,2418.835953622287
2827.4654583037927,2247.428194919071
2861.1257613788375,2084.178302424544
2894.786064453883,1929.5427305432659
2928.446367528928,1783.9779336795932
2962.1066706039733,1647.9403662380928
2995.7669736790185,1521.8864826231938
3029.4272767540633,1406.2727372393545
3063.0875798291086,1301.555584491091
3096.747882904154,1208.1914787828325
3130.408185979199,1126.6368745190807
3164.068489054244,1057.348226104308
3197.728792129289,1000.781987942944
3231.3890952043344,957.3946144394614
3265.0493982793796,927.6425599983904
3298.709701354425,911.9822790241461
3332.3700044294696,910.8702259212588
