accumulation,production
286.9399666666667,3676.2106836000003
455.04926666666665,3897.4749972
880.7430333333334,4404.8503572
321.55803333333336,3388.4220216
393.5693666666666,3787.3506540000008
652.9188666666666,4466.567374800001
723.7356000000001,4525.622619600001
805.9019333333333,4891.7670552
360.9882333333333,3438.2007888000003
424.3276333333333,3422.560848
65.97106666666664,1172.470428
1114.8792,4233.432858
388.3262666666667,3213.9749460000003
570.1975,4107.7893036000005
496.57759999999996,3916.1248764
241.84343333333328,3215.2791072
390.7642,3971.971128
996.2857666666666,3907.7629968
186.3053,3054.7051548
383.3504333333334,3744.7588956
1199.7986666666668,2968.7855868000006
523.9779333333333,3659.0912688000003
378.01320000000004,3446.8871724
342.3154333333333,4807.360681200001
1287.8463666666667,5527.652450400001
2467.666366666667,3117.6621228000004
386.39136666666667,4891.671396
969.4824666666668,5671.036333200001
1903.1595666666665,4041.6464172
2108.118833333333,3762.9229152000003
2288.1041999999998,3332.9068380000003
447.16186666666664,4696.8871944
1115.8342000000002,5423.6223096
94.84186666666665,1752.6089076000003
2831.2503333333334,2610.0234816
680.5125666666668,5243.528748000001
1722.3054666666667,4341.621523200001
1422.2559,4860.026424
303.1569666666667,4268.4519648000005
514.0260333333333,5408.8747536
2672.8021333333336,2700.2511024000005
233.19886666666665,3838.3879128000003
812.8854666666666,5574.787542000001
3016.2139333333334,2787.4121592
1577.1340666666667,3895.8153324
615.2875333333334,5576.3714784
283.96836666666667,3192.0236376000003
675.1291000000001,4615.7853888
1140.3786666666667,4212.2688132
340.99553333333336,3436.6262208000007
581.6718666666666,4384.869007200001
938.0996666666667,4498.486239600001
1009.2725666666668,4118.918414400001
1089.9642666666668,3995.3225172
389.22183333333334,3251.177004
655.1402666666667,4319.7288288
62.94069999999998,1171.2289212
1325.6437333333333,4193.155855200001
516.3941666666667,3570.8174544
888.2755666666667,5195.4631032
724.3245000000001,4432.3871124
256.14459999999997,3498.1041240000004
420.94970000000006,3399.341754
1246.2541,3974.813886000001
179.68776666666665,3141.8678124000003
539.1697333333334,4079.0233080000003
1407.2287666666666,3692.7165252000004
812.1384666666667,4483.1357412
484.5312666666667,3402.5244072000005
554.6005666666667,6455.0147892
1598.0300000000002,6238.9980372
3116.0943000000007,2422.2756144
629.5017,6323.681544000001
1202.4811000000002,6397.6696464000015
2411.8680000000004,3944.6210015999995
2670.6916,3052.6937748
2902.208133333333,3135.9297948000003
676.8999666666666,5942.007392400001
1432.0228666666667,5979.693970800001
133.20536666666663,2329.0489752000003
3707.418466666667,2422.5142536000003
964.7058,6397.3596156
2189.298333333333,4261.617348000001
1796.5691333333334,5615.646666000001
470.31686666666667,6307.7545068
727.1238333333333,6090.570750000001
3417.1899000000003,2502.4751424
336.9628,5329.271032800001
1064.8755333333334,6290.016452400001
4009.5279666666665,2139.1190640000004
2010.5802666666668,4565.1524556
843.5420000000001,6486.2647992
