accumulation,production
703.4031666666668,7435.668451200001
2557.9785,2275.6540164000003
3948.295466666667,1771.5354120000002
885.5294333333334,6503.064744
2119.9485666666665,3337.3856076
3398.3179,1413.6543252000001
3592.6419333333333,2022.1626168000003
3778.0086333333334,1947.7691280000001
1077.5794666666666,6351.7307556
2333.6300666666666,3048.443724
137.28133333333332,3496.6976892000002
4235.9455333333335,1726.13946
1752.443,5742.862926
3201.4109333333336,1729.1711004000001
2759.752933333333,2531.2154364000003
534.7603333333334,7887.4967268
1264.7637,6552.2375796000015
4117.075266666667,1411.1020704000002
355.76030000000003,7375.2797556000005
1939.4913666666666,4979.5431864
4443.1288,1749.0389364000002
2987.0127333333335,1858.6958088000001
1518.3007666666667,5081.6724384
537.4598,7006.0867296
2238.1348333333335,3163.4491944
3330.7752333333333,1593.225066
725.7008666666667,6625.561426800001
1842.5707,3070.0196664
2867.7712000000006,1545.8027832000002
3039.2752666666665,1478.9999040000002
3178.6810000000005,1712.5363740000003
902.9887333333334,5450.105227200001
2034.3416333333334,3371.5200924000005
104.29569999999998,2636.9944188
3581.5591666666664,1495.824012
1472.2933666666668,3619.5033348
2770.6009000000004,1711.6487388
2428.4887,1952.2410372000004
405.7074666666667,6432.8362824
1091.7398,4237.577292
3408.716566666667,2020.8877344
277.93713333333335,6050.478183600001
1646.3302666666666,3531.4602624
3715.1111666666666,1731.2353008000002
2598.2555666666667,1946.0722068
1277.5193333333332,4710.0824832
164.7135,3887.9280900000003
396.0952666666667,3506.6240964
729.7688333333333,2746.9021440000006
162.41823333333335,3740.4585132000007
299.4219,3309.2156988000006
587.8805333333333,3505.0810200000005
653.5839,3352.2615192000003
681.3847,3312.3900732
160.8899,3496.073008800001
349.6420666666667,3516.7522128000005
39.97109999999999,1032.9631812000002
835.1714666666668,3131.041003200001
219.0164,3611.5207932000008
542.6079,3111.0147516
437.656,3425.6789112000006
152.78526666666667,3522.8775600000004
158.42546666666667,3682.4723568000004
780.8462666666668,3288.8066280000003
114.35113333333331,2819.41032
259.83743333333337,3826.4675628
891.5546333333334,3458.3004132000005
479.7568,3060.295446
176.77433333333335,3788.0409624
510.2420333333334,6700.285062000001
1815.9475333333335,3399.9038496000003
2798.832166666667,1955.0500548000005
623.0728333333334,6416.6348856
1492.1929666666667,3383.484500400001
2343.8426,2318.81979
2497.9047333333338,1743.590592
2661.2266000000004,1928.1734904000002
739.8463333333333,5538.9322644
1639.3897333333334,3309.0843168
115.09196666666666,3000.5171904000003
3066.247833333334,4017.3456132000006
1212.4355666666668,5651.592780000001
2180.5071,2573.6686248000005
1950.7848333333334,3085.9627320000004
391.4679333333333,6465.1956384000005
867.9486333333334,5274.564835200001
2932.306966666667,1584.1835376
278.6313,5959.889606400001
1363.5082333333335,4241.5337304
3255.8198666666667,1659.4874484000002
2082.0267000000003,2459.1693312
1034.8705,4707.9811404
