accumulation,production
546.1317333333334,11769.124548
1209.6168333333335,9812.439468
2050.4183333333335,9690.091614
565.5444,10828.581230400001
1031.3531666666668,9340.761438000001
1669.8694666666668,10632.784132800001
1787.1662,9504.3721896
1904.5971000000002,9783.9418152
616.2958666666666,9846.1664232
1144.3668333333335,9601.000032
105.99416666666666,2645.9939808000004
2363.7989000000002,9222.994737600002
840.0632333333333,9119.4732612
1533.2541333333334,10479.631363200002
1311.8656333333333,9531.404376
478.7005333333333,10251.264658800003
707.6248666666667,11281.310956800002
2206.6766000000002,9699.1434348
338.89256666666665,8146.2231768
928.0367,9414.767257200001
2529.549233333333,8498.067992400001
1412.1971,9380.379024000002
777.8517666666667,10630.878628800001
812.7098666666666,15507.1250052
2317.5317000000005,12071.800784400002
3798.7125000000005,9344.081196
935.7589333333333,15898.148348400002
1923.9493333333335,11479.832516400002
3045.555566666667,8919.121092000001
3282.355633333333,8802.639061200001
3510.5202333333336,9469.962882000002
1050.8206333333333,14448.3321744
2143.371133333333,11698.772904000001
148.69176666666664,3741.5079984000004
4316.217000000001,9056.074728
1491.3295666666668,11695.128423600001
2881.9359333333337,11455.690326
2511.8551333333335,11747.6542644
664.3941333333335,13209.5373492
1176.7635666666665,14727.805544400002
4069.4424,7736.2362948
453.3087,10458.1709976
1695.0265,12182.320615200002
4589.309033333333,7149.709458000001
2708.9773000000005,11861.330464800001
1318.6073666666666,13293.1017384
383.83183333333335,8657.79093
839.1893333333334,9035.273292000002
1389.8688000000002,8605.33008
417.1457333333334,8120.3733348000005
701.6681000000001,8264.487455999999
1110.1354333333334,9524.7787188
1190.4597666666666,8719.5670728
1274.1657,9613.5849408
446.20793333333336,8064.863415600001
776.5509666666667,8396.6108784
71.17083333333332,1775.8343760000002
1638.2814333333333,8811.0626112
567.4963666666666,7385.294904000001
1016.7938000000001,9052.6333644
881.8125333333332,8298.5059836
325.87126666666666,7028.2815372000005
474.79073333333326,8819.7705288
1529.7632666666666,7933.278272400001
225.93749999999997,5580.64431
636.7957,8110.4139888
1739.2072,7051.36488
948.7177,8646.3389748
498.8359333333333,8018.7126696000005
389.55576666666667,8437.095546
743.9102333333333,8316.268438800002
1163.5279666666665,7235.4584196000005
420.7063,8502.6561192
631.5089666666667,8401.5994584
1000.5677333333334,7500.3105912
1060.5626333333335,7008.231795600001
1091.558,7088.0336904000005
454.7912666666667,8246.2336104
697.6475333333333,8048.3753856
73.68129999999998,1846.8842724
1298.4198999999999,8037.1644996
553.6435333333334,8055.939384000001
962.8477,8169.6082332000005
767.5437666666667,6823.6786680000005
348.68933333333337,7359.1864188
487.69599999999997,8779.3112328
1237.9033000000002,7302.808134000001
238.85139999999998,5963.3152596
577.6649333333334,8480.029278000002
1344.9999333333333,7362.986283600001
857.7192,7035.705919200001
524.9993333333333,8701.155741600001
