accumulation,production
702.9308333333333,11772.3200964
2072.2055666666665,6237.000951600001
3317.8237333333336,3683.4250764000003
850.5678333333333,10970.691262800003
1758.8208,7228.0595232000005
2754.2779666666665,5588.025906000001
2925.894566666667,5166.3179772
3102.4945333333335,5722.356025200001
1002.8308,9046.9069944
1931.1200000000001,7863.693734400002
106.18206666666667,2920.7866884000005
3655.4315333333334,2803.7785092000004
1426.1486,7863.841146000001
2608.6548666666667,5936.3666484000005
2249.9624,5934.011907600001
554.7473,11218.543310400002
1187.616266666667,10028.995052400001
3487.3302,3439.0879908
347.9173666666667,9066.370375200002
1596.8246000000001,7111.6888944
3840.612466666667,4265.6455152
2428.2684,5987.472780000001
1284.5416,8896.1617764
296.46209999999996,7272.415749600001
516.5042333333333,8726.405586
688.4911999999999,7245.7708128
323.7076333333333,7405.2739236
484.26070000000004,7626.3477444
586.7944,8001.475334400002
588.9921,7066.987718400001
637.1939,7573.422480000001
346.47933333333333,6845.438106000001
505.34586666666667,7752.903405600002
54.52969999999999,1578.5452368
833.751,8062.880532000001
430.46736666666675,7207.5051516
559.0980666666667,8461.276843200001
514.0994000000001,7573.635204
257.8826,6510.688466400001
378.24126666666666,8241.6793212
748.9714,8119.4940768
165.8668,4543.736976
462.45546666666667,7851.972495600001
935.6859666666667,7325.936635200002
513.7062000000001,6742.0577496000005
391.19246666666663,7594.165490400001
357.49146666666667,7397.389118400001
685.377,7860.462855600001
1119.2450000000001,10972.5670932
408.4585666666667,8289.5215896
597.3604666666666,8752.225108800001
903.8334000000001,8822.357726400001
940.4141000000001,8684.130765599999
1013.2672333333334,10415.176436400001
426.36406666666664,7550.131098000001
645.2739333333334,7521.805093200001
57.59089999999999,1629.0589068
1310.3833333333334,10406.147535600001
491.4637000000001,7635.757904400001
859.5055333333335,8606.123367600001
728.6893333333335,7750.875085200001
294.44106666666664,6646.8497628000005
441.30803333333336,8324.432712000002
1230.4749333333334,10842.519096000002
189.7887,5186.9273292
544.3736,8645.7087456
1410.3232666666668,11113.128862800002
784.8745666666666,7771.1718036
476.1358333333333,8518.326714
485.63913333333335,9623.0686284
1403.4515333333334,8488.8712656
2225.869666666667,4560.4494192
567.0460666666668,9706.2249696
1138.0292,8686.167972
1863.8601666666668,7978.3138836
1968.6920666666665,5692.823757600001
2083.239266666667,4950.6913968
647.2756333333334,9405.792204000001
1257.8294666666666,7885.494352800001
80.86763333333332,2253.0570024000003
2538.9484,3795.8563068000003
886.8654000000001,8729.6727924
1754.2845,8196.541300800001
1545.0473666666667,7221.451148400001
360.9245,8367.3843012
724.4827,8459.570438400002
2400.539,4970.855869200001
250.57,6841.203897600001
989.0067666666666,8293.116888
2683.3375000000005,4013.1192084000004
1658.1543666666666,8142.6633360000005
833.6059333333334,9061.011379200001
