accumulation,production
492.60911111111113,72.62177275758586
224.08922222222222,89.44599218129436
317.6168888888889,87.40436386987564
489.77444444444444,83.29558019274539
242.19744444444441,89.20469989232313
522.4931111111111,65.23225752675246
179.35799999999998,80.35715213562246
211.94388888888886,98.69665559101125
505.85911111111113,73.46030043292208
339.8272222222222,82.88880160177547
103.44699999999999,69.38104338191496
220.07544444444443,81.56404594387745
482.13066666666674,74.3347294893941
189.6351111111111,90.68388497453246
52.86022222222221,53.402439289607095
296.6594444444444,91.78706614614984
144.08577777777776,76.66997356323807
209.1953333333333,97.21290653766661
164.51566666666668,77.70467603167752
422.95000000000005,79.24600329232439
506.92088888888884,79.56866085768195
210.33388888888888,95.06148714507694
506.76188888888885,79.02134971537917
411.95666666666665,82.64562256015323
193.25622222222222,79.78988244948773
388.2536666666666,84.83304421900999
508.65911111111114,79.09329183822017
157.57366666666667,79.61283948623948
237.06277777777777,79.18780327764375
508.3504444444444,69.5467806230966
106.57555555555554,67.99881447898105
16.01944444444444,37.60083016158257
215.02355555555556,98.94319349213393
205.606,82.88994043592253
121.85988888888888,65.50899895002784
525.3687777777778,73.50342759875139
254.10977777777777,85.14137232217563
318.0441111111111,87.24685732721964
257.30899999999997,84.92519391540357
310.1201111111111,91.29072931480286
260.3368888888889,84.27221738853362
218.92711111111112,94.72502153761091
206.47033333333331,98.16136768659624
402.89644444444446,84.40185145999794
192.6273333333333,84.27498902446482
281.6431111111111,90.07203897870154
516.5541111111111,72.26038558287206
489.0331111111111,80.05240487661924
527.526179775281,71.29486279526034
446.02244444444443,85.87259051342922
214.51488888888886,89.35255116576221
247.63133333333332,83.87923776315388
164.25855555555552,81.44086804982692
503.21455555555553,73.56485654523513
36.09899999999999,40.98457181117173
513.3457777777778,74.05044975659852
236.4282222222222,78.26693997046735
359.79033333333336,85.72776144845162
457.7941111111111,94.75285172214988
162.85177777777778,81.38579948796567
335.3102222222222,82.25180755305924
205.4603333333333,79.28618971682015
198.49922222222222,82.62418012853033
84.93544444444444,69.89736653262115
199.37733333333333,82.80218023019367
406.4572222222222,78.38389148190022
254.5087777777778,88.19318416787853
183.78744444444445,79.8887536449757
275.18611111111113,83.28121084762907
525.8195555555556,61.94754294390402
492.4341111111112,73.84420566309338
505.9772222222223,73.8989989363797
139.90233333333333,74.57856641064278
214.72422222222218,84.42568224063324
472.1313333333333,88.27990867588476
187.55877777777778,77.92158171357153
330.5847777777778,72.32896833473839
475.2848888888889,85.00666946417397
416.03499999999997,80.443468079943
318.23722222222216,79.9279802040356
