accumulation,production,density
216.36177777777777,103.32650472242783,5.772897196261683
164.45577777777777,96.4434188643239,4.182052631578948
182.89055555555558,104.47494932331328,4.6751908396946575
212.9122222222222,97.4915448255245,4.770967741935484
194.86911111111112,119.55434869080733,4.661720430107527
195.9778888888889,98.50060539512918,5.093719008264463
174.55388888888888,108.23623136107463,4.92612188365651
173.6086666666667,106.76078533079331,4.704827586206896
196.08188888888887,102.24730988022365,5.561940700808625
189.39822222222222,111.3191309118024,5.064386920980926
103.57544444444444,76.98055287296054,3.2269175627240148
178.73922222222222,105.13685456649836,4.324917582417583
227.71611111111113,126.19886313914063,6.653066298342541
176.08566666666667,105.64826472002413,4.568763736263737
56.09488888888889,55.96102061770049,2.734418604651163
201.49966666666668,102.5976827081396,5.4773618090452265
171.2502222222222,99.14789509818632,3.63855421686747
177.5773333333333,105.49081067276848,5.011452054794521
178.39066666666668,104.06044527911097,3.7970757180156665
196.25077777777778,106.76250317309284,5.056987012987013
185.1401111111111,100.63261536690592,4.861628571428572
176.11333333333334,97.83833080148638,4.249799498746867
213.15444444444444,104.29417089165375,5.431593137254902
213.6711111111111,105.36960055946649,5.039619952494062
170.304,93.43937748830417,4.129800498753117
190.10277777777776,105.26146067325818,4.927153284671533
193.96666666666667,99.35928278129066,4.83578125
163.9526666666667,96.17463570533948,4.5097680412371135
188.70544444444445,110.41015534394032,5.193237597911228
200.2373333333333,108.1948079257294,5.455254237288136
124.23066666666666,83.02890822976781,3.9804953560371517
10.490333333333332,34.69166916872791,4.1321666666666665
177.67244444444447,105.92303610845764,4.821037234042554
170.77077777777777,106.88711070919629,4.120712328767124
144.80422222222222,94.12248382771607,4.460420420420421
196.8821111111111,96.45301080145188,5.056174863387978
175.10233333333332,107.69495457707883,5.366609686609687
193.5113333333333,114.52707204815874,4.345142857142858
187.97588888888887,116.08516259106246,5.666101190476191
187.36933333333332,116.61576350458151,5.391801075268818
190.50488888888887,114.99914963882178,4.853108108108108
197.03122222222225,120.03549755380942,5.299491525423729
180.68855555555555,103.33015897255777,4.1687671232876715
197.96388888888887,112.53429468484603,5.229850374064838
182.84544444444444,102.15083513785163,4.865796019900498
208.76255555555554,100.11826503718783,4.733777777777778
202.9802222222222,108.68744274786549,5.508352601156069
229.353,117.83375338443508,6.0446464646464655
193.3661797752809,96.13859958806214,5.36692513368984
186.97244444444442,104.86251638070144,5.511432360742705
168.63,103.1277840938289,4.085690607734807
178.93966666666665,107.77008298025206,4.878459595959596
161.31488888888887,95.47127125903867,4.68672131147541
185.676,103.54964147545996,5.618087774294671
33.91577777777777,45.51017710395643,2.647878787878788
179.43855555555552,103.19409412597749,6.05049132947977
188.2853333333333,107.02348101361511,3.589598997493735
182.90800000000002,99.2685167501477,4.2375180722891574
181.1761111111111,98.65592364918457,4.750395778364116
172.08277777777778,99.91979256184275,4.805175
177.34355555555553,101.38845755039713,4.6469796954314715
173.357,107.98605938230722,4.732179104477613
177.12677777777776,99.2303373811102,4.037874015748032
84.47488888888887,71.39178116522936,3.3326027397260276
180.288,108.14032298066523,4.970746666666667
214.65533333333332,110.01811000415354,4.816132075471698
171.84555555555556,101.58231433884139,3.7963043478260867
167.64655555555555,94.43718345020703,3.90986143187067
197.5821111111111,108.90842389291996,4.14007874015748
209.95955555555557,97.25728631113577,5.922636815920399
226.09555555555553,110.90763557296218,5.59105633802817
198.43422222222222,104.46311264551967,6.230628571428572
156.18077777777776,101.18492828966691,4.869811912225705
179.13977777777777,110.90775212483443,3.7716867469879527
200.35977777777777,100.33719480893525,5.185564102564102
176.55033333333333,95.1966838146031,4.919121951219513
183.4982222222222,112.93284296750171,4.385041095890411
184.98155555555553,101.90582157091964,5.86344
228.20077777777777,120.1932262426822,6.56719696969697
178.05477777777776,118.92996497733832,4.989774011299436
